passageId,name,id,oldid,type,JingDu,WeuDu,HangZhengGou,Shu,start,end,dynasty,level
passage11436,柳泉,PL000000021076,CN0370725Z12AA,中研院歷史地名 ,118.8486,36.6749,中國-山東省-濰坊市-昌樂縣,青州刺史部,Err:512,24,西漢,縣
passage11437,房山,PL000000021078,CN0370725Z14AA,中研院歷史地名 ,118.9039,36.6396,中國-山東省-濰坊市-昌樂縣,徐州刺史部,Err:512,24,西漢,縣
passage11438,營陵,PL000000021084,CN0370725Z20AA,中研院歷史地名 ,119.05,36.5393,中國-山東省-濰坊市-昌樂縣,青州刺史部,Err:512,24,西漢,縣
passage11439,廣縣,PL000000021120,CN0370781Z24AA,中研院歷史地名 ,118.4683,36.6764,中國-山東省-濰坊市-青州市,青州刺史部,Err:512,24,西漢,縣
passage11440,平昌,PL000000021126,CN0370782Z02AA,中研院歷史地名 ,119.3297,36.2059,中國-山東省-濰坊市-諸城市,徐州刺史部,Err:512,24,西漢,縣
passage11441,石泉,PL000000021132,CN0370782Z08AA,中研院歷史地名 ,119.4604,36.1517,中國-山東省-濰坊市-諸城市,青州刺史部,Err:512,24,西漢,縣
passage11442,昌縣,PL000000021134,CN0370782Z10AA,中研院歷史地名 ,119.4661,36.0806,中國-山東省-濰坊市-諸城市,徐州刺史部,Err:512,24,西漢,縣
passage11443,東武,PL000000021154,CN0370782Z30AA,中研院歷史地名 ,119.4134,35.9922,中國-山東省-濰坊市-諸城市,徐州刺史部,Err:512,24,西漢,縣
passage11444,諸縣,PL000000021159,CN0370782Z35AA,中研院歷史地名 ,119.2655,35.9301,中國-山東省-濰坊市-諸城市,徐州刺史部,Err:512,24,西漢,縣
passage11445,橫縣,PL000000021163,CN0370782Z39AA,中研院歷史地名 ,119.5353,35.9179,中國-山東省-濰坊市-諸城市,徐州刺史部,Err:512,24,西漢,縣
passage11446,麗國,PL000000021165,CN0370782Z41AA,中研院歷史地名 ,119.3874,35.88,中國-山東省-濰坊市-諸城市,徐州刺史部,Err:512,24,西漢,縣
passage11447,平望,PL000000021170,CN0370783Z03AA,中研院歷史地名 ,118.9219,37.0466,中國-山東省-濰坊市-壽光市,青州刺史部,Err:512,24,西漢,縣
passage11448,壽光,PL000000021178,CN0370783Z11AA,中研院歷史地名 ,118.8695,36.9335,中國-山東省-濰坊市-壽光市,青州刺史部,Err:512,24,西漢,縣
passage11449,饒國,PL000000021183,CN0370783Z16AA,中研院歷史地名 ,118.9778,36.9256,中國-山東省-濰坊市-壽光市,青州刺史部,Err:512,24,西漢,縣
passage11450,益縣,PL000000021196,CN0370783Z29AA,中研院歷史地名 ,118.7714,36.843,中國-山東省-濰坊市-壽光市,青州刺史部,Err:512,24,西漢,縣
passage11451,樂望,PL000000021198,CN0370783Z31AA,中研院歷史地名 ,118.9397,36.8264,中國-山東省-濰坊市-壽光市,青州刺史部,Err:512,24,西漢,縣
passage11452,劇魁,PL000000021201,CN0370783Z34AA,中研院歷史地名 ,118.7762,36.7715,中國-山東省-濰坊市-壽光市,青州刺史部,Err:512,24,西漢,縣
passage11453,劇縣,PL000000021206,CN0370783Z39AA,中研院歷史地名 ,118.7346,36.7438,中國-山東省-濰坊市-壽光市,青州刺史部,Err:512,24,西漢,縣
passage11454,斟縣,PL000000021214,CN0370784Z03AA,中研院歷史地名 ,119.2153,36.5986,中國-山東省-濰坊市-安丘市,青州刺史部,Err:512,24,西漢,縣
passage11455,淳于,PL000000021220,CN0370784Z09AA,中研院歷史地名 ,119.3137,36.5308,中國-山東省-濰坊市-安丘市,青州刺史部,Err:512,24,西漢,縣
passage11456,安丘,PL000000021233,CN0370784Z22AA,中研院歷史地名 ,119.1405,36.384,中國-山東省-濰坊市-安丘市,青州刺史部,Err:512,24,西漢,縣
passage11457,昌安,PL000000021237,CN0370784Z26AA,中研院歷史地名 ,119.3384,36.374,中國-山東省-濰坊市-安丘市,青州刺史部,Err:512,24,西漢,縣
passage11458,梧成,PL000000021244,CN0370784Z33AA,中研院歷史地名 ,118.9451,36.305,中國-山東省-濰坊市-安丘市,徐州刺史部,Err:512,24,西漢,縣
passage11459,茲鄉,PL000000021250,CN0370784Z39AA,中研院歷史地名 ,119.3114,36.2726,中國-山東省-濰坊市-安丘市,徐州刺史部,Err:512,24,西漢,縣
passage11460,姑幕,PL000000021254,CN0370784Z43AA,中研院歷史地名 ,119.3163,36.2272,中國-山東省-濰坊市-安丘市,徐州刺史部,Err:512,24,西漢,縣
passage11461,靈門,PL000000021258,CN0370784Z47AA,中研院歷史地名 ,119.1199,36.1301,中國-山東省-濰坊市-安丘市,徐州刺史部,Err:512,24,西漢,縣
passage11462,夷安,PL000000021272,CN0370785Z10AA,中研院歷史地名 ,119.762,36.3842,中國-山東省-濰坊市-高密市,青州刺史部,Err:512,24,西漢,縣
passage11463,稻國,PL000000021273,CN0370785Z11AA,中研院歷史地名 ,119.4838,36.3619,中國-山東省-濰坊市-高密市,徐州刺史部,Err:512,24,西漢,縣
passage11464,高密,PL000000021278,CN0370785Z16AA,中研院歷史地名 ,119.5329,36.3319,中國-山東省-濰坊市-高密市,青州刺史部,Err:512,24,西漢,縣
passage11465,黔陬,PL000000021285,CN0370785Z23AA,中研院歷史地名 ,119.8263,36.1736,中國-山東省-濰坊市-高密市,徐州刺史部,Err:512,24,西漢,縣
passage11466,都昌,PL000000021299,CN0370786Z14AA,中研院歷史地名 ,119.3817,36.8531,中國-山東省-濰坊市-昌邑市,青州刺史部,Err:512,24,西漢,縣
passage11467,下密,PL000000021304,CN0370786Z19AA,中研院歷史地名 ,119.5257,36.8345,中國-山東省-濰坊市-昌邑市,青州刺史部,Err:512,24,西漢,縣
passage11468,密鄉,PL000000021307,CN0370786Z22AA,中研院歷史地名 ,119.5092,36.8169,中國-山東省-濰坊市-昌邑市,青州刺史部,Err:512,24,西漢,縣
passage11469,平城,PL000000021309,CN0370786Z24AA,中研院歷史地名 ,119.4757,36.686,中國-山東省-濰坊市-昌邑市,青州刺史部,Err:512,24,西漢,縣
passage11470,膠陽,PL000000021311,CN0370786Z26AA,中研院歷史地名 ,119.5879,36.4646,中國-山東省-濰坊市-昌邑市,青州刺史部,Err:512,24,西漢,縣
passage11471,亢父,PL000000021327,CN0370811Z05AA,中研院歷史地名 ,116.5662,35.1798,中國-山東省-濟寧市-任城區,兗州刺史部,Err:512,24,西漢,縣
passage11472,乘丘,PL000000021329,CN0370811Z07AA,中研院歷史地名 ,116.6512,35.5083,中國-山東省-濟寧市-任城區,兗州刺史部,Err:512,24,西漢,縣
passage11473,任城,PL000000021338,CN0370826Z03AA,中研院歷史地名 ,116.7197,35.2569,中國-山東省-濟寧市-微山縣,兗州刺史部,Err:512,24,西漢,縣
passage11474,橐縣,PL000000021352,CN0370826Z17AA,中研院歷史地名 ,116.7399,35.12,中國-山東省-濟寧市-微山縣,兗州刺史部,Err:512,24,西漢,縣
passage11475,湖陵,PL000000021368,CN0370826Z33AA,中研院歷史地名 ,116.8323,34.9354,中國-山東省-濟寧市-微山縣,兗州刺史部,Err:512,24,西漢,縣
passage11476,戚縣,PL000000021370,CN0370826Z35AA,中研院歷史地名 ,117.1205,34.8036,中國-山東省-濟寧市-微山縣,徐州刺史部,Err:512,24,西漢,縣
passage11477,方與,PL000000021390,CN0370827Z08AA,中研院歷史地名 ,116.5468,35.0129,中國-山東省-濟寧市-魚台縣,兗州刺史部,Err:512,24,西漢,縣
passage11478,東緡,PL000000021419,CN0370828Z16AA,中研院歷史地名 ,116.3223,35.0662,中國-山東省-濟寧市-金鄉縣,兗州刺史部,Err:512,24,西漢,縣
passage11479,爰戚,PL000000021429,CN0370829Z08AA,中研院歷史地名 ,116.368,35.2904,中國-山東省-濟寧市-嘉祥縣,兗州刺史部,Err:512,24,西漢,縣
passage11480,桃鄉,PL000000021437,CN0370830Z04AA,中研院歷史地名 ,116.6038,35.8937,中國-山東省-濟寧市-汶上縣,兗州刺史部,Err:512,24,西漢,縣
passage11481,東平陸,PL000000021441,CN0370830Z08AA,中研院歷史地名 ,116.4878,35.8193,中國-山東省-濟寧市-汶上縣,兗州刺史部,Err:512,24,西漢,縣
passage11482,卞縣,PL000000021465,CN0370831Z12AA,中研院歷史地名 ,117.5159,35.6414,中國-山東省-濟寧市-泗水縣,徐州刺史部,Err:512,24,西漢,縣
passage11483,郚鄉,PL000000021470,CN0370831Z17AA,中研院歷史地名 ,117.3932,35.5443,中國-山東省-濟寧市-泗水縣,徐州刺史部,Err:512,24,西漢,縣
passage11484,范縣,PL000000021481,CN0370832Z11AA,中研院歷史地名 ,116.0203,35.8229,中國-山東省-濟寧市-梁山縣,兗州刺史部,Err:512,24,西漢,縣
passage11485,魯縣,PL000000021510,CN0370881Z15AA,中研院歷史地名 ,116.9966,35.5976,中國-山東省-濟寧市-曲阜市,徐州刺史部,Err:512,24,西漢,縣
passage11486,瑕丘,PL000000021530,CN0370882Z09AA,中研院歷史地名 ,116.8388,35.5657,中國-山東省-濟寧市-兗州市,兗州刺史部,Err:512,24,西漢,縣
passage11487,樊縣,PL000000021544,CN0370882Z23AA,中研院歷史地名 ,116.7375,35.4251,中國-山東省-濟寧市-兗州市,兗州刺史部,Err:512,24,西漢,縣
passage11488,南平陽,PL000000021566,CN0370883Z15AA,中研院歷史地名 ,116.9778,35.4028,中國-山東省-濟寧市-鄒城市,兗州刺史部,Err:512,24,西漢,縣
passage11489,騶縣,PL000000021573,CN0370883Z22AA,中研院歷史地名 ,117.0447,35.31,中國-山東省-濟寧市-鄒城市,徐州刺史部,Err:512,24,西漢,縣
passage11490,博縣,PL000000021598,CN0370902Z13AA,中研院歷史地名 ,117.2179,36.1146,中國-山東省-泰安市-泰山區,兗州刺史部,Err:512,24,西漢,縣
passage11491,奉高,PL000000021614,CN0370911Z07AA,中研院歷史地名 ,117.3731,36.1877,中國-山東省-泰安市-岱岳區(**),兗州刺史部,Err:512,24,西漢,縣
passage11492,鉅平,PL000000021617,CN0370911Z10AA,中研院歷史地名 ,117.1145,35.9634,中國-山東省-泰安市-岱岳區(**),兗州刺史部,Err:512,24,西漢,縣
passage11493,汶陽,PL000000021630,CN0370921Z02AA,中研院歷史地名 ,116.9953,35.9053,中國-山東省-泰安市-寧陽縣,徐州刺史部,Err:512,24,西漢,縣
passage11494,剛縣,PL000000021633,CN0370921Z05AA,中研院歷史地名 ,116.8661,35.8932,中國-山東省-泰安市-寧陽縣,兗州刺史部,Err:512,24,西漢,縣
passage11495,桃山,PL000000021643,CN0370921Z15AA,中研院歷史地名 ,116.8822,35.7966,中國-山東省-泰安市-寧陽縣,兗州刺史部,Err:512,24,西漢,縣
passage11496,寧陽,PL000000021651,CN0370921Z23AA,中研院歷史地名 ,116.7933,35.6912,中國-山東省-泰安市-寧陽縣,兗州刺史部,Err:512,24,西漢,縣
passage11497,須昌,PL000000021663,CN0370923Z08AA,中研院歷史地名 ,116.2476,35.9446,中國-山東省-泰安市-東平縣,兗州刺史部,Err:512,24,西漢,縣
passage11498,章縣,PL000000021667,CN0370923Z12AA,中研院歷史地名 ,116.6143,35.9397,中國-山東省-泰安市-東平縣,兗州刺史部,Err:512,24,西漢,縣
passage11499,富陽,PL000000021678,CN0370923Z23AA,中研院歷史地名 ,116.5687,35.9152,中國-山東省-泰安市-東平縣,兗州刺史部,Err:512,24,西漢,縣
passage11500,無鹽,PL000000021697,CN0370923Z42AA,中研院歷史地名 ,116.4233,35.883,中國-山東省-泰安市-東平縣,兗州刺史部,Err:512,24,西漢,縣
passage11501,壽良,PL000000021701,CN0370923Z46AA,中研院歷史地名 ,116.2823,35.8494,中國-山東省-泰安市-東平縣,兗州刺史部,Err:512,24,西漢,縣
passage11502,梁父,PL000000021716,CN0370982Z03AA,中研院歷史地名 ,117.3459,35.9415,中國-山東省-泰安市-新泰市,兗州刺史部,Err:512,24,西漢,縣
passage11503,東平陽,PL000000021730,CN0370982Z17AA,中研院歷史地名 ,117.7653,35.9086,中國-山東省-泰安市-新泰市,兗州刺史部,Err:512,24,西漢,縣
passage11504,柴縣,PL000000021735,CN0370982Z22AA,中研院歷史地名 ,117.3097,35.8464,中國-山東省-泰安市-新泰市,兗州刺史部,Err:512,24,西漢,縣
passage11505,肥成,PL000000021748,CN0370983Z12AA,中研院歷史地名 ,116.7764,36.1887,中國-山東省-泰安市-肥城市,兗州刺史部,Err:512,24,西漢,縣
passage11506,富城,PL000000021756,CN0370983Z20AA,中研院歷史地名 ,116.5977,36.051,中國-山東省-泰安市-肥城市,兗州刺史部,Err:512,24,西漢,縣
passage11507,蛇丘,PL000000021763,CN0370983Z27AA,中研院歷史地名 ,116.8938,35.9483,中國-山東省-泰安市-肥城市,兗州刺史部,Err:512,24,西漢,縣
passage11508,昌陽,PL000000021785,CN0371081Z11AA,中研院歷史地名 ,122.0274,37.0657,中國-山東省-威海市-文登市,青州刺史部,Err:512,24,西漢,縣
passage11509,不夜,PL000000021790,CN0371082Z02AA,中研院歷史地名 ,122.4123,37.3287,中國-山東省-威海市-榮成市,青州刺史部,Err:512,24,西漢,縣
passage11510,海曲,PL000000021815,CN0371102Z06AA,中研院歷史地名 ,119.3992,35.4172,中國-山東省-日照市-東港區,徐州刺史部,Err:512,24,西漢,縣
passage11511,稗縣,PL000000021824,CN0371103Z01AA,中研院歷史地名 ,119.0675,35.4162,中國-山東省-日照市-嵐山區,徐州刺史部,Err:512,24,西漢,縣
passage11512,折泉,PL000000021831,CN0371121Z02AA,中研院歷史地名 ,119.1732,35.7858,中國-山東省-日照市-五蓮縣,徐州刺史部,Err:512,24,西漢,縣
passage11513,昆山,PL000000021832,CN0371121Z03AA,中研院歷史地名 ,119.3451,35.7284,中國-山東省-日照市-五蓮縣,徐州刺史部,Err:512,24,西漢,縣
passage11514,箕國,PL000000021838,CN0371122Z05AA,中研院歷史地名 ,118.9708,35.8953,中國-山東省-日照市-莒縣,徐州刺史部,Err:512,24,西漢,縣
passage11515,莒縣,PL000000021855,CN0371122Z22AA,中研院歷史地名 ,118.8438,35.5808,中國-山東省-日照市-莒縣,兗州刺史部,Err:512,24,西漢,縣
passage11516,高陽,PL000000021856,CN0371122Z23AA,中研院歷史地名 ,118.9514,35.5308,中國-山東省-日照市-莒縣,徐州刺史部,Err:512,24,西漢,縣
passage11517,新山,PL000000021857,CN0371122Z24AA,中研院歷史地名 ,118.7197,35.5158,中國-山東省-日照市-莒縣,徐州刺史部,Err:512,24,西漢,縣
passage11518,高廣,PL000000021858,CN0371122Z25AA,中研院歷史地名 ,118.873,35.4672,中國-山東省-日照市-莒縣,徐州刺史部,Err:512,24,西漢,縣
passage11519,牟縣,PL000000021875,CN0371202Z10AA,中研院歷史地名 ,117.7438,36.1997,中國-山東省-萊蕪市-萊城區,兗州刺史部,Err:512,24,西漢,縣
passage11520,嬴縣,PL000000021877,CN0371202Z12AA,中研院歷史地名 ,117.5735,36.3443,中國-山東省-萊蕪市-萊城區,兗州刺史部,Err:512,24,西漢,縣
passage11521,開陽,PL000000021915,CN0371302Z19AA,中研院歷史地名 ,118.3698,35.1307,中國-山東省-臨沂市-蘭山區,徐州刺史部,Err:512,24,西漢,縣
passage11522,魏其,PL000000021923,CN0371312Z02AA,中研院歷史地名 ,118.4576,34.9901,中國-山東省-臨沂市-河東區,徐州刺史部,Err:512,24,西漢,縣
passage11523,陽都,PL000000021933,CN0371321Z10AA,中研院歷史地名 ,118.4772,35.3825,中國-山東省-臨沂市-沂南縣,兗州刺史部,Err:512,24,西漢,縣
passage11524,即丘,PL000000021941,CN0371322Z02AA,中研院歷史地名 ,118.4544,34.9095,中國-山東省-臨沂市-郯城縣,徐州刺史部,Err:512,24,西漢,縣
passage11525,郯縣,PL000000021949,CN0371322Z10AA,中研院歷史地名 ,118.3248,34.6419,中國-山東省-臨沂市-郯城縣,徐州刺史部,Err:512,24,西漢,縣
passage11526,東莞,PL000000021988,CN0371323Z24AA,中研院歷史地名 ,118.6333,35.7899,中國-山東省-臨沂市-沂水縣,徐州刺史部,Err:512,24,西漢,縣
passage11527,東安,PL000000021993,CN0371323Z29AA,中研院歷史地名 ,118.5628,35.6644,中國-山東省-臨沂市-沂水縣,兗州刺史部,Err:512,24,西漢,縣
passage11528,繒縣,PL000000021999,CN0371324Z05AA,中研院歷史地名 ,117.9036,34.9165,中國-山東省-臨沂市-蒼山縣,徐州刺史部,Err:512,24,西漢,縣
passage11529,蘭陵,PL000000022014,CN0371324Z20AA,中研院歷史地名 ,117.866,34.7477,中國-山東省-臨沂市-蒼山縣,徐州刺史部,Err:512,24,西漢,縣
passage11530,襄賁,PL000000022021,CN0371324Z27AA,中研院歷史地名 ,118.0637,34.7097,中國-山東省-臨沂市-蒼山縣,徐州刺史部,Err:512,24,西漢,縣
passage11531,費縣,PL000000022029,CN0371325Z04AA,中研院歷史地名 ,117.9355,35.3631,中國-山東省-臨沂市-費縣,徐州刺史部,Err:512,24,西漢,縣
passage11532,華縣,PL000000022035,CN0371325Z10AA,中研院歷史地名 ,118.1892,35.3074,中國-山東省-臨沂市-費縣,兗州刺史部,Err:512,24,西漢,縣
passage11533,臨沂,PL000000022037,CN0371325Z12AA,中研院歷史地名 ,118.3091,35.3017,中國-山東省-臨沂市-費縣,徐州刺史部,Err:512,24,西漢,縣
passage11534,南武陽,PL000000022067,CN0371326Z13AA,中研院歷史地名 ,117.6388,35.5049,中國-山東省-臨沂市-平邑縣,兗州刺史部,Err:512,24,西漢,縣
passage11535,南成,PL000000022076,CN0371326Z22AA,中研院歷史地名 ,117.6549,35.1605,中國-山東省-臨沂市-平邑縣,徐州刺史部,Err:512,24,西漢,縣
passage11536,高鄉,PL000000022082,CN0371327Z06AA,中研院歷史地名 ,118.8336,35.1812,中國-山東省-臨沂市-莒南縣,徐州刺史部,Err:512,24,西漢,縣
passage11537,盧縣,PL000000022089,CN0371328Z05AA,中研院歷史地名 ,118.202,35.7984,中國-山東省-臨沂市-蒙陰縣,兗州刺史部,Err:512,24,西漢,縣
passage11538,蒙陰,PL000000022096,CN0371328Z12AA,中研院歷史地名 ,117.8393,35.6917,中國-山東省-臨沂市-蒙陰縣,兗州刺史部,Err:512,24,西漢,縣
passage11539,重丘,PL000000022123,CN0371421Z12AA,中研院歷史地名 ,116.7055,37.3691,中國-山東省-德州市-陵縣,青州刺史部,Err:512,24,西漢,縣
passage11540,鬲縣,PL000000022129,CN0371421Z18AA,中研院歷史地名 ,116.3882,37.3561,中國-山東省-德州市-陵縣,青州刺史部,Err:512,24,西漢,縣
passage11541,重平,PL000000022152,CN0371422Z08AA,中研院歷史地名 ,116.9284,37.6125,中國-山東省-德州市-寧津縣,幽州刺史部,Err:512,24,西漢,縣
passage11542,龍頟,PL000000022186,CN0371425Z09AA,中研院歷史地名 ,116.6862,36.7706,中國-山東省-德州市-齊河縣,青州刺史部,Err:512,24,西漢,縣
passage11543,繹幕,PL000000022194,CN0371426Z07AA,中研院歷史地名 ,116.3235,37.2306,中國-山東省-德州市-平原縣,冀州刺史部,Err:512,24,西漢,縣
passage11544,安德,PL000000022198,CN0371426Z11AA,中研院歷史地名 ,116.643,37.2117,中國-山東省-德州市-平原縣,青州刺史部,Err:512,24,西漢,縣
passage11545,平原,PL000000022214,CN0371426Z27AA,中研院歷史地名 ,116.4123,37.0736,中國-山東省-德州市-平原縣,青州刺史部,Err:512,24,西漢,縣
passage11546,鄃縣,PL000000022225,CN0371426Z38AA,中研院歷史地名 ,116.3382,36.9868,中國-山東省-德州市-平原縣,冀州刺史部,Err:512,24,西漢,縣
passage11547,信鄉,PL000000022237,CN0371427Z10AA,中研院歷史地名 ,115.7999,36.9483,中國-山東省-德州市-夏津縣,冀州刺史部,Err:512,24,西漢,縣
passage11548,東陽,PL000000022245,CN0371428Z06AA,中研院歷史地名 ,115.9815,37.2211,中國-山東省-德州市-武城縣,冀州刺史部,Err:512,24,西漢,縣
passage11549,定國,PL000000022255,CN0371481Z01AA,中研院歷史地名 ,117.2887,37.8169,中國-山東省-德州市-樂陵市,幽州刺史部,Err:512,24,西漢,縣
passage11550,童鄉,PL000000022256,CN0371481Z02AA,中研院歷史地名 ,117.2109,37.8066,中國-山東省-德州市-樂陵市,幽州刺史部,Err:512,24,西漢,縣
passage11551,重合,PL000000022261,CN0371481Z07AA,中研院歷史地名 ,117.1209,37.7702,中國-山東省-德州市-樂陵市,幽州刺史部,Err:512,24,西漢,縣
passage11552,樂陵,PL000000022268,CN0371481Z14AA,中研院歷史地名 ,117.2818,37.6343,中國-山東省-德州市-樂陵市,青州刺史部,Err:512,24,西漢,縣
passage11553,般縣,PL000000022278,CN0371481Z24AA,中研院歷史地名 ,117.0886,37.548,中國-山東省-德州市-樂陵市,青州刺史部,Err:512,24,西漢,縣
passage11554,阿陽,PL000000022290,CN0371482Z08AA,中研院歷史地名 ,116.6248,36.9125,中國-山東省-德州市-禹城市,青州刺史部,Err:512,24,西漢,縣
passage11555,羽國,PL000000022297,CN0371482Z15AA,中研院歷史地名 ,116.5116,36.7853,中國-山東省-德州市-禹城市,青州刺史部,Err:512,24,西漢,縣
passage11556,瑗縣,PL000000022298,CN0371482Z16AA,中研院歷史地名 ,116.4192,36.7135,中國-山東省-德州市-禹城市,青州刺史部,Err:512,24,西漢,縣
passage11557,畔縣,PL000000022317,CN0371502Z18AA,中研院歷史地名 ,115.8314,36.4375,中國-山東省-聊城市-東昌府區,兗州刺史部,Err:512,24,西漢,縣
passage11558,清縣,PL000000022318,CN0371502Z19AA,中研院歷史地名 ,115.8314,36.4375,中國-山東省-聊城市-東昌府區,兗州刺史部,Err:512,24,西漢,縣
passage11559,聊城,PL000000022320,CN0371502Z21AA,中研院歷史地名 ,115.9154,36.5292,中國-山東省-聊城市-東昌府區,兗州刺史部,Err:512,24,西漢,縣
passage11560,東阿,PL000000022351,CN0371521Z12AA,中研院歷史地名 ,116.058,36.1663,中國-山東省-聊城市-陽穀縣,兗州刺史部,Err:512,24,西漢,縣
passage11561,陽平,PL000000022384,CN0371522Z16AA,中研院歷史地名 ,115.6757,36.2369,中國-山東省-聊城市-莘縣,兗州刺史部,Err:512,24,西漢,縣
passage11562,東武陽,PL000000022387,CN0371522Z19AA,中研院歷史地名 ,115.7205,36.1996,中國-山東省-聊城市-莘縣,兗州刺史部,Err:512,24,西漢,縣
passage11563,博平,PL000000022413,CN0371523Z07AA,中研院歷史地名 ,116.0553,36.7107,中國-山東省-聊城市-茌平縣,兗州刺史部,Err:512,24,西漢,縣
passage11564,楊虛,PL000000022418,CN0371523Z12AA,中研院歷史地名 ,116.4003,36.6218,中國-山東省-聊城市-茌平縣,青州刺史部,Err:512,24,西漢,縣
passage11565,茬平,PL000000022433,CN0371523Z27AA,中研院歷史地名 ,116.1653,36.3857,中國-山東省-聊城市-茌平縣,兗州刺史部,Err:512,24,西漢,縣
passage11566,臨邑,PL000000022453,CN0371524Z16AA,中研院歷史地名 ,116.2488,36.3287,中國-山東省-聊城市-東阿縣,兗州刺史部,Err:512,24,西漢,縣
passage11567,發乾,PL000000022493,CN0371525Z26AA,中研院歷史地名 ,115.6632,36.4312,中國-山東省-聊城市-冠縣,兗州刺史部,Err:512,24,西漢,縣
passage11568,高唐,PL000000022500,CN0371526Z05AA,中研院歷史地名 ,116.4521,36.8921,中國-山東省-聊城市-高唐縣,青州刺史部,Err:512,24,西漢,縣
passage11569,靈縣,PL000000022521,CN0371526Z26AA,中研院歷史地名 ,116.2485,36.7254,中國-山東省-聊城市-高唐縣,冀州刺史部,Err:512,24,西漢,縣
passage11570,厝縣,PL000000022530,CN0371581Z03AA,中研院歷史地名 ,115.8098,36.8816,中國-山東省-聊城市-臨清市,冀州刺史部,Err:512,24,西漢,縣
passage11571,貝丘,PL000000022549,CN0371581Z22AA,中研院歷史地名 ,115.7469,36.7932,中國-山東省-聊城市-臨清市,冀州刺史部,Err:512,24,西漢,縣
passage11572,漯沃,PL000000022571,CN0371602Z14AA,中研院歷史地名 ,117.8703,37.4268,中國-山東省-濱州市-濱城區,青州刺史部,Err:512,24,西漢,縣
passage11573,朸縣,PL000000022588,CN0371621Z09AA,中研院歷史地名 ,117.3298,37.4727,中國-山東省-濱州市-惠民縣,青州刺史部,Err:512,24,西漢,縣
passage11574,富平,PL000000022619,CN0371622Z12AA,中研院歷史地名 ,117.6862,37.547,中國-山東省-濱州市-陽信縣,青州刺史部,Err:512,24,西漢,縣
passage11575,陽信,PL000000022638,CN0371623Z11AA,中研院歷史地名 ,117.6393,37.8158,中國-山東省-濱州市-無棣縣,幽州刺史部,Err:512,24,西漢,縣
passage11576,樂安,PL000000022662,CN0371625Z05AA,中研院歷史地名 ,118.1649,37.1779,中國-山東省-濱州市-博興縣,青州刺史部,Err:512,24,西漢,縣
passage11577,利縣,PL000000022674,CN0371625Z17AA,中研院歷史地名 ,118.3285,37.1245,中國-山東省-濱州市-博興縣,青州刺史部,Err:512,24,西漢,縣
passage11578,高昌,PL000000022675,CN0371625Z18AA,中研院歷史地名 ,118.0939,37.1198,中國-山東省-濱州市-博興縣,青州刺史部,Err:512,24,西漢,縣
passage11579,博昌,PL000000022686,CN0371625Z29AA,中研院歷史地名 ,118.2304,37.0848,中國-山東省-濱州市-博興縣,青州刺史部,Err:512,24,西漢,縣
passage11580,鄒平,PL000000022695,CN0371626Z05AA,中研院歷史地名 ,117.6898,37.0551,中國-山東省-濱州市-鄒平縣,青州刺史部,Err:512,24,西漢,縣
passage11581,朝陽,PL000000022703,CN0371626Z13AA,中研院歷史地名 ,117.4844,37.036,中國-山東省-濱州市-鄒平縣,青州刺史部,Err:512,24,西漢,縣
passage11582,梁鄒,PL000000022713,CN0371626Z23AA,中研院歷史地名 ,117.7797,36.9638,中國-山東省-濱州市-鄒平縣,青州刺史部,Err:512,24,西漢,縣
passage11583,高宛,PL000000022715,CN0371626Z25AA,中研院歷史地名 ,117.8551,36.9586,中國-山東省-濱州市-鄒平縣,青州刺史部,Err:512,24,西漢,縣
passage11584,於陵,PL000000022744,CN0371626Z54AA,中研院歷史地名 ,117.8208,36.7719,中國-山東省-濱州市-鄒平縣,青州刺史部,Err:512,24,西漢,縣
passage11585,成陽,PL000000022759,CN0371702Z11AA,中研院歷史地名 ,115.6822,35.4037,中國-山東省-菏澤市-牡丹區,兗州刺史部,Err:512,24,西漢,縣
passage11586,句陽,PL000000022761,CN0371702Z13AA,中研院歷史地名 ,115.4385,35.3368,中國-山東省-菏澤市-牡丹區,兗州刺史部,Err:512,24,西漢,縣
passage11587,葭密,PL000000022767,CN0371702Z19AA,中研院歷史地名 ,115.3424,35.2966,中國-山東省-菏澤市-牡丹區,兗州刺史部,Err:512,24,西漢,縣
passage11588,呂都,PL000000022769,CN0371702Z21AA,中研院歷史地名 ,115.3114,35.2639,中國-山東省-菏澤市-牡丹區,兗州刺史部,Err:512,24,西漢,縣
passage11589,冤句,PL000000022797,CN0371721Z09AA,中研院歷史地名 ,115.1944,35.0166,中國-山東省-菏澤市-曹縣,兗州刺史部,Err:512,24,西漢,縣
passage11590,薄縣,PL000000022814,CN0371721Z26AA,中研院歷史地名 ,115.5883,34.7094,中國-山東省-菏澤市-曹縣,兗州刺史部,Err:512,24,西漢,縣
passage11591,己氏,PL000000022819,CN0371721Z31AA,中研院歷史地名 ,115.7481,34.6952,中國-山東省-菏澤市-曹縣,豫州刺史部,Err:512,24,西漢,縣
passage11592,單父,PL000000022840,CN0371722Z16AA,中研院歷史地名 ,116.0885,34.797,中國-山東省-菏澤市-單縣,兗州刺史部,Err:512,24,西漢,縣
passage11593,平樂,PL000000022842,CN0371722Z18AA,中研院歷史地名 ,116.2942,34.7844,中國-山東省-菏澤市-單縣,兗州刺史部,Err:512,24,西漢,縣
