,mdb_id,sys_id,nm_py,nm_simp,nm_trad,x_coord,y_coord,pres_loc,type_py,type_simp,level,beg_yr,beg_rule,beg_type,end_yr,end_rule,end_type,note_id,obj_type,geo_src,compiler,geo_comp,checker,entry_date,filename,parent_counts
111,30100,hvd_30100,Xuandejun Jiedushi,宣德军节度使,宣德軍節度使,120.09931,30.864959999999996,浙江湖州市,Fangzhen,方镇,1.0,959,4.0,更名,977,4.0,撤销,98141,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
112,30080,hvd_30080,Wuningjun Jiedushi,武宁军节度使,武寧軍節度使,118.76898999999999,32.05256,今江苏南京市区,Fangzhen,方镇,1.0,887,4.0,新建,911,4.0,撤销,98108,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,2
113,30082,hvd_30082,Hangzhou Fangyushi,杭州防御使,杭州防御使,120.16861999999999,30.29412,浙江省杭州市,Fangzhen,方镇,1.0,889,4.0,新建,892,4.0,撤销,98117,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
114,30083,hvd_30083,Zhejiangdongdao Jiedushi,浙江东道节度使,浙江東道節度使,120.57826000000001,30.004509999999996,浙江省绍兴市,Fangzhen,方镇,1.0,758,4.0,新建,769,4.0,更名,98120,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
115,30084,hvd_30084,Zhejiangdongdaodu Tuanlianguanchashi,浙江东道都团练观察使,浙江東道都團練觀察使,120.57826000000001,30.004509999999996,浙江省绍兴市,Fangzhen,方镇,1.0,770,4.0,更名,778,4.0,撤销,98121,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
116,30085,hvd_30085,Zhejiangdongdao Tuanlianguanchashi,浙江东道团练观察使,浙江東道團練觀察使,120.57826000000001,30.004509999999996,浙江省绍兴市,Fangzhen,方镇,1.0,780,4.0,新建,780,4.0,撤销,98122,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
117,30086,hvd_30086,Zhejiangdongdaodu Tuanlianguanchashi,浙江东道都团练观察使,浙江東道都團練觀察使,120.57826000000001,30.004509999999996,浙江省绍兴市,Fangzhen,方镇,1.0,787,4.0,新建,882,4.0,更名,98123,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
118,30087,hvd_30087,Yishengjun Jiedushi,义胜军节度使,義勝軍節度使,120.57826000000001,30.004509999999996,浙江省绍兴市,Fangzhen,方镇,1.0,883,4.0,更名,886,4.0,更名,98124,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
119,30088,hvd_30088,Weishengjun Jiedushi,威胜军节度使,威勝軍節度使,120.57826000000001,30.004509999999996,浙江省绍兴市,Fangzhen,方镇,1.0,887,4.0,更名,895,4.0,更名,98125,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
120,30089,hvd_30089,Zhendongjun Jiedushi,镇东军节度使,鎮東軍節度使,120.57826000000001,30.004509999999996,浙江省绍兴市,Fangzhen,方镇,1.0,896,4.0,更名,977,4.0,撤销,30089,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,2
121,30090,hvd_30090,Quzhou Dutuanlianguanchachuzhishi,衢州都团练观察处置使,衢州都團練觀察處置使,118.86765,28.95682,今浙江衢州市,Fangzhen,方镇,1.0,905,4.0,新建,977,4.0,撤销,98127,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,2
122,30091,hvd_30091,Quzhou Dutuanlianguanchachuzhishi,婺州都团练观察处置使,婺州都團練觀察處置使,119.64992,29.104709999999997,治今浙江金华市,Fangzhen,方镇,1.0,905,4.0,新建,938,4.0,更名,98128,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,2
123,30104,hvd_30104,Wushengjun Jiedushi,武胜军节度使,武勝軍節度使,119.64992,29.104709999999997,治今浙江金华市,Fangzhen,方镇,1.0,939,4.0,更名,977,4.0,撤销,98145,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
124,30092,hvd_30092,Muzhou Dutuanlianguanchachuzhishi,睦州都团练观察处置使,睦州都團練觀察處置使,119.49886000000001,29.54448,治今浙江建德县东梅城镇,Fangzhen,方镇,1.0,905,4.0,新建,977,4.0,撤销,98129,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,2
125,30093,hvd_30093,Runzhou Guanchashi,润州观察使,潤州觀察使,119.44429,32.20649,今江苏镇江市,Fangzhen,方镇,1.0,910,4.0,新建,911,4.0,撤销,98133,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
126,30094,hvd_30094,Zhenhaijun Jiedushi,镇海军节度使,鎮海軍節度使,119.44429,32.20649,今江苏镇江市,Fangzhen,方镇,1.0,912,4.0,新建,916,4.0,治所迁移,98134,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
127,30095,hvd_30095,Zhenhaijun Jiedushi,镇海军节度使,鎮海軍節度使,118.76898999999999,32.05256,今江苏南京市区,Fangzhen,方镇,1.0,917,4.0,治所迁移,936,4.0,治所迁移,98135,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
128,30096,hvd_30096,Runzhoutuanlianshi,润州团练使,潤州團練使,119.44429,32.20649,今江苏镇江市,Fangzhen,方镇,1.0,917,4.0,新建,936,4.0,撤销,98136,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
129,30097,hvd_30097,Zhenhaijun Jiedushi,镇海军节度使,鎮海軍節度使,119.44429,32.20649,今江苏镇江市,Fangzhen,方镇,1.0,937,4.0,治所迁移,974,4.0,撤销,98137,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
130,30098,hvd_30098,Zhongwujun Jiedushi,中吴军节度使,中吳軍節度使,120.61861999999999,31.31271,江苏苏州市,Fangzhen,方镇,1.0,917,4.0,新建,974,4.0,更名,30098,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
131,30099,hvd_30099,Pingjiangjun Jiedushi,平江军节度使,平江軍節度使,120.61861999999999,31.31271,江苏苏州市,Fangzhen,方镇,1.0,975,4.0,更名,977,4.0,撤销,98140,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
132,30101,hvd_30101,Jinghaijun Jiedushi,静海军节度使,靜海軍節度使,120.65321999999999,28.018290000000004,今浙江温州市,Fangzhen,方镇,1.0,939,4.0,新建,977,4.0,撤销,98142,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
133,30102,hvd_30102,Wanghaijun Jiedushi,望海军节度使,望海軍節度使,121.54266000000001,29.86632,今浙江宁波市,Fangzhen,方镇,1.0,907,4.0,新建,959,4.0,更名,98143,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
134,30103,hvd_30103,Fengguojun Jiedushi,奉国军节度使,奉國軍節度使,121.54266000000001,29.86632,今浙江宁波市,Fangzhen,方镇,1.0,960,4.0,更名,977,4.0,撤销,98144,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,1
135,30105,hvd_30105,Dehuajun Jiedushi,德化军节度使,德化軍節度使,121.1206,28.84313,今浙江临海市,Fangzhen,方镇,1.0,887,4.0,新建,977,4.0,撤销,98146,POINT,FROM_AC,钱林书,满志敏,,2003/04/10,Province_Point,2
136,30046,hvd_30046,Liangzhedongbei Lu,两浙东北路,兩浙東北路,120.16861999999999,30.29412,浙江省杭州市,Lu,路,1.0,978,4.0,新建,984,4.0,更名,98054,POINT,FROM_AC,张修桂,满志敏,,2003/03/27,Province_Point,1
137,30047,hvd_30047,Liangzhe Lu,两浙路,兩浙路,120.16861999999999,30.29412,浙江省杭州市,Lu,路,1.0,985,4.0,更名,1075,4.0,更名,98055,POINT,FROM_AC,张修桂,满志敏,,2003/03/27,Province_Point,1
138,30048,hvd_30048,Liangzhexi Lu,两浙西路,兩浙西路,120.16861999999999,30.29412,浙江省杭州市,Lu,路,1.0,1076,4.0,更名,1076,4.0,更名,98056,POINT,FROM_AC,张修桂,满志敏,,2003/03/27,Province_Point,1
139,30049,hvd_30049,Liangzhe Lu,两浙路,兩浙路,120.16861999999999,30.29412,浙江省杭州市,Lu,路,1.0,1077,4.0,更名,1130,4.0,更名,98058,POINT,FROM_AC,张修桂,满志敏,,2003/03/27,Province_Point,1
140,30050,hvd_30050,Liangzhexi Lu,两浙西路,兩浙西路,120.16861999999999,30.29412,浙江省杭州市,Lu,路,1.0,1131,4.0,更名,1275,4.0,撤销,98060,POINT,FROM_AC,张修桂,满志敏,,2003/03/27,Province_Point,1
141,30051,hvd_30051,Liangzhedong Lu,两浙东路,兩浙東路,120.57826000000001,30.004509999999996,浙江省绍兴市,Lu,路,1.0,1076,4.0,新建,1076,4.0,撤销,98057,POINT,FROM_AC,张修桂,满志敏,,2003/03/27,Province_Point,1
142,30052,hvd_30052,Liangzhedong Lu,两浙东路,兩浙東路,120.57826000000001,30.004509999999996,浙江省绍兴市,Lu,路,1.0,1131,4.0,新建,1275,4.0,撤销,98059,POINT,FROM_AC,张修桂,满志敏,,2003/03/27,Province_Point,1
143,30027,hvd_30027,Jianghuai Xingsheng,江淮行省,江淮行省,119.43718999999999,32.39127,江苏省扬州市,Xingsheng,行省,1.0,1276,4.0,新建,1278,4.0,治所迁移,30027,POINT,FROM_AC,张修桂,满志敏,,2003/03/18,Province_Point,1
144,30306,hvd_30306,Jianghuai Xingsheng,江淮行省,江淮行省,120.16861999999999,30.29412,江苏省扬州市,Xingsheng,行省,1.0,1279,4.0,治所迁移,1279,4.0,治所迁移,30306,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
145,30307,hvd_30307,Jianghuai Xingsheng,江淮行省,江淮行省,119.43718999999999,32.39127,江苏省扬州市,Xingsheng,行省,1.0,1280,4.0,治所迁移,1283,4.0,治所迁移,30307,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
146,30028,hvd_30028,Jianghuai Xingsheng,江淮行省,江淮行省,120.16861999999999,30.29412,浙江省杭州市,Xingsheng,行省,1.0,1284,5.0,治所迁移,1284,5.0,更名,30028,POINT,FROM_AC,张修桂,满志敏,,2003/03/18,Province_Point,1
147,30308,hvd_30308,Jiangzhe Xingsheng,江浙行省,江浙行省,120.16861999999999,30.29412,浙江省杭州市,Xingsheng,行省,1.0,1285,5.0,更名,1285,5.0,治所迁移,30308,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
148,30038,hvd_30038,Jiangzhe Xingsheng,江浙行省,江浙行省,119.43718999999999,32.39127,江苏扬州市,Xingsheng,行省,1.0,1286,4.0,治所迁移,1286,4.0,更名,30038,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
149,30309,hvd_30309,Jianghuai Xingsheng,江淮行省,江淮行省,119.43718999999999,32.39127,江苏扬州市,Xingsheng,行省,1.0,1287,4.0,更名,1288,4.0,治所迁移,30309,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
150,30310,hvd_30310,Jianghuai Xingsheng,江淮行省,江淮行省,120.16861999999999,30.29412,浙江杭州市,Xingsheng,行省,1.0,1289,4.0,治所迁移,1291,4.0,更名,30310,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
151,30039,hvd_30039,ZheJiang Xingsheng,浙江行省,浙江行省,120.16861999999999,30.29412,浙江省杭州市,Xingsheng,行省,1.0,1292,5.0,更名,1360,5.0,撤销,30039,POINT,FROM_AC,张修桂,满志敏,,2003/03/18,Province_Point,1
152,30040,hvd_30040,Jiangnan Xingsheng,江南行省,江南行省,118.76898999999999,32.05256,江苏省南京市,Xingsheng,行省,1.0,1356,5.0,新建,1367,5.0,撤销,30040,POINT,FROM_AC,张修桂,满志敏,,2003/03/18,Province_Point,1
153,30036,hvd_30036,Zhejiang Xingsheng,浙江行省,浙江行省,120.16861999999999,30.29412,浙江省杭州市,Xingsheng,行省,1.0,1368,5.0,新建,1375,5.0,更名,98040,POINT,FROM_AC,张修桂,满志敏,,2003/03/18,Province_Point,1
154,30037,hvd_30037,Zhejiang Buzhengshisi,浙江布政使司,浙江布政使司,120.16861999999999,30.29412,浙江省杭州市,Buzhengsi,布政司,1.0,1376,5.0,更名,1644,5.0,更名,30037,POINT,FROM_AC,张修桂,满志敏,,2003/03/18,Province_Point,1
155,30015,hvd_30015,Zhejiang Sheng,浙江省,浙江省,120.16861999999999,30.29412,浙江省杭州市,Sheng,省,1.0,1645,5.0,更名,1911,6.0,数据下限,98043,POINT,FROM_AC,张修桂,满志敏,,2003/03/18,Province_Point,1
156,30121,hvd_30121,Jiang Zhou,江州,江州,115.89771999999999,28.6749,江西南昌市,Zhou,州,1.0,291,4.0,新建,316,4.0,治所迁移,30121,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
157,30122,hvd_30122,Jiang Zhou,江州,江州,114.87991000000001,30.402720000000002,湖北鄂州市,Zhou,州,1.0,317,4.0,治所迁移,325,4.0,治所迁移,30122,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
158,30123,hvd_30123,Jiang Zhou,江州,江州,115.98568,29.72236,江西九江市西南,Zhou,州,1.0,326,4.0,治所迁移,339,4.0,治所迁移,30123,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
159,30124,hvd_30124,Jiang Zhou,江州,江州,115.94367,29.64157,江西九江市西南,Zhou,州,1.0,340,4.0,治所迁移,340,4.0,治所迁移,30124,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
160,30125,hvd_30125,Jiang Zhou,江州,江州,115.89771999999999,28.6749,江西南昌市,Zhou,州,1.0,341,4.0,治所迁移,342,4.0,治所迁移,30125,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
161,30126,hvd_30126,Jiang Zhou,江州,江州,115.69096,29.87422,湖北武穴市东龙坪,Zhou,州,1.0,343,4.0,治所迁移,418,4.0,治所迁移,30126,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
162,30127,hvd_30127,Jiang Zhou,江州,江州,115.94367,29.64157,江西九江市西南,Zhou,州,1.0,419,4.0,治所迁移,588,4.0,撤销,30127,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,5
163,30145,hvd_30145,Gao Zhou,高州,高州,115.97027,27.66749,江西崇仁县西南三十一里,Zhou,州,1.0,556,4.0,新建,562,4.0,撤销,98194,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,2
164,30146,hvd_30146,Wu Zhou,吴州,吳州,116.66383,28.99417,江西波阳县,Zhou,州,1.0,553,4.0,新建,567,4.0,撤销,98195,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,2
165,30147,hvd_30147,Wu Zhou,吴州,吳州,116.66383,28.99417,江西波阳县,Zhou,州,1.0,581,4.0,新建,588,4.0,撤销,98196,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
166,30128,hvd_30128,Hongji Dufangyutuanlianguanchachuzhish,洪吉都防御团练观察处置,洪吉都防御團練觀察處置,115.89771999999999,28.6749,江西南昌市,Fangzhen,方镇,1.0,758,4.0,新建,760,4.0,更名,30128,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
167,30129,hvd_30129,Jiangnanxidao Dufangyutuanlianguanchas,江南西道都防御团练观察,江南西道都防御團練觀察,115.89771999999999,28.6749,江西南昌市,Fangzhen,方镇,1.0,761,4.0,更名,782,4.0,更名,98199,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
168,30130,hvd_30130,Jiangnanxidao Jiedushi,江南西道节度使,江南西道節度使,115.89771999999999,28.6749,江西南昌市,Fangzhen,方镇,1.0,783,4.0,更名,784,4.0,更名,98200,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
169,30131,hvd_30131,Jiangnanxidao Dutuanlianguanchashi,江南西道都团练观察使,江南西道都團練觀察使,115.89771999999999,28.6749,江西南昌市,Fangzhen,方镇,1.0,785,4.0,更名,864,4.0,更名,30131,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
170,30132,hvd_30132,Zhennanjun Jiedushi,镇南军节度使,鎮南軍節度使,115.89771999999999,28.6749,江西南昌市,Fangzhen,方镇,1.0,865,4.0,更名,873,4.0,更名,98203,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
171,30133,hvd_30133,Jiangnanxidao Tuanlianguanchashi,江南西道团练观察使,江南西道團練觀察使,115.89771999999999,28.6749,江西南昌市,Fangzhen,方镇,1.0,874,4.0,更名,888,4.0,更名,98204,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
172,30134,hvd_30134,Zhennanjun Jiedushi,镇南军节度使,鎮南軍節度使,115.89771999999999,28.6749,江西南昌市,Fangzhen,方镇,1.0,889,4.0,更名,958,4.0,更名,30134,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,2
173,30135,hvd_30135,Nandunanchangfu Liushou,南都南昌府留守,南都南昌府留守,115.89771999999999,28.6749,江西南昌市,Kiushou,留守,1.0,959,4.0,更名,971,4.0,更名,98208,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
174,30136,hvd_30136,Zhennanjun Jiedushi,镇南军节度使,鎮南軍節度使,115.89771999999999,28.6749,江西南昌市,Fangzhen,方镇,1.0,972,4.0,更名,974,4.0,撤销,98209,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
175,30148,hvd_30148,Baishengjun Fangyushi,百胜军防御使,百勝軍防御使,114.93248,25.846999999999998,江西赣州市,Fangzhen,方镇,1.0,909,4.0,新建,930,4.0,更名,30148,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
176,30149,hvd_30149,Zhaoxinjun Jiedushi,昭信军节度使,昭信軍節度使,114.93248,25.846999999999998,江西赣州市,Fangzhen,方镇,1.0,931,4.0,更名,933,4.0,更名,98212,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
177,30150,hvd_30150,Baishengjun Jiedushi,百胜军节度使,百勝軍節度使,114.93248,25.846999999999998,江西赣州市,Fangzhen,方镇,1.0,934,4.0,更名,974,4.0,撤销,98213,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,2
178,30153,hvd_30153,Fenghuajun Jiedushi,奉化军节度使,奉化軍節度使,115.98568,29.72236,江西九江市,Fangzhen,方镇,1.0,921,4.0,新建,974,4.0,撤销,98214,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,2
179,30154,hvd_30154,Zhaowujun Jiedushi,昭武军节度使,昭武軍節度使,116.35134,27.984779999999997,江西临川市西五里,Fangzhen,方镇,1.0,921,4.0,新建,974,4.0,撤销,98215,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,2
180,30151,hvd_30151,Yongpingjun Jiedushi,永平军节度使,永平軍節度使,116.66383,28.99417,江西波阳县,Fangzhen,方镇,1.0,923,4.0,新建,946,4.0,更名,98216,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,2
181,30152,hvd_30152,Anhuajun Jiedushi,安化军节度使,安化軍節度使,116.66383,28.99417,江西波阳县,Fangzhen,方镇,1.0,947,4.0,更名,974,4.0,撤销,98217,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
182,30137,hvd_30137,Jiangnanxi Lu,江南西路,江南西路,115.89771999999999,28.6749,江西南昌市,Lu,路,1.0,976,4.0,新建,996,4.0,撤销,30137,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
183,30138,hvd_30138,Jiangnanxi Lu,江南西路,江南西路,115.89771999999999,28.6749,江西南昌市,Lu,路,1.0,1020,4.0,新建,1129,4.0,撤销,98222,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,2
184,30139,hvd_30139,Jiangnanxi Lu,江南西路,江南西路,115.89771999999999,28.6749,江西南昌市,Lu,路,1.0,1131,4.0,新建,1276,4.0,更名,30139,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
185,30140,hvd_30140,Jiangxi Xingsheng,江西行省,江西行省,115.89771999999999,28.6749,江西南昌市,Xingsheng,行省,1.0,1277,4.0,更名,1277,4.0,治所迁移,30140,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
186,30141,hvd_30141,Jiangxi Xingsheng,江西行省,江西行省,114.93248,25.846999999999998,江西赣州市,Xingsheng,行省,1.0,1278,4.0,治所迁移,1278,4.0,治所迁移,30141,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
187,30142,hvd_30142,Jiangxi Xingsheng,江西行省,江西行省,115.89771999999999,28.6749,江西南昌市,Xingsheng,行省,1.0,1279,4.0,治所迁移,1375,4.0,更名,30142,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
188,30143,hvd_30143,Jiangxi Buzhengshisi,江西布政使司,江西布政使司,115.89771999999999,28.6749,江西南昌市,Buzhengsi,布政司,1.0,1376,4.0,更名,1644,4.0,更名,30143,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
189,30144,hvd_30144,Jiangxi Sheng,江西省,江西省,115.89771999999999,28.6749,江西南昌市,Sheng,省,1.0,1645,4.0,更名,1911,6.0,数据下限,98237,POINT,FROM_AC,钱林书,满志敏,,2004/07/15,Province_Point,1
190,30314,hvd_30314,Huainandong Lu,淮南东路,淮南東路,119.43718999999999,32.39127,江苏扬州市,Lu,路,1.0,976,4.0,暂无,996,4.0,更名和治所迁移,30314,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
191,30315,hvd_30315,Huainanxi Lu,淮南西路,淮南西路,116.72008999999998,32.70559,安徽凤台县,Lu,路,1.0,976,4.0,暂无,996,4.0,撤销,30315,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
192,30316,hvd_30316,Huainan Lu,淮南路,淮南路,119.14111000000001,33.502790000000005,江苏淮阴市,Lu,路,1.0,997,4.0,更名和治所迁移,1071,4.0,更名和治所迁移,30316,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
193,30317,hvd_30317,Huainandong Lu,淮南东路,淮南東路,119.43718999999999,32.39127,江苏扬州市,Lu,路,1.0,1072,4.0,更名和治所迁移,1077,4.0,更名和治所迁移,30317,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
194,30318,hvd_30318,Huainanxi Lu,淮南西路,淮南西路,116.72008999999998,32.70559,安徽凤台县,Lu,路,1.0,1072,4.0,新建,1077,4.0,撤销,30318,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
195,30319,hvd_30319,Huainan Lu,淮南路,淮南路,119.14111000000001,33.502790000000005,江苏淮安市,Lu,路,1.0,1078,4.0,更名和治所迁移,1126,4.0,更名和治所迁移,30319,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
196,30324,hvd_30324,Huainandong Lu,淮南东路,淮南東路,119.43718999999999,32.39127,江苏扬州市,Lu,路,1.0,1127,4.0,更名和治所迁移,1275,4.0,撤销,30324,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
197,30320,hvd_30320,Huainanxi Lu,淮南西路,淮南西路,116.72008999999998,32.70559,安徽凤台县,Lu,路,1.0,1127,4.0,新建,1127,4.0,治所迁移,30320,POINT,FROM_AC,赵永复,满志敏,,2005/05/30,Province_Point,1
