sequence,SYS_ID,NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,BEG_CHG_TY,END_YR,END_RULE,END_CHG_TY,NOTE_ID,OBJ_TYPE,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE,FILENAME,X_Y_TYPE,SYS_ID_IN_MAIN_BOU_ID,SYS_ID_IN_MAIN_PT_ID
26884,105031,Jingzhou Fu,荆州府,江陵县,112.19077,30.35044,今湖北江陵县,Fu,府,3,1531,4,,1724,4,,105031,POINT,,,,,2011/6/30,,,FALSE,FALSE
26885,105032,Jingzhou Fu,荆州府,江陵县,112.19077,30.35044,今湖北江陵县,Fu,府,3,1725,4,,1727,4,,105032,POINT,,,,,2011/6/30,,,FALSE,FALSE
26887,105034,Shizhou Wei,施州卫,施州衛,109.47861,30.27226,今湖北省恩施市,Wei,卫,3,1390,4,,1727,4,,105034,POINT,,,,,2011/6/30,,,FALSE,FALSE
26888,105035,Guizhou Zhilizhou,归州直隶州,归州,110.69416,30.99962,今湖北省秭归县,Zhou,州,3,1728,4,,1734,4,,105035,POINT,,,,,2011/6/30,,,FALSE,FALSE
26889,105036,Jingzhou Fu,荆州府,江陵县,112.19077,30.35044,今湖北江陵县,Fu,府,3,1728,4,,1734,4,,105036,POINT,,,,,2011/6/30,,,FALSE,FALSE
26890,105037,Jingzhou Fu,荆州府,江陵县,112.19077,30.35044,今湖北江陵县,Fu,府,3,1735,4,,1790,4,,105037,POINT,,,,,2011/6/30,,,FALSE,FALSE
26891,105038,Jingzhou Fu,荆州府,江陵县,112.19077,30.35044,今湖北江陵县,Fu,府,3,1791,4,,1911,4,,105038,POINT,,,,,2011/6/30,,,FALSE,FALSE
26892,105039,Yichang Fu,宜昌府,东湖县,111.28712,30.70423,今湖北省宜昌市,Fu,府,3,1735,4,,1903,4,,105039,POINT,,,,,2011/6/30,,,FALSE,FALSE
26893,105040,Yichang Fu,宜昌府,东湖县,111.28712,30.70423,今湖北省宜昌市,Fu,府,3,1904,4,,1911,4,,105040,POINT,,,,,2011/6/30,,,FALSE,FALSE
26894,105041,Hefengzhou Zhiliting,鹤峰州直隶厅,鹤峰州,110.02555,29.89255,今湖北鹤峰县,Zhiliting,直隶厅,3,1904,4,,191,4,,105041,POINT,,,,,2011/6/30,,,FALSE,FALSE
26895,105043,Xiangyang Fu,襄阳府,襄阳县,112.1587,32.02652,今湖北襄樊市汉水南襄城区,Fu,府,3,1476,4,,1911,4,,105043,POINT,,,,,2011/6/30,,,FALSE,FALSE
26896,105044,Yunyang Fu,郧阳府,郧县,110.81399,32.83374,今湖北郧县,Fu,府,3,1476,4,,1911,4,,105044,POINT,,,,,2011/6/30,,,FALSE,FALSE
26897,105046,Xiangyang Lu,襄阳路,襄阳县,112.1587,32.02652,今湖北襄樊市汉水南襄城区,Lu,路,3,1282,4,,1363,4,,105046,POINT,,,,,2011/6/30,,,FALSE,FALSE
26899,105048,Huaixi Xuanfusi,淮西宣抚司,蕲春县,115.3452,30.0625,今湖北蕲春县西南蕲州镇,Xuanfusi,宣抚司,3,1275,4,,1276,4,,105048,POINT,,,,,2011/6/30,,,FALSE,FALSE
26900,105049,Qizhou Lu,蕲州路,蕲春县,115.3452,30.0625,今湖北蕲春县西南蕲州镇,Lu,路,3,1277,4,,1363,4,,105049,POINT,,,,,2011/6/30,,,FALSE,FALSE
26901,105050,Huangzhou Lu,黄州路,黄冈县,114.86549,30.44699,今湖北黄州市,Lu,路,3,1277,4,,1292,4,,105050,POINT,,,,,2011/6/30,,,FALSE,FALSE
26902,105051,Huangzhou Lu,黄州路,黄冈县,114.86549,30.44699,今湖北黄州市,Lu,路,3,1293,4,,1294,4,,105051,POINT,,,,,2011/6/30,,,FALSE,FALSE
26903,105052,Huangzhou Lu,黄州路,黄冈县,114.86549,30.44699,今湖北黄州市,Lu,路,3,1295,4,,1363,4,,105052,POINT,,,,,2011/6/30,,,FALSE,FALSE
26904,105053,Jiangling Lu,江陵路,江陵县,112.19077,30.35044,今湖北江陵县,Lu,路,3,1276,4,,1328,4,,105053,POINT,,,,,2011/6/30,,,FALSE,FALSE
26905,105054,Zhongxinglu,中兴路,江陵县,112.19077,30.35044,今湖北江陵县,Lu,路,3,1329,4,,1363,4,,105054,POINT,,,,,2011/6/30,,,FALSE,FALSE
26906,105055,Xiazhou Lu,峡州路,夷陵县,111.28712,30.70423,今湖北宜昌市,Lu,路,3,1280,4,,1363,4,,105055,POINT,,,,,2011/6/30,,,FALSE,FALSE
26907,105056,Anlu Fu,安陆府,安陸府,112.58926,31.16983,今湖北省钟祥县,Fu,府,3,1278,4,,1375,4,,105056,POINT,,,,,2011/6/30,,,FALSE,FALSE
26908,105057,Fuzhou Lu,复州路,玉沙县,113.28551,29.98084,今湖北洪湖市西北白沙,Lu,路,3,1275,4,,1277,4,,105057,POINT,,,,,2011/6/30,,,FALSE,FALSE
26909,105058,Mianyang Fu,沔阳府,玉沙县,113.2366,30.18954,今湖北仙桃市西南沔城镇,Fu,府,3,1278,4,,1375,4,,105058,POINT,,,,,2011/6/30,,,FALSE,FALSE
26910,105059,Jingmen Fu,荆门府,当阳县,111.78712,30.83151,今湖北当阳市,Fu,府,3,1277,4,,1277,4,,105059,POINT,,,,,2011/6/30,,,FALSE,FALSE
26911,105060,De'an Fu,德安府,安陆县,113.68892,31.26371,今湖北安陆市,Fu,府,3,1276,4,,1375,4,,105060,POINT,,,,,2011/6/30,,,FALSE,FALSE
26912,105061,Sui Zhou,随州,隨州,113.36982,31.71511,今湖北省随州市,Zhou,州,3,1219,4,,1375,4,,105061,POINT,,,,,2011/6/30,,,FALSE,FALSE
26913,105062,Ezhou Lu,鄂州路,江夏县,114.30666,30.57367,今湖北武汉市武昌,Lu,路,3,1277,4,,1300,4,,105062,POINT,,,,,2011/6/30,,,FALSE,FALSE
26914,105063,Wuchang Lu,武昌路,江夏县,114.30666,30.57367,今湖北武汉市武昌,Lu,路,3,1301,4,,1363,4,,105063,POINT,,,,,2011/6/30,,,FALSE,FALSE
26915,105064,Shouchang Fu,寿昌府,武昌县,114.87991,30.40272,今湖北鄂州市,Fu,府,3,1277,4,,1300,4,,105064,POINT,,,,,2011/6/30,,,FALSE,FALSE
26916,105065,Xingguo Lu,兴国路,永兴县,115.20963,29.83013,今湖北阳新县,Lu,路,3,1277,4,,1363,4,,105065,POINT,,,,,2011/6/30,,,FALSE,FALSE
26917,105066,Hanyang Fu,汉阳府,汉阳县,114.26899,30.55224,今湖北武汉市汉阳,Fu,府,3,1277,4,,1375,4,,105066,POINT,,,,,2011/6/30,,,FALSE,FALSE
26918,105067,Guizhou Lu,归州路,秭归县,110.69025,30.984,今湖北秭归县东南、长江南岸旧州河,Lu,路,3,1277,4,,1278,4,,105067,POINT,,,,,2011/6/30,,,FALSE,FALSE
26919,105068,Gui Zhou,归州,歸州,110.69025,30.984,今湖北省秭归县东南、长江南岸旧州河,Zhou,州,3,1279,4,,1375,4,,105068,POINT,,,,,2011/6/30,,,FALSE,FALSE
26920,105069,Shi Zhou,施州,清江县,115.39899,28.01557,江西樟树市西南临江镇,Zhou,州,3,1276,4,,1284,4,,105069,POINT,,,,,2011/6/30,,,FALSE,FALSE
26921,105070,Shi Zhou,施州,清江县,115.39899,28.01557,江西樟树市西南临江镇,Zhou,州,3,1285,4,,1375,4,,105070,POINT,,,,,2011/6/30,,,FALSE,FALSE
26922,105071,Sanmao Fu,散毛府,散毛府,109.37641,29.51655,今湖北省来凤县西北老司城,Fu,府,3,1294,4,,1345,4,,105071,POINT,,,,,2011/6/30,,,FALSE,FALSE
26925,105074,Shibidong Anfusi,师壁洞安抚司,師壁洞安撫司,109.36359,29.42516,今湖北省来凤县西南,Anfusi,安抚司,3,1291,4,,1371,4,,105074,POINT,,,,,2011/6/30,,,FALSE,FALSE
26926,105075,Yanbianxidong Zhaotaosi,沿边溪洞招讨司,沿邊溪洞招討司,109.48023,29.98957,今湖北省宣恩县,Zhaotaosi,招讨司,3,1275,4,,1341,4,,105075,POINT,,,,,2011/6/30,,,FALSE,FALSE
26927,105076,Shinandao Xuanweisi,施南道宣慰司,施南道宣慰司,109.48023,29.98957,今湖北省宣恩县,Xuanweisi,宣慰司,3,1342,4,,1356,4,,105076,POINT,,,,,2011/6/30,,,FALSE,FALSE
26928,105077,Shinan Xuanfusi,施南宣抚司,施南宣撫司,109.48023,29.98957,今湖北省宣恩县,Xuanfusi,宣抚司,3,1357,4,,1370,4,,105077,POINT,,,,,2011/6/30,,,FALSE,FALSE
26929,105078,Shinan Xuanweisi,施南宣慰司,施南宣慰司,109.48023,29.98957,今湖北省宣恩县,Xuanweisi,宣慰司,3,1371,4,,1379,4,,105078,POINT,,,,,2011/6/30,,,FALSE,FALSE
26930,105079,Shinan Xuanweisi,施南宣慰司,施南宣慰司,109.48023,29.98957,今湖北省宣恩县,Xuanweisi,宣慰司,3,1383,4,,1403,4,,105079,POINT,,,,,2011/6/30,,,FALSE,FALSE
26931,105080,Xiangyang Fu,襄阳府,襄阳县,112.1587,32.02652,今湖北襄樊市汉水南襄城区,Fu,府,3,1119,4,,1272,4,,105080,POINT,,,,,2011/6/30,,,FALSE,FALSE
26932,105083,Guanghua Jun,光化军,乾德县,111.62382,32.46271,今湖北老河口市西北、汉水北岸“乾德故城”,Jun,军,3,967,4,,1071,4,,105083,POINT,,,,,2011/6/30,,,FALSE,FALSE
26933,105084,Guanghua Jun,光化军,乾德县,111.62382,32.46271,今湖北老河口市西北、汉水北岸“乾德故城”,Jun,军,3,1086,4,,1133,4,,105084,POINT,,,,,2011/6/30,,,FALSE,FALSE
26934,105085,Guanghua Jun,光化军,光化县,111.62382,32.46271,今湖北老河口市西北、汉水北岸“乾德故城”,Jun,军,3,1141,4,,1157,4,,105085,POINT,,,,,2011/6/30,,,FALSE,FALSE
26935,105086,Tonghua Jun,通化军,光化县,111.62382,32.46271,今湖北老河口市西北、汉水北岸“乾德故城”,Jun,军,3,1158,4,,1160,4,,105086,POINT,,,,,2011/6/30,,,FALSE,FALSE
26936,105087,Guanghua Jun,光化军,光化县,111.62382,32.46271,今湖北老河口市西北、汉水北岸“乾德故城”,Jun,军,3,1161,4,,1260,4,,105087,POINT,,,,,2011/6/30,,,FALSE,FALSE
26937,105089,Xiang Zhou,襄州,襄州,112.1587,32.02652,,Zhou,州,3,634,4,,741,4,,105089,POINT,,,,,2011/6/30,,,FALSE,FALSE
26938,105090,Xiang Zhou,襄州,襄阳县,112.1587,32.02652,今湖北襄樊市汉水南襄城区,Zhou,州,3,627,4,,633,4,,105090,POINT,,,,,2011/6/30,,,FALSE,FALSE
26939,105091,Ruo Zhou,鄀州,乐乡县,112.26808,31.29766,今湖北钟祥县西北乐乡关,Zhou,州,3,621,4,,626,4,,105091,POINT,,,,,2011/6/30,,,FALSE,FALSE
26940,105092,Ruo Zhou,鄀州,乐乡县,112.26808,31.29766,今湖北钟祥县西北乐乡关,Zhou,州,3,627,4,,633,4,,105092,POINT,,,,,2011/6/30,,,FALSE,FALSE
26941,105093,Zan Zhou,酇州,穀城县,111.64581,32.26936,今湖北谷城县,Zhou,州,3,621,4,,621,4,,105093,POINT,,,,,2011/6/30,,,FALSE,FALSE
26942,105094,Xiang Zhou,襄州,襄阳县,112.1587,32.02652,今湖北襄樊市汉水南襄城区,Zhou,州,3,622,4,,626,4,,105094,POINT,,,,,2011/6/30,,,FALSE,FALSE
26943,105095,Xiang Zhou,襄州,襄阳县,112.1587,32.02652,今湖北襄樊市汉水南襄城区,Zhou,州,3,621,4,,621,4,,105095,POINT,,,,,2011/6/30,,,FALSE,FALSE
26944,105096,Zhong Zhou,重州,重州,111.29004,31.54021,今湖北省保康县南之马良坪西,Zhou,州,3,619,4,,623,4,,105096,POINT,,,,,2011/6/30,,,FALSE,FALSE
26945,105097,Zhong Zhou,重州,重州,111.29004,31.54021,今湖北省保康县南之马良坪西,Zhou,州,3,624,4,,626,4,,105097,POINT,,,,,2011/6/30,,,FALSE,FALSE
26946,105102,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,1234,4,,1276,4,,105102,POINT,,,,,2011/6/30,,,FALSE,FALSE
26947,105103,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,1222,4,,1233,4,,105103,POINT,,,,,2011/6/30,,,FALSE,FALSE
26948,105104,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,1137,4,,1221,4,,105104,POINT,,,,,2011/6/30,,,FALSE,FALSE
26949,105105,Hanyang Jun,汉阳军,汉阳县,114.26899,30.55224,今湖北武汉市汉阳,Jun,军,3,1137,4,,1276,4,,105105,POINT,,,,,2011/6/30,,,FALSE,FALSE
26950,105106,Hanyang Jun,汉阳军,漢陽軍,112.1587,32.02652,,Jun,军,3,1086,4,,1134,4,,105106,POINT,,,,,2011/6/30,,,FALSE,FALSE
26951,105107,Hanyang Jun,汉阳军,漢陽軍,112.1587,32.02652,,Jun,军,3,977,4,,1070,4,,105107,POINT,,,,,2011/6/30,,,FALSE,FALSE
26952,105108,Hanyang Jun,汉阳军,汉阳县,114.26899,30.55224,今湖北武汉市汉阳,Jun,军,3,958,4,,976,4,,105108,POINT,,,,,2011/6/30,,,FALSE,FALSE
26953,105109,Shouchang Jun,寿昌军,武昌县,114.87991,30.40272,今湖北鄂州市,Jun,军,3,1222,4,,1233,4,,105109,POINT,,,,,2011/6/30,,,FALSE,FALSE
26954,105110,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,1135,4,,1136,4,,105110,POINT,,,,,2011/6/30,,,FALSE,FALSE
26955,105111,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,1086,4,,1134,4,,105111,POINT,,,,,2011/6/30,,,FALSE,FALSE
26956,105112,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,1071,4,,1085,4,,105112,POINT,,,,,2011/6/30,,,FALSE,FALSE
26957,105113,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,977,4,,1070,4,,105113,POINT,,,,,2011/6/30,,,FALSE,FALSE
26958,105114,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,958,4,,976,4,,105114,POINT,,,,,2011/6/30,,,FALSE,FALSE
26959,105115,Yongxing Jun,永兴军,永兴县,115.20963,29.83013,今湖北阳新县,Jun,军,3,977,4,,977,4,,105115,POINT,,,,,2011/6/30,,,FALSE,FALSE
26960,105116,Xingguo Jun,兴国军,永兴县,115.20963,29.83013,今湖北阳新县,Jun,军,3,978,4,,1276,4,,105116,POINT,,,,,2011/6/30,,,FALSE,FALSE
26961,105117,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,826,4,,957,4,,105117,POINT,,,,,2011/6/30,,,FALSE,FALSE
26962,105118,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,758,4,,825,4,,105118,POINT,,,,,2011/6/30,,,FALSE,FALSE
26963,105119,Jiangxia Jun,江夏郡,江夏县,114.30666,30.57367,今湖北武汉市武昌,Jun,郡,3,742,4,,757,4,,105119,POINT,,,,,2011/6/30,,,FALSE,FALSE
26964,105120,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,621,4,,741,4,,105120,POINT,,,,,2011/6/30,,,FALSE,FALSE
26965,105121,Jiangxia Jun,江夏郡,江夏县,114.30666,30.57367,今湖北武汉市武昌,Jun,郡,3,607,4,,620,4,,105121,POINT,,,,,2011/6/30,,,FALSE,FALSE
26966,105122,E Zhou,鄂州,江夏县,114.30666,30.57367,今湖北武汉市武昌,Zhou,州,3,591,4,,606,4,,105122,POINT,,,,,2011/6/30,,,FALSE,FALSE
26967,105123,E Zhou,鄂州,江夏县,114.13541,30.34289,今湖北武汉市武昌县金口镇,Zhou,州,3,589,4,,590,4,,105123,POINT,,,,,2011/6/30,,,FALSE,FALSE
26968,105124,Mian Zhou,沔州,汉阳县,114.26899,30.55224,今湖北武汉市汉阳,Zhou,州,3,783,4,,825,4,,105124,POINT,,,,,2011/6/30,,,FALSE,FALSE
26969,105125,Mian Zhou,沔州,汉阳县,114.26899,30.55224,今湖北武汉市汉阳,Zhou,州,3,758,4,,780,4,,105125,POINT,,,,,2011/6/30,,,FALSE,FALSE
26970,105126,Hanyang Jun,汉阳郡,汉阳县,114.26899,30.55224,今湖北武汉市汉阳,Jun,郡,3,742,4,,757,4,,105126,POINT,,,,,2011/6/30,,,FALSE,FALSE
26971,105127,Mian Zhou,沔州,汉阳县,114.26899,30.55224,今湖北武汉市汉阳,Zhou,州,3,621,4,,741,4,,105127,POINT,,,,,2011/6/30,,,FALSE,FALSE
26972,105128,Fu Zhou,复州,景陵县,113.2366,30.18954,今湖北仙桃市西南沔城镇,Zhou,州,3,1236,4,,1274,4,,105128,POINT,,,,,2011/6/30,,,FALSE,FALSE
26973,105129,Fu Zhou,复州,景陵县,113.16412,30.65625,今湖北省天门市,Zhou,州,3,1086,4,,1235,4,,105129,POINT,,,,,2011/6/30,,,FALSE,FALSE
26974,105130,Fu Zhou,复州,景陵县,113.16412,30.65625,今湖北省天门市,Zhou,州,3,997,4,,1072,4,,105130,POINT,,,,,2011/6/30,,,FALSE,FALSE
26975,105131,Fu Zhou,复州,景陵县,113.16412,30.65625,今湖北省天门市,Zhou,州,3,936,4,,996,4,,105131,POINT,,,,,2011/6/30,,,FALSE,FALSE
26976,105132,Fu Zhou,复州,竟陵县,113.16412,30.65625,今湖北天门市,Zhou,州,3,912,4,,935,4,,105132,POINT,,,,,2011/6/30,,,FALSE,FALSE
26977,105133,Fu Zhou,复州,竟陵县,113.16412,30.65625,今湖北天门市,Zhou,州,3,763,4,,911,4,,105133,POINT,,,,,2011/6/30,,,FALSE,FALSE
26978,105134,Fu Zhou,复州,沔阳县,113.2366,30.18954,今湖北仙桃市西南沔城镇,Zhou,州,3,758,4,,762,4,,105134,POINT,,,,,2011/6/30,,,FALSE,FALSE
26979,105135,Jingling Jun,竟陵郡,沔阳县,113.2366,30.18954,今湖北仙桃市西南沔城镇,Jun,郡,3,742,4,,757,4,,105135,POINT,,,,,2011/6/30,,,FALSE,FALSE
26980,105136,Fu Zhou,复州,沔阳县,113.2366,30.18954,今湖北仙桃市西南沔城镇,Zhou,州,3,633,4,,741,4,,105136,POINT,,,,,2011/6/30,,,FALSE,FALSE
26981,105137,Fu Zhou,复州,竟陵县,113.16412,30.65625,今湖北天门市,Zhou,州,3,622,4,,632,4,,105137,POINT,,,,,2011/6/30,,,FALSE,FALSE
26982,105138,Mianyang Jun,沔阳郡,沔阳县,113.2366,30.18954,今湖北仙桃市西南沔城镇,Jun,郡,3,621,4,,621,4,,105138,POINT,,,,,2011/6/30,,,FALSE,FALSE
26983,105139,Mianyang Jun,沔阳郡,沔阳县,113.2366,30.18954,今湖北仙桃市西南沔城镇,Jun,郡,3,607,4,,620,4,,105139,POINT,,,,,2011/6/30,,,FALSE,FALSE
26984,105140,Mian Zhou,沔州,建兴县,113.2366,30.18954,今湖北仙桃市西南沔城镇,Zhou,州,3,606,4,,606,4,,105140,POINT,,,,,2011/6/30,,,FALSE,FALSE
26985,105141,Fu Zhou,复州,建兴县,113.2366,30.18954,今湖北仙桃市西南沔城镇,Zhou,州,3,603,4,,605,4,,105141,POINT,,,,,2011/6/30,,,FALSE,FALSE
26986,105142,Fu Zhou,复州,竟陵县,113.16412,30.65625,今湖北天门市,Zhou,州,3,583,4,,602,4,,105142,POINT,,,,,2011/6/30,,,FALSE,FALSE
26987,105143,Mianyang Jun,沔阳郡,建兴县,113.2366,30.18954,今湖北仙桃市西南沔城镇,Jun,郡,3,562,4,,582,4,,105143,POINT,,,,,2011/6/30,,,FALSE,FALSE
26988,105144,Huang Zhou,黄州,黄冈县,114.86549,30.44699,今湖北黄州市,Zhou,州,3,885,4,,1276,4,,105144,POINT,,,,,2011/6/30,,,FALSE,FALSE
26989,105145,Huang Zhou,黄州,黄冈县,114.79912,30.84584,今湖北新洲县,Zhou,州,3,758,4,,884,4,,105145,POINT,,,,,2011/6/30,,,FALSE,FALSE
26990,105146,Qian Jun,齐安郡,黄冈县,114.79912,30.84584,今湖北新洲县,Jun,郡,3,742,4,,757,4,,105146,POINT,,,,,2011/6/30,,,FALSE,FALSE
26991,105147,Huang Zhou,黄州,黄冈县,114.79912,30.84584,今湖北新洲县,Zhou,州,3,624,4,,741,4,,105147,POINT,,,,,2011/6/30,,,FALSE,FALSE
26992,105148,Nansi Zhou,南司州,黄陂县,114.36565,30.88657,今湖北黄陂县北三里,Zhou,州,3,620,4,,623,4,,105148,POINT,,,,,2011/6/30,,,FALSE,FALSE
26993,105149,Ting Zhou,亭州,麻城县,115.10857,31.21659,今湖北麻城市东北阎河（古城）,Zhou,州,3,620,4,,623,4,,105149,POINT,,,,,2011/6/30,,,FALSE,FALSE
26994,105150,Huang Zhou,黄州,黄冈县,114.79912,30.84584,今湖北新洲县,Zhou,州,3,620,4,,623,4,,105150,POINT,,,,,2011/6/30,,,FALSE,FALSE
26995,105151,Yongan Jun,永安郡,黄冈县,114.79912,30.84584,今湖北新洲县,Jun,郡,3,607,4,,619,4,,105151,POINT,,,,,2011/6/30,,,FALSE,FALSE
26996,105152,Huang Zhou,黄州,黃州,114.79912,30.84584,今湖北省新洲县,Zhou,州,3,583,4,,606,4,,105152,POINT,,,,,2011/6/30,,,FALSE,FALSE
26997,105153,Ying Zhou,郢州,长寿县,112.58926,31.16983,今湖北钟祥县,Zhou,州,3,758,4,,1277,4,,105153,POINT,,,,,2011/6/30,,,FALSE,FALSE
26998,105154,Fushui Jun,富水郡,富水郡,112.1587,32.02652,,Jun,郡,3,742,4,,757,4,,105154,POINT,,,,,2011/6/30,,,FALSE,FALSE
26999,105155,Ying Zhou,郢州,郢州,112.1587,32.02652,,Zhou,州,3,643,4,,741,4,,105155,POINT,,,,,2011/6/30,,,FALSE,FALSE
27000,105156,Wen Zhou,温州,京山县,113.11685,31.02481,今湖北京山县,Zhou,州,3,634,4,,642,4,,105156,POINT,,,,,2011/6/30,,,FALSE,FALSE
27001,105157,Wen Zhou,温州,京山县,113.11685,31.02481,今湖北京山县,Zhou,州,3,621,4,,633,4,,105157,POINT,,,,,2011/6/30,,,FALSE,FALSE
27002,105158,Ying Zhou,郢州,长寿县,112.58926,31.16983,今湖北钟祥县,Zhou,州,3,621,4,,623,4,,105158,POINT,,,,,2011/6/30,,,FALSE,FALSE
27003,105159,Ying Zhou,郢州,长寿县,112.58926,31.16983,今湖北钟祥县,Zhou,州,3,624,4,,626,4,,105159,POINT,,,,,2011/6/30,,,FALSE,FALSE
27004,105160,Jingling Jun,竟陵郡,长寿县,112.58926,31.16983,今湖北钟祥县,Jun,郡,3,607,4,,620,4,,105160,POINT,,,,,2011/6/30,,,FALSE,FALSE
27005,105161,Ying Zhou,郢州,长寿县,112.58926,31.16983,今湖北钟祥县,Zhou,州,3,583,4,,606,4,,105161,POINT,,,,,2011/6/30,,,FALSE,FALSE
27006,105162,Shicheng Jun,石城郡,长寿县,112.58926,31.16983,今湖北钟祥县,Jun,郡,3,563,4,,582,4,,105162,POINT,,,,,2011/6/30,,,FALSE,FALSE
27007,105163,Suian Jun,遂安郡,梁安县,113.25572,31.43968,今湖北随州市西南古城畈,Jun,郡,3,577,4,,582,4,,105163,POINT,,,,,2011/6/30,,,FALSE,FALSE
27008,105164,Wuning Jun,武宁郡,武寧郡,112.1587,32.02652,,Jun,郡,3,464,4,,586,4,,105164,POINT,,,,,2011/6/30,,,FALSE,FALSE
27009,105165,Ruo Zhou,鄀州,乐乡县,112.26808,31.29766,今湖北钟祥县西北乐乡关,Zhou,州,3,587,4,,606,4,,105165,POINT,,,,,2011/6/30,,,FALSE,FALSE
27010,105166,Zhangshan Jun,章山郡,丰乡县,112.54124,30.8881,今湖北荆门市东南马良镇,Jun,郡,3,550,4,,586,4,,105166,POINT,,,,,2011/6/30,,,FALSE,FALSE
27011,105167,Handong Jun,汉东郡,蓝水县,112.45193,31.30385,今湖北钟祥县西北汉水东岸,Jun,郡,3,554,4,,582,4,,105167,POINT,,,,,2011/6/30,,,FALSE,FALSE
27012,105168,Chuan Jun,滶川郡,[艹汾]川县,112.64927,31.28965,今湖北钟祥县东北长寿河南,Jun,郡,3,557,4,,582,4,,105168,POINT,,,,,2011/6/30,,,FALSE,FALSE
27013,105169,Shanghuang Jun,上黄郡,绿麻县,112.58973,30.71038,今湖北荆门市东南沙洋镇,Jun,郡,3,554,4,,586,4,,105169,POINT,,,,,2011/6/30,,,FALSE,FALSE
27014,105170,Ji Zhou,基州,丰乡县,112.54124,30.8881,今湖北荆门市东南马良镇,Zhou,州,3,587,4,,606,4,,105170,POINT,,,,,2011/6/30,,,FALSE,FALSE
27015,105171,Yongning Jun,永宁郡,长宁县,112.02467,31.0858,今湖北荆门市西北三十里,Jun,郡,3,468,4,,586,4,,105171,POINT,,,,,2011/6/30,,,FALSE,FALSE
27016,105172,De'an Fu,德安府,汉阳县,114.26899,30.55224,今湖北武汉市汉阳,Fu,府,3,1272,4,,1275,4,,105172,POINT,,,,,2011/6/30,,,FALSE,FALSE
27017,105173,De'an Fu,德安府,安陆县,113.68892,31.26371,今湖北安陆市,Fu,府,3,1219,4,,1271,4,,105173,POINT,,,,,2011/6/30,,,FALSE,FALSE
27018,105174,De'an Fu,德安府,安陆县,113.68892,31.26371,今湖北安陆市,Fu,府,3,1119,4,,1218,4,,105174,POINT,,,,,2011/6/30,,,FALSE,FALSE
27019,105175,An Zhou,安州,安陆县,113.68892,31.26371,今湖北安陆市,Zhou,州,3,977,4,,1118,4,,105175,POINT,,,,,2011/6/30,,,FALSE,FALSE
27020,105176,An Zhou,安州,安陆县,113.68892,31.26371,今湖北安陆市,Zhou,州,3,958,4,,976,4,,105176,POINT,,,,,2011/6/30,,,FALSE,FALSE
27021,105177,An Zhou,安州,安陆县,113.68892,31.26371,今湖北安陆市,Zhou,州,3,781,4,,957,4,,105177,POINT,,,,,2011/6/30,,,FALSE,FALSE
27022,105178,An Zhou,安州,安陆县,113.68892,31.26371,今湖北安陆市,Zhou,州,3,763,4,,780,4,,105178,POINT,,,,,2011/6/30,,,FALSE,FALSE
27023,105179,An Zhou,安州,安陆县,113.68892,31.26371,今湖北安陆市,Zhou,州,3,758,4,,762,4,,105179,POINT,,,,,2011/6/30,,,FALSE,FALSE
27024,105180,Anlu Jun,安陆郡,安陆县,113.68892,31.26371,今湖北安陆市,Jun,郡,3,742,4,,757,4,,105180,POINT,,,,,2011/6/30,,,FALSE,FALSE
27025,105181,An Zhou,安州,安陆县,113.68892,31.26371,今湖北安陆市,Zhou,州,3,625,4,,741,4,,105181,POINT,,,,,2011/6/30,,,FALSE,FALSE
27026,105182,An Zhou,安州,安陆县,113.68892,31.26371,今湖北安陆市,Zhou,州,3,621,4,,624,4,,105182,POINT,,,,,2011/6/30,,,FALSE,FALSE
27027,105183,Huan Zhou,澴州,孝昌县,113.93995,31.28016,今湖北孝感市北百里黄袁埠南,Zhou,州,3,621,4,,624,4,,105183,POINT,,,,,2011/6/30,,,FALSE,FALSE
27028,105184,Ying Zhou,应州,应山县,113.81899,31.61832,今湖北广水市,Zhou,州,3,621,4,,624,4,,105184,POINT,,,,,2011/6/30,,,FALSE,FALSE
