fuzzy_nm,input_id,input_nm_trad,input_type,input_year_beg,input_year_end,input_dynasty,input_other_id,input_prnt,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
新息,PL000000025950,新息,中國-河南省-信陽市-息縣,24.0,220.0,东汉,CN0411528Z22AA,豫州刺史部,114.738,32.3415,found,True,True,False,False,target_nested_in_incoming,2
新息,PL000000025950,新息,中國-河南省-信陽市-息縣,24.0,220.0,东汉,CN0411528Z22AA,豫州刺史部,114.738,32.3415,found,True,True,False,False,partial_incl_start_of_target,2
新息,PL000000025950,新息,中國-河南省-信陽市-息縣,24.0,220.0,东汉,CN0411528Z22AA,豫州刺史部,114.738,32.3415,found,True,True,False,False,,2
雩婁,PL000000025887,雩婁,中國-河南省-信陽市-固始縣,24.0,220.0,东汉,CN0411525Z34AA,揚州刺史部,115.8672,31.8835,found,True,True,False,False,partial_incl_end_of_target,2
雩婁,PL000000025887,雩婁,中國-河南省-信陽市-固始縣,24.0,220.0,东汉,CN0411525Z34AA,揚州刺史部,115.8672,31.8835,found,True,True,False,False,target_nested_in_incoming,2
雩婁,PL000000025887,雩婁,中國-河南省-信陽市-固始縣,24.0,220.0,东汉,CN0411525Z34AA,揚州刺史部,115.8672,31.8835,found,True,True,False,False,partial_incl_start_of_target,2
雩婁,PL000000025887,雩婁,中國-河南省-信陽市-固始縣,24.0,220.0,东汉,CN0411525Z34AA,揚州刺史部,115.8672,31.8835,found,True,True,False,False,,2
宛縣,PL000000025218,宛縣,中國-河南省-南陽市-宛城區,24.0,220.0,东汉,CN0411302Z18AA,荊州刺史部,112.5444,33.001,found,True,True,False,False,,2
宛縣,PL000000025218,宛縣,中國-河南省-南陽市-宛城區,24.0,220.0,东汉,CN0411302Z18AA,荊州刺史部,112.5444,33.001,found,True,True,False,False,incoming_nested_in_target,2
育陽,PL000000025248,育陽,中國-河南省-南陽市-臥龍區,24.0,220.0,东汉,CN0411303Z10AA,荊州刺史部,112.4703,32.7122,found,True,True,False,False,partial_incl_end_of_target,2
育陽,PL000000025248,育陽,中國-河南省-南陽市-臥龍區,24.0,220.0,东汉,CN0411303Z10AA,荊州刺史部,112.4703,32.7122,found,True,True,False,False,partial_incl_start_of_target,2
西鄂,PL000000025254,西鄂,中國-河南省-南陽市-臥龍區,24.0,220.0,东汉,CN0411303Z16AA,荊州刺史部,112.6276,33.1663,found,True,True,False,False,incoming_nested_in_target,2
西鄂,PL000000025254,西鄂,中國-河南省-南陽市-臥龍區,24.0,220.0,东汉,CN0411303Z16AA,荊州刺史部,112.6276,33.1663,found,True,True,False,False,,2
雉縣,PL000000025268,雉縣,中國-河南省-南陽市-南召縣,24.0,220.0,东汉,CN0411321Z06AA,荊州刺史部,112.6264,33.3369,found,True,True,False,False,incoming_nested_in_target,2
比陽,PL000000026308,比陽,中國-河南省-駐馬店市-泌陽縣,24.0,220.0,东汉,CN0411726Z25AA,荊州刺史部,113.3281,32.7224,found,True,True,False,False,incoming_nested_in_target,2
比陽,PL000000026308,比陽,中國-河南省-駐馬店市-泌陽縣,24.0,220.0,东汉,CN0411726Z25AA,荊州刺史部,113.3281,32.7224,found,True,True,False,False,,2
舞陰,PL000000026290,舞陰,中國-河南省-駐馬店市-泌陽縣,24.0,220.0,东汉,CN0411726Z07AA,荊州刺史部,113.2858,32.9867,found,True,True,False,False,partial_incl_end_of_target,2
舞陰,PL000000026290,舞陰,中國-河南省-駐馬店市-泌陽縣,24.0,220.0,东汉,CN0411726Z07AA,荊州刺史部,113.2858,32.9867,found,True,True,False,False,target_nested_in_incoming,2
舞陰,PL000000026290,舞陰,中國-河南省-駐馬店市-泌陽縣,24.0,220.0,东汉,CN0411726Z07AA,荊州刺史部,113.2858,32.9867,found,True,True,False,False,partial_incl_start_of_target,2
舞陰,PL000000026290,舞陰,中國-河南省-駐馬店市-泌陽縣,24.0,220.0,东汉,CN0411726Z07AA,荊州刺史部,113.2858,32.9867,found,True,True,False,False,,2
平氏,PL000000025438,平氏,中國-河南省-南陽市-桐柏縣,24.0,220.0,东汉,CN0411330Z03AA,荊州刺史部,113.0934,32.5311,found,True,True,False,False,,2
平氏,PL000000025438,平氏,中國-河南省-南陽市-桐柏縣,24.0,220.0,东汉,CN0411330Z03AA,荊州刺史部,113.0934,32.5311,found,True,True,False,False,incoming_nested_in_target,2
平氏,PL000000025438,平氏,中國-河南省-南陽市-桐柏縣,24.0,220.0,东汉,CN0411330Z03AA,荊州刺史部,113.0934,32.5311,found,True,True,False,False,,2
平氏,PL000000025438,平氏,中國-河南省-南陽市-桐柏縣,24.0,220.0,东汉,CN0411330Z03AA,荊州刺史部,113.0934,32.5311,found,True,True,False,False,,2
安眾,PL000000025489,安眾,中國-河南省-南陽市-鄧州市,24.0,220.0,东汉,CN0411381Z25AA,荊州刺史部,112.26,32.7326,found,True,True,False,False,,2
安眾,PL000000025489,安眾,中國-河南省-南陽市-鄧州市,24.0,220.0,东汉,CN0411381Z25AA,荊州刺史部,112.26,32.7326,found,True,True,False,False,partial_incl_end_of_target,2
安眾,PL000000025489,安眾,中國-河南省-南陽市-鄧州市,24.0,220.0,东汉,CN0411381Z25AA,荊州刺史部,112.26,32.7326,found,True,True,False,False,partial_incl_start_of_target,2
冠軍,PL000000025483,冠軍,中國-河南省-南陽市-鄧州市,24.0,220.0,东汉,CN0411381Z19AA,荊州刺史部,111.9384,32.7898,found,True,True,False,False,,2
冠軍,PL000000025483,冠軍,中國-河南省-南陽市-鄧州市,24.0,220.0,东汉,CN0411381Z19AA,荊州刺史部,111.9384,32.7898,found,True,True,False,False,incoming_nested_in_target,2
丹水,PL000000025351,丹水,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z09AA,荊州刺史部,111.2422,33.0838,found,True,True,False,False,incoming_nested_in_target,2
丹水,PL000000025351,丹水,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z09AA,荊州刺史部,111.2422,33.0838,found,False,True,False,False,,1
棘陽,PL000000025234,棘陽,中國-河南省-南陽市-宛城區,24.0,220.0,东汉,CN0411302Z34AA,荊州刺史部,112.5794,32.806,found,False,True,False,False,,1
棘陽,PL000000025234,棘陽,中國-河南省-南陽市-宛城區,24.0,220.0,东汉,CN0411302Z34AA,荊州刺史部,112.5794,32.806,found,True,False,False,False,,1
棘陽,PL000000025234,棘陽,中國-河南省-南陽市-宛城區,24.0,220.0,东汉,CN0411302Z34AA,荊州刺史部,112.5794,32.806,found,True,False,False,False,incoming_nested_in_target,1
析縣,PL000000025318,析縣,中國-河南省-南陽市-西峽縣,24.0,220.0,东汉,CN0411323Z14AA,荊州刺史部,111.4835,33.3001,found,True,True,False,False,,2
析縣,PL000000025318,析縣,中國-河南省-南陽市-西峽縣,24.0,220.0,东汉,CN0411323Z14AA,荊州刺史部,111.4835,33.3001,found,True,True,False,False,partial_incl_end_of_target,2
析縣,PL000000025318,析縣,中國-河南省-南陽市-西峽縣,24.0,220.0,东汉,CN0411323Z14AA,荊州刺史部,111.4835,33.3001,found,True,True,False,False,target_nested_in_incoming,2
析縣,PL000000025318,析縣,中國-河南省-南陽市-西峽縣,24.0,220.0,东汉,CN0411323Z14AA,荊州刺史部,111.4835,33.3001,found,True,True,False,False,partial_incl_start_of_target,2
方城,PL000000003356,方城,中國-河北省-廊坊市-固安縣,24.0,220.0,东汉,CN0131022Z11AA,幽州刺史部,116.2627,39.3804,found,False,False,False,False,,0
方城,PL000000003356,方城,中國-河北省-廊坊市-固安縣,24.0,220.0,东汉,CN0131022Z11AA,幽州刺史部,116.2627,39.3804,found,False,False,False,False,,0
方城,PL000000003356,方城,中國-河北省-廊坊市-固安縣,24.0,220.0,东汉,CN0131022Z11AA,幽州刺史部,116.2627,39.3804,found,True,True,False,False,CAUTION__ZEROES,2
方城,PL000000003356,方城,中國-河北省-廊坊市-固安縣,24.0,220.0,东汉,CN0131022Z11AA,幽州刺史部,116.2627,39.3804,found,False,False,False,False,,0
方城,PL000000003356,方城,中國-河北省-廊坊市-固安縣,24.0,220.0,东汉,CN0131022Z11AA,幽州刺史部,116.2627,39.3804,found,True,True,False,False,,2
方城,PL000000003356,方城,中國-河北省-廊坊市-固安縣,24.0,220.0,东汉,CN0131022Z11AA,幽州刺史部,116.2627,39.3804,found,False,False,False,False,,0
方城,PL000000003356,方城,中國-河北省-廊坊市-固安縣,24.0,220.0,东汉,CN0131022Z11AA,幽州刺史部,116.2627,39.3804,found,False,False,False,False,,0
緱氏,PL000000023149,緱氏,中國-河南省-鄭州市-鞏義市,24.0,220.0,东汉,CN0410181Z26AA,司隸校尉部,112.9048,34.5912,found,True,True,False,False,,2
緱氏,PL000000023149,緱氏,中國-河南省-鄭州市-鞏義市,24.0,220.0,东汉,CN0410181Z26AA,司隸校尉部,112.9048,34.5912,found,True,True,False,False,incoming_nested_in_target,2
緱氏,PL000000023149,緱氏,中國-河南省-鄭州市-鞏義市,24.0,220.0,东汉,CN0410181Z26AA,司隸校尉部,112.9048,34.5912,found,True,True,False,False,,2
緱氏,PL000000023149,緱氏,中國-河南省-鄭州市-鞏義市,24.0,220.0,东汉,CN0410181Z26AA,司隸校尉部,112.9048,34.5912,found,True,True,False,False,,2
緱氏,PL000000023149,緱氏,中國-河南省-鄭州市-鞏義市,24.0,220.0,东汉,CN0410181Z26AA,司隸校尉部,112.9048,34.5912,found,True,True,False,False,,2
緱氏,PL000000023149,緱氏,中國-河南省-鄭州市-鞏義市,24.0,220.0,东汉,CN0410181Z26AA,司隸校尉部,112.9048,34.5912,found,True,True,False,False,,2
緱氏,PL000000023149,緱氏,中國-河南省-鄭州市-鞏義市,24.0,220.0,东汉,CN0410181Z26AA,司隸校尉部,112.9048,34.5912,found,True,True,False,False,,2
緱氏,PL000000023149,緱氏,中國-河南省-鄭州市-鞏義市,24.0,220.0,东汉,CN0410181Z26AA,司隸校尉部,112.9048,34.5912,found,True,True,False,False,,2
緱氏,PL000000023149,緱氏,中國-河南省-鄭州市-鞏義市,24.0,220.0,东汉,CN0410181Z26AA,司隸校尉部,112.9048,34.5912,found,True,True,False,False,,2
東垣,PL000000005067,東垣,中國-山西省-運城市-垣曲縣,24.0,220.0,东汉,CN0140827Z06AA,司隸校尉部,111.7915,35.1815,found,True,True,False,False,,2
東垣,PL000000005067,東垣,中國-山西省-運城市-垣曲縣,24.0,220.0,东汉,CN0140827Z06AA,司隸校尉部,111.7915,35.1815,found,False,False,False,False,partial_incl_end_of_target,0
平縣,PL000000023879,平縣,中國-河南省-洛陽市-偃師市,24.0,220.0,东汉,CN0410381Z01AA,司隸校尉部,112.6825,34.8009,found,True,True,False,False,,2
平縣,PL000000023879,平縣,中國-河南省-洛陽市-偃師市,24.0,220.0,东汉,CN0410381Z01AA,司隸校尉部,112.6825,34.8009,found,True,True,False,False,partial_incl_end_of_target,2
輪氏,PL000000023287,輪氏,中國-河南省-鄭州市-登封市,24.0,220.0,东汉,CN0410185Z21AA,豫州刺史部,112.7474,34.4106,found,True,True,False,False,partial_incl_start_of_target,2
輪氏,PL000000023287,輪氏,中國-河南省-鄭州市-登封市,24.0,220.0,东汉,CN0410185Z21AA,豫州刺史部,112.7474,34.4106,found,True,True,False,False,,2
黽池,PL000000025056,黽池,中國-河南省-三門峽市-澠池縣,24.0,220.0,东汉,CN0411221Z08AA,司隸校尉部,111.6695,34.7624,found,True,True,False,False,,2
黽池,PL000000025056,黽池,中國-河南省-三門峽市-澠池縣,24.0,220.0,东汉,CN0411221Z08AA,司隸校尉部,111.6695,34.7624,found,True,True,False,False,partial_incl_end_of_target,2
黽池,PL000000025056,黽池,中國-河南省-三門峽市-澠池縣,24.0,220.0,东汉,CN0411221Z08AA,司隸校尉部,111.6695,34.7624,found,True,False,False,False,partial_incl_start_of_target,1
黽池,PL000000025056,黽池,中國-河南省-三門峽市-澠池縣,24.0,220.0,东汉,CN0411221Z08AA,司隸校尉部,111.6695,34.7624,found,True,True,False,False,,2
陸渾,PL000000023740,陸渾,中國-河南省-洛陽市-嵩縣,24.0,220.0,东汉,CN0410325Z02AA,司隸校尉部,112.2116,34.2945,found,True,True,False,False,incoming_nested_in_target,2
陸渾,PL000000023740,陸渾,中國-河南省-洛陽市-嵩縣,24.0,220.0,东汉,CN0410325Z02AA,司隸校尉部,112.2116,34.2945,found,True,True,False,False,,2
魯陽,PL000000023981,魯陽,中國-河南省-平頂山市-魯山縣,24.0,220.0,东汉,CN0410423Z15AA,荊州刺史部,112.911,33.7364,found,True,True,False,False,incoming_nested_in_target,2
魯陽,PL000000023981,魯陽,中國-河南省-平頂山市-魯山縣,24.0,220.0,东汉,CN0410423Z15AA,荊州刺史部,112.911,33.7364,found,True,True,False,False,,2
犨縣,PL000000023983,犨縣,中國-河南省-平頂山市-魯山縣,24.0,220.0,东汉,CN0410423Z17AA,荊州刺史部,113.154,33.6563,found,True,True,False,False,incoming_nested_in_target,2
父城,PL000000023929,父城,中國-河南省-平頂山市-寶豐縣,24.0,220.0,东汉,CN0410421Z13AA,豫州刺史部,113.2669,33.8199,found,True,True,False,False,incoming_nested_in_target,2
潁陰,PL000000024839,潁陰,中國-河南省-許昌市-魏都區,24.0,220.0,东汉,CN0411002Z14AA,,113.8288,34.0306,found,True,True,False,False,,2
潁陰,PL000000024839,潁陰,中國-河南省-許昌市-魏都區,24.0,220.0,东汉,CN0411002Z14AA,,113.8288,34.0306,found,True,True,False,False,,2
潁陰,PL000000024839,潁陰,中國-河南省-許昌市-魏都區,24.0,220.0,东汉,CN0411002Z14AA,,113.8288,34.0306,found,True,True,False,False,incoming_nested_in_target,2
潁陰,PL000000024839,潁陰,中國-河南省-許昌市-魏都區,24.0,220.0,东汉,CN0411002Z14AA,,113.8288,34.0306,found,True,True,False,False,,2
召陵,PL000000024958,召陵,中國-河南省-漯河市-郾城區,24.0,220.0,东汉,CN0411103Z06AA,豫州刺史部,114.1636,33.6011,found,True,True,False,False,partial_incl_end_of_target,2
召陵,PL000000024958,召陵,中國-河南省-漯河市-郾城區,24.0,220.0,东汉,CN0411103Z06AA,豫州刺史部,114.1636,33.6011,found,True,True,False,False,,2
征羌,PL000000026024,征羌,中國-河南省-周口市-商水縣,24.0,220.0,东汉,CN0411623Z11AA,豫州刺史部,114.2986,33.5722,found,True,True,False,False,partial_incl_start_of_target,2
征羌,PL000000026024,征羌,中國-河南省-周口市-商水縣,24.0,220.0,东汉,CN0411623Z11AA,豫州刺史部,114.2986,33.5722,found,True,True,False,False,,2
郾縣,PL000000024967,郾縣,中國-河南省-漯河市-郾城區,24.0,220.0,东汉,CN0411103Z15AA,豫州刺史部,113.9842,33.5713,found,True,True,False,False,incoming_nested_in_target,2
長社,PL000000024930,長社,中國-河南省-許昌市-長葛市,24.0,220.0,东汉,CN0411082Z04AA,豫州刺史部,113.86200000000001,34.2393,found,True,True,False,False,incoming_nested_in_target,2
長社,PL000000024930,長社,中國-河南省-許昌市-長葛市,24.0,220.0,东汉,CN0411082Z04AA,豫州刺史部,113.86200000000001,34.2393,found,True,True,False,False,,2
長社,PL000000024930,長社,中國-河南省-許昌市-長葛市,24.0,220.0,东汉,CN0411082Z04AA,豫州刺史部,113.86200000000001,34.2393,found,True,True,False,False,,2
陝縣,PL000000025032,陝縣,中國-河南省-三門峽市-湖濱區,24.0,220.0,东汉,CN0411202Z06AA,司隸校尉部,111.14299999999999,34.7871,found,True,True,False,False,partial_incl_end_of_target,2
陝縣,PL000000025032,陝縣,中國-河南省-三門峽市-湖濱區,24.0,220.0,东汉,CN0411202Z06AA,司隸校尉部,111.14299999999999,34.7871,found,True,True,False,False,incoming_nested_in_target,2
陝縣,PL000000025032,陝縣,中國-河南省-三門峽市-湖濱區,24.0,220.0,东汉,CN0411202Z06AA,司隸校尉部,111.14299999999999,34.7871,found,True,True,False,False,,2
弘農,PL000000025131,弘農,中國-河南省-三門峽市-靈寶市,24.0,220.0,东汉,CN0411282Z16AA,司隸校尉部,110.9064,34.6474,found,True,True,False,False,incoming_nested_in_target,2
弘農,PL000000025131,弘農,中國-河南省-三門峽市-靈寶市,24.0,220.0,东汉,CN0411282Z16AA,司隸校尉部,110.9064,34.6474,found,True,True,False,False,,2
弘農,PL000000025131,弘農,中國-河南省-三門峽市-靈寶市,24.0,220.0,东汉,CN0411282Z16AA,司隸校尉部,110.9064,34.6474,found,True,True,False,False,,2
弘農,PL000000025131,弘農,中國-河南省-三門峽市-靈寶市,24.0,220.0,东汉,CN0411282Z16AA,司隸校尉部,110.9064,34.6474,found,True,True,False,False,,2
弘農,PL000000025131,弘農,中國-河南省-三門峽市-靈寶市,24.0,220.0,东汉,CN0411282Z16AA,司隸校尉部,110.9064,34.6474,found,True,True,False,False,,2
弘農,PL000000025131,弘農,中國-河南省-三門峽市-靈寶市,24.0,220.0,东汉,CN0411282Z16AA,司隸校尉部,110.9064,34.6474,found,True,True,False,False,,2
弘農,PL000000025131,弘農,中國-河南省-三門峽市-靈寶市,24.0,220.0,东汉,CN0411282Z16AA,司隸校尉部,110.9064,34.6474,found,True,True,False,False,,2
弘農,PL000000025131,弘農,中國-河南省-三門峽市-靈寶市,24.0,220.0,东汉,CN0411282Z16AA,司隸校尉部,110.9064,34.6474,found,True,True,False,False,CAUTION__ZEROES,2
弘農,PL000000025131,弘農,中國-河南省-三門峽市-靈寶市,24.0,220.0,东汉,CN0411282Z16AA,司隸校尉部,110.9064,34.6474,found,True,True,False,False,incoming_nested_in_target,2
鮦陽,PL000000015905,鮦陽,中國-安徽省-阜陽市-臨泉縣,24.0,220.0,东汉,CN0341221Z01AA,豫州刺史部,114.9929,33.0987,found,True,True,False,False,partial_incl_start_of_target,2
鮦陽,PL000000015905,鮦陽,中國-安徽省-阜陽市-臨泉縣,24.0,220.0,东汉,CN0341221Z01AA,豫州刺史部,114.9929,33.0987,found,True,True,False,False,,2
鮦陽,PL000000015905,鮦陽,中國-安徽省-阜陽市-臨泉縣,24.0,220.0,东汉,CN0341221Z01AA,豫州刺史部,114.9929,33.0987,found,True,True,False,False,,2
平春,PL000000025763,平春,中國-河南省-信陽市-溮河區,24.0,220.0,东汉,CN0411502Z22AA,荊州刺史部,113.891,32.2802,found,True,True,False,False,,2
平春,PL000000025763,平春,中國-河南省-信陽市-溮河區,24.0,220.0,东汉,CN0411502Z22AA,荊州刺史部,113.891,32.2802,found,True,True,False,False,partial_incl_start_of_target,2
吳房,PL000000026367,吳房,中國-河南省-駐馬店市-遂平縣,24.0,220.0,东汉,CN0411728Z17AA,豫州刺史部,113.9981,33.147,found,True,True,False,False,,2
吳房,PL000000026367,吳房,中國-河南省-駐馬店市-遂平縣,24.0,220.0,东汉,CN0411728Z17AA,豫州刺史部,113.9981,33.147,found,True,True,False,False,,2
吳房,PL000000026367,吳房,中國-河南省-駐馬店市-遂平縣,24.0,220.0,东汉,CN0411728Z17AA,豫州刺史部,113.9981,33.147,found,True,True,False,False,,2
吳房,PL000000026367,吳房,中國-河南省-駐馬店市-遂平縣,24.0,220.0,东汉,CN0411728Z17AA,豫州刺史部,113.9981,33.147,found,True,True,False,False,incoming_nested_in_target,2
鄳縣,PL000000025793,鄳縣,中國-河南省-信陽市-羅山縣,24.0,220.0,东汉,CN0411521Z01AA,荊州刺史部,114.4243,32.2438,found,True,True,False,False,incoming_nested_in_target,2
成陽,PL000000022758,成陽,中國-山東省-菏澤市-牡丹區,24.0,220.0,东汉,CN0371702Z10AA,兗州刺史部,115.6822,35.4037,found,False,False,False,False,adjacent,0
成陽,PL000000022758,成陽,中國-山東省-菏澤市-牡丹區,24.0,220.0,东汉,CN0371702Z10AA,兗州刺史部,115.6822,35.4037,found,True,True,False,False,incoming_nested_in_target,2
慎陽,PL000000026230,慎陽,中國-河南省-駐馬店市-正陽縣,24.0,220.0,东汉,CN0411724Z10AA,豫州刺史部,114.4116,32.7154,found,True,True,False,False,incoming_nested_in_target,2
朗陵,PL000000026276,朗陵,中國-河南省-駐馬店市-確山縣,24.0,220.0,东汉,CN0411725Z25AA,豫州刺史部,113.992,32.6762,found,True,True,False,False,incoming_nested_in_target,2
乘氏,PL000000022898,乘氏,中國-山東省-菏澤市-巨野縣,24.0,220.0,东汉,CN0371724Z16AA,兗州刺史部,115.8522,35.284,found,True,True,False,False,,2
乘氏,PL000000022898,乘氏,中國-山東省-菏澤市-巨野縣,24.0,220.0,东汉,CN0371724Z16AA,兗州刺史部,115.8522,35.284,found,True,True,False,False,,2
乘氏,PL000000022898,乘氏,中國-山東省-菏澤市-巨野縣,24.0,220.0,东汉,CN0371724Z16AA,兗州刺史部,115.8522,35.284,found,True,True,False,False,incoming_nested_in_target,2
乘氏,PL000000022898,乘氏,中國-山東省-菏澤市-巨野縣,24.0,220.0,东汉,CN0371724Z16AA,兗州刺史部,115.8522,35.284,found,False,True,False,False,,1
乘氏,PL000000022898,乘氏,中國-山東省-菏澤市-巨野縣,24.0,220.0,东汉,CN0371724Z16AA,兗州刺史部,115.8522,35.284,found,False,True,False,False,,1
冤句,PL000000022796,冤句,中國-山東省-菏澤市-曹縣,24.0,220.0,东汉,CN0371721Z08AA,兗州刺史部,115.1944,35.0166,found,True,True,False,False,,2
冤句,PL000000022796,冤句,中國-山東省-菏澤市-曹縣,24.0,220.0,东汉,CN0371721Z08AA,兗州刺史部,115.1944,35.0166,found,True,True,False,False,,2
冤句,PL000000022796,冤句,中國-山東省-菏澤市-曹縣,24.0,220.0,东汉,CN0371721Z08AA,兗州刺史部,115.1944,35.0166,found,True,True,False,False,incoming_nested_in_target,2
冤句,PL000000022796,冤句,中國-山東省-菏澤市-曹縣,24.0,220.0,东汉,CN0371721Z08AA,兗州刺史部,115.1944,35.0166,found,True,True,False,False,,2
句陽,PL000000022760,句陽,中國-山東省-菏澤市-牡丹區,24.0,220.0,东汉,CN0371702Z12AA,兗州刺史部,115.4385,35.3368,found,True,True,False,False,incoming_nested_in_target,2
單父,PL000000022839,單父,中國-山東省-菏澤市-單縣,24.0,220.0,东汉,CN0371722Z15AA,兗州刺史部,116.0885,34.797,found,True,True,False,False,,2
單父,PL000000022839,單父,中國-山東省-菏澤市-單縣,24.0,220.0,东汉,CN0371722Z15AA,兗州刺史部,116.0885,34.797,found,True,True,False,False,partial_incl_end_of_target,2
單父,PL000000022839,單父,中國-山東省-菏澤市-單縣,24.0,220.0,东汉,CN0371722Z15AA,兗州刺史部,116.0885,34.797,found,True,True,False,False,target_nested_in_incoming,2
單父,PL000000022839,單父,中國-山東省-菏澤市-單縣,24.0,220.0,东汉,CN0371722Z15AA,兗州刺史部,116.0885,34.797,found,True,True,False,False,partial_incl_start_of_target,2
單父,PL000000022839,單父,中國-山東省-菏澤市-單縣,24.0,220.0,东汉,CN0371722Z15AA,兗州刺史部,116.0885,34.797,found,True,True,False,False,,2
單父,PL000000022839,單父,中國-山東省-菏澤市-單縣,24.0,220.0,东汉,CN0371722Z15AA,兗州刺史部,116.0885,34.797,found,True,True,False,False,,2
離狐,PL000000024816,離狐,中國-河南省-濮陽市-濮陽縣,24.0,220.0,东汉,CN0410928Z23AA,兗州刺史部,115.1463,35.4537,found,False,True,False,False,,1
離狐,PL000000024816,離狐,中國-河南省-濮陽市-濮陽縣,24.0,220.0,东汉,CN0410928Z23AA,兗州刺史部,115.1463,35.4537,found,True,True,False,False,,2
薄縣,PL000000022813,薄縣,中國-山東省-菏澤市-曹縣,24.0,220.0,东汉,CN0371721Z25AA,豫州刺史部,115.5883,34.7094,found,True,True,False,False,partial_incl_end_of_target,2
鄄城,PL000000022947,鄄城,中國-山東省-菏澤市-鄄城縣,24.0,220.0,东汉,CN0371726Z02AA,兗州刺史部,115.5236,35.6783,found,True,True,False,False,,2
鄄城,PL000000022947,鄄城,中國-山東省-菏澤市-鄄城縣,24.0,220.0,东汉,CN0371726Z02AA,兗州刺史部,115.5236,35.6783,found,True,True,False,False,incoming_nested_in_target,2
鄄城,PL000000022947,鄄城,中國-山東省-菏澤市-鄄城縣,24.0,220.0,东汉,CN0371726Z02AA,兗州刺史部,115.5236,35.6783,found,True,True,False,False,,2
廩丘,PL000000022919,廩丘,中國-山東省-菏澤市-鄆城縣,24.0,220.0,东汉,CN0371725Z02AA,兗州刺史部,115.7319,35.6878,found,True,True,False,False,incoming_nested_in_target,2
成武,PL000000022871,成武,中國-山東省-菏澤市-成武縣,24.0,220.0,东汉,CN0371723Z19AA,兗州刺史部,115.8844,34.9613,found,True,True,False,False,,2
成武,PL000000022871,成武,中國-山東省-菏澤市-成武縣,24.0,220.0,东汉,CN0371723Z19AA,兗州刺史部,115.8844,34.9613,found,True,True,False,False,incoming_nested_in_target,2
成武,PL000000022871,成武,中國-山東省-菏澤市-成武縣,24.0,220.0,东汉,CN0371723Z19AA,兗州刺史部,115.8844,34.9613,found,True,True,False,False,,2
成武,PL000000022871,成武,中國-山東省-菏澤市-成武縣,24.0,220.0,东汉,CN0371723Z19AA,兗州刺史部,115.8844,34.9613,found,True,True,False,False,,2
亢父,PL000000021326,亢父,中國-山東省-濟寧市-任城區,24.0,220.0,东汉,CN0370811Z04AA,兗州刺史部,116.5662,35.1798,found,True,True,False,False,,2
亢父,PL000000021326,亢父,中國-山東省-濟寧市-任城區,24.0,220.0,东汉,CN0370811Z04AA,兗州刺史部,116.5662,35.1798,found,True,True,False,False,,2
亢父,PL000000021326,亢父,中國-山東省-濟寧市-任城區,24.0,220.0,东汉,CN0370811Z04AA,兗州刺史部,116.5662,35.1798,found,True,True,False,False,incoming_nested_in_target,2
防東,PL000000022826,防東,中國-山東省-菏澤市-單縣,24.0,220.0,东汉,CN0371722Z02AA,兗州刺史部,116.1869,34.8501,found,True,True,False,False,target_nested_in_incoming,2
東緡,PL000000021417,東緡,中國-山東省-濟寧市-金鄉縣,24.0,220.0,东汉,CN0370828Z14AA,兗州刺史部,116.3138,35.0672,found,True,True,False,False,partial_incl_end_of_target,2
湖陸,PL000000021364,湖陸,中國-山東省-濟寧市-微山縣,24.0,220.0,东汉,CN0370826Z29AA,兗州刺史部,116.8475,34.9414,found,True,True,False,False,,2
湖陸,PL000000021364,湖陸,中國-山東省-濟寧市-微山縣,24.0,220.0,东汉,CN0370826Z29AA,兗州刺史部,116.8475,34.9414,found,True,True,False,False,partial_incl_start_of_target,2
方與,PL000000021389,方與,中國-山東省-濟寧市-魚台縣,24.0,220.0,东汉,CN0370827Z07AA,兗州刺史部,116.5468,35.0129,found,True,True,False,False,incoming_nested_in_target,2
方與,PL000000021389,方與,中國-山東省-濟寧市-魚台縣,24.0,220.0,东汉,CN0370827Z07AA,兗州刺史部,116.5468,35.0129,found,True,True,False,False,,2
任城,PL000000021336,任城,中國-山東省-濟寧市-微山縣,24.0,220.0,东汉,CN0370826Z01AA,兗州刺史部,116.7197,35.2569,found,True,True,False,False,,2
任城,PL000000021336,任城,中國-山東省-濟寧市-微山縣,24.0,220.0,东汉,CN0370826Z01AA,兗州刺史部,116.7197,35.2569,found,True,True,False,False,incoming_nested_in_target,2
任城,PL000000021336,任城,中國-山東省-濟寧市-微山縣,24.0,220.0,东汉,CN0370826Z01AA,兗州刺史部,116.7197,35.2569,found,True,True,False,False,,2
任城,PL000000021336,任城,中國-山東省-濟寧市-微山縣,24.0,220.0,东汉,CN0370826Z01AA,兗州刺史部,116.7197,35.2569,found,True,True,False,False,,2
任城,PL000000021336,任城,中國-山東省-濟寧市-微山縣,24.0,220.0,东汉,CN0370826Z01AA,兗州刺史部,116.7197,35.2569,found,True,True,False,False,ERROR__END_BEFORE_BEG,2
任城,PL000000021336,任城,中國-山東省-濟寧市-微山縣,24.0,220.0,东汉,CN0370826Z01AA,兗州刺史部,116.7197,35.2569,found,True,True,False,False,partial_incl_start_of_target,2
