fuzzy_nm,tgaz_nm_trad,tgaz_beg,tgaz_prnt_py,tgaz_sys_id,tgaz_prnt_sysid,tgaz_type_ch,tgaz_y_coord,tgaz_pres_loc,tgaz_prnt_simp,tgaz_end,tgaz_prnt_id,tgaz_nm_py,tgaz_type_py,tgaz_nm_simp,tgaz_obj_type,tgaz_data_source,tgaz_x_coord,input_x_coord,input_id,input_y_coord,input_dynasty,input_nm_trad,input_year_beg,input_year_end,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
海昏,海昏侯國,-63.0,Yuzhang Jun,hvd_41249,hvd_32581,侯国,29.08783,江西永修县西北艾城,豫章郡,-60.0,11700,Haihun Houguo,Hou Guo,海昏侯国,POINT,CHGIS,115.76182,115.7866,PL000000018933,29.0885,东汉,海昏,24.0,220.0,found,False,True,False,False,,1
海昏,海昏縣,-59.0,Yuzhang Jun,hvd_41250,hvd_32581,县,29.08783,江西永修县西北艾城,豫章郡,-47.0,11700,Haihun Xian,Xian,海昏县,POINT,CHGIS,115.76182,115.7866,PL000000018933,29.0885,东汉,海昏,24.0,220.0,found,False,True,False,False,,1
海昏,海昏縣,221.0,Yuzhang Jun,hvd_41251,hvd_32583,县,29.08783,江西永修县西北艾城,豫章郡,424.0,11702,Haihun Xian,Xian,海昏县,POINT,CHGIS,115.76182,115.7866,PL000000018933,29.0885,东汉,海昏,24.0,220.0,found,False,True,False,False,adjacent,1
海昏,海昏侯國,-46.0,Yuzhang Jun,hvd_41254,hvd_32581,侯国,29.08783,江西永修县西北艾城,豫章郡,13.0,11700,Haihun Houguo,Hou Guo,海昏侯国,POINT,CHGIS,115.76182,115.7866,PL000000018933,29.0885,东汉,海昏,24.0,220.0,found,False,True,False,False,,1
柴桑,柴桑縣,-201.0,Yuzhang Jun,hvd_41143,hvd_32581,县,29.64157,江西九江市西南二十里,豫章郡,13.0,11700,Chaisang Xian,Xian,柴桑县,POINT,CHGIS,115.94367,115.8973,PL000000018865,29.6749,东汉,柴桑,24.0,220.0,found,False,False,False,False,,0
柴桑,柴桑縣,23.0,Yuzhang Jun,hvd_41145,hvd_32583,县,29.64157,江西九江市西南二十里,豫章郡,588.0,11702,Chaisang Xian,Xian,柴桑县,POINT,CHGIS,115.94367,115.8973,PL000000018865,29.6749,东汉,柴桑,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
鄡陽,鄡陽縣,-201.0,Yuzhang Jun,hvd_41192,hvd_32581,县,29.13536,江西都昌县东南泗山,豫章郡,13.0,11700,Xiaoyang Xian,Xian,鄡阳县,POINT,CHGIS,116.36738999999999,116.3547,PL000000019007,29.1023,东汉,鄡陽,24.0,220.0,found,False,False,False,False,,0
鄡陽,鄡陽縣,23.0,Yuzhang Jun,hvd_41194,hvd_32583,县,29.13536,江西都昌县东南泗山,豫章郡,420.0,11702,Qiaoyang Xian,Xian,鄡阳县,POINT,CHGIS,116.36738999999999,116.3547,PL000000019007,29.1023,东汉,鄡陽,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
晉陽,晉陽縣,536.0,Taiyuan Jun,hvd_41237,hvd_32600,县,30.348390000000002,安徽东至县原晋阳乡,太原郡,588.0,11719,Jinyang Xian,Xian,晋阳县,POINT,CHGIS,116.96777,112.4799,PL000000003807,37.7513,东汉,晉陽,24.0,220.0,found,False,False,False,False,,0
歷陵,歷陵縣,-201.0,Yuzhang Jun,hvd_41242,hvd_32581,县,29.33056,江西德安县,豫章郡,13.0,11700,Liling Xian,Xian,历陵县,POINT,CHGIS,115.74503,115.8003,PL000000018956,29.3241,东汉,歷陵,24.0,220.0,found,False,False,False,False,,0
歷陵,歷陵縣,23.0,Yuzhang Jun,hvd_41244,hvd_32583,县,29.33056,江西德安县,豫章郡,423.0,11702,Liling Xian,Xian,历陵县,POINT,CHGIS,115.74503,115.8003,PL000000018956,29.3241,东汉,歷陵,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
宛陵,宛陵縣,-201.0,Zhang Jun,hvd_41300,hvd_32361,县,30.94694,今安徽宣州市治,鄣郡,13.0,11565,Wanling Xian,Xian,宛陵县,POINT,CHGIS,118.7425,118.7514,PL000000016968,30.9457,东汉,宛陵,24.0,220.0,found,False,True,False,False,,1
宛陵,宛陵縣,23.0,Danyang Jun,hvd_41302,hvd_32362,县,30.94694,今安徽宣州市治,丹阳郡,606.0,11566,Wanling Xian,Xian,宛陵县,POINT,CHGIS,118.7425,118.7514,PL000000016968,30.9457,东汉,宛陵,24.0,220.0,found,False,True,False,False,incoming_nested_in_target,1
宛陵,宛陵縣,-202.0,Danyang Jun,hvd_41304,hvd_32362,县,30.9123,今安徽南陵县东弋江镇,丹阳郡,29.0,11566,Xuancheng Xian,Xian,宣城县,POINT,CHGIS,118.48513,118.7514,PL000000016968,30.9457,东汉,宛陵,24.0,220.0,found,False,False,False,False,partial_incl_end_of_target,0
宛陵,宛陵縣,147.0,Danyang Jun,hvd_41305,hvd_32362,县,30.9123,今安徽南陵县东弋江镇,丹阳郡,588.0,11566,Xuancheng Xian,Xian,宣城县,POINT,CHGIS,118.48513,118.7514,PL000000016968,30.9457,东汉,宛陵,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
宛陵,宛陵縣,621.0,Wei Zhou,hvd_82467,hvd_110563,县,34.343059999999994,今河南尉氏西南岗李乡霍庄,洧州,626.0,29342,Wanling Xian,Xian,宛陵县,POINT,CHGIS,113.91443999999998,118.7514,PL000000016968,30.9457,东汉,宛陵,24.0,220.0,found,False,False,False,False,,0
當塗,當塗縣,328.0,Xuancheng Jun,hvd_41317,hvd_32466,县,30.879170000000002,今安徽南陵县东南,宣城郡,588.0,11623,Dangtu Xian,Xian,当涂县,POINT,CHGIS,118.368,117.2338,PL000000015218,32.861,东汉,當塗,24.0,220.0,found,False,False,False,False,,0
當塗,當塗縣,614.0,Danyang Jun,hvd_41364,hvd_32324,县,31.555690000000002,今安徽当涂县治,丹阳郡,1911.0,11531,Dangtu Xian,Xian,当涂县,POINT,CHGIS,118.48343999999999,117.2338,PL000000015218,32.861,东汉,當塗,24.0,220.0,found,False,False,False,False,,0
黎陽,黎陽縣,208.0,Xindu Jun,hvd_41338,hvd_32221,县,29.7048,今安徽屯溪市西黎阳,新都郡,463.0,11464,Liyang Xian,Xian,黎阳县,POINT,CHGIS,118.29563,114.5877,PL000000024251,35.6643,东汉,黎陽,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
黎陽,黎陽縣,553.0,Xinning Jun,hvd_41376,hvd_32465,县,29.7048,今安徽屯溪市西黎阳,新宁郡,557.0,11622,Liyang Xian,Xian,黎阳县,POINT,CHGIS,118.29563,114.5877,PL000000024251,35.6643,东汉,黎陽,24.0,220.0,found,False,False,False,False,,0
黎陽,黎陽縣,-203.0,Handan Jun,hvd_82314,hvd_115304,县,35.68427,今河南浚县东郊大伾山东北,邯郸郡,14.0,32309,Liyang Xian,Xian,黎阳县,POINT,CHGIS,114.59687,114.5877,PL000000024251,35.6643,东汉,黎陽,24.0,220.0,found,False,False,False,False,,0
黎陽,黎陽縣,23.0,Wei Jun,hvd_82316,hvd_87141,县,35.68427,今河南浚县东郊大伾山东北,魏郡,421.0,22345,Liyang Xian,Xian,黎阳县,POINT,CHGIS,114.59687,114.5877,PL000000024251,35.6643,东汉,黎陽,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
黎陽,黎陽縣,526.0,Liyang Jun,hvd_82317,hvd_115530,县,35.66838,今河南浚县,黎阳郡,1219.0,32469,Liyang Xian,Xian,黎阳县,POINT,CHGIS,114.54432,114.5877,PL000000024251,35.6643,东汉,黎陽,24.0,220.0,found,False,False,False,False,,0
黎陽,黎陽郡,337.0,\N,hvd_115530,\N,郡,35.68427,,\N,582.0,\N,Liyang Jun,Jun,黎阳郡,POINT,CHGIS,114.59687,114.5877,PL000000024251,35.6643,东汉,黎陽,24.0,220.0,found,False,False,False,False,,0
黎陽,黎陽,1911.0,Xiuning Xian,hvd_130006,hvd_121217,村镇,29.70905,安徽黄山市黎阳,休宁县,1911.0,33537,Liyang,Cun Zhen,黎阳,POINT,CHGIS,118.28315,114.5877,PL000000024251,35.6643,东汉,黎陽,24.0,220.0,found,False,False,False,False,,0
定陵,定陵縣,328.0,Xuancheng Jun,hvd_41353,hvd_32466,县,30.721429999999998,今安徽青阳县东北（木镇）,宣城郡,588.0,11623,Dingling Xian,Xian,定陵县,POINT,CHGIS,117.95119,113.6892,PL000000024985,33.6135,东汉,定陵,24.0,220.0,found,False,False,False,False,,0
定陵,定陵縣,-207.0,Yingchuan Jun,hvd_82801,hvd_112596,县,33.619240000000005,今河南舞阳北之北舞渡镇,颍川郡,13.0,31064,Dingling Xian,Xian,定陵县,POINT,CHGIS,113.68587,113.6892,PL000000024985,33.6135,东汉,定陵,24.0,220.0,found,True,False,False,False,,1
定陵,定陵縣,23.0,Yingchuan Jun,hvd_82803,hvd_116101,县,33.619240000000005,今河南舞阳北之北舞渡镇,颍川郡,466.0,32889,Dingling Xian,Xian,定陵县,POINT,CHGIS,113.68587,113.6892,PL000000024985,33.6135,东汉,定陵,24.0,220.0,found,True,False,False,False,incoming_nested_in_target,1
郴縣,郴縣,-221.0,Changsha Jun,hvd_41680,hvd_32810,县,25.80272,湖南郴州市城区,长沙郡,13.0,11818,Chen Xian,Xian,郴县,POINT,CHGIS,113.02514,113.0335,PL000000029685,25.8017,东汉,郴縣,24.0,220.0,found,True,True,False,False,,2
郴縣,郴縣,23.0,Guiyang Jun,hvd_41682,hvd_32834,县,25.80272,湖南郴州市城区,桂阳郡,935.0,11842,Chen Xian,Xian,郴县,POINT,CHGIS,113.02514,113.0335,PL000000029685,25.8017,东汉,郴縣,24.0,220.0,found,True,True,False,False,incoming_nested_in_target,2
郴縣,郴縣,948.0,Chen Zhou,hvd_41684,hvd_32843,县,25.80272,湖南郴州市城区,郴州,1275.0,11851,Chen Xian,Xian,郴县,POINT,CHGIS,113.02514,113.0335,PL000000029685,25.8017,东汉,郴縣,24.0,220.0,found,True,True,False,False,,2
便縣,便縣,-112.0,Changsha Guo,hvd_41687,hvd_32813,县,26.13393,湖南永兴县驻地城关镇,长沙国,13.0,11821,Bian Xian,Xian,便县,POINT,CHGIS,113.11493999999999,113.1233,PL000000029735,26.1329,东汉,便縣,24.0,220.0,found,False,True,False,False,,1
便縣,便縣,23.0,Guiyang Jun,hvd_41689,hvd_32834,县,26.13393,湖南永兴县驻地城关镇,桂阳郡,316.0,11842,Bian Xian,Xian,便县,POINT,CHGIS,113.11493999999999,113.1233,PL000000029735,26.1329,东汉,便縣,24.0,220.0,found,False,True,False,False,incoming_nested_in_target,1
便縣,便縣,557.0,Guiyang Jun,hvd_41690,hvd_32836,县,26.13393,湖南永兴县驻地城关镇,桂阳郡,588.0,11844,Bian Xian,Xian,便县,POINT,CHGIS,113.11493999999999,113.1233,PL000000029735,26.1329,东汉,便縣,24.0,220.0,found,False,True,False,False,,1
漢寧,漢寧縣,136.0,Guiyang Jun,hvd_41691,hvd_32836,县,25.954620000000002,湖南资兴市东兴宁镇（管子壕）南东江湖（水,桂阳郡,221.0,11844,Hanning Xian,Xian,汉宁县,POINT,CHGIS,113.4103,113.3987,PL000000029810,25.8843,东汉,漢寧,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
漢寧,漢寧郡,185.0,Donghan,hvd_112794,hvd_113654,郡,33.07648,陕西汉中市区,东汉,214.0,32047,Hanning Jun,Jun,汉宁郡,POINT,CHGIS,107.03518999999999,113.3987,PL000000029810,25.8843,东汉,漢寧,24.0,220.0,found,False,False,False,False,target_nested_in_incoming,0
陽安,陽安縣,222.0,Guiyang Jun,hvd_41692,hvd_32836,县,25.954620000000002,湖南资兴市东兴宁镇（管子壕）南东江湖（水,桂阳郡,279.0,11844,Yang'An Xian,Xian,阳安县,POINT,CHGIS,113.4103,114.0665,PL000000026256,32.9142,东汉,陽安,24.0,220.0,found,False,False,False,False,,0
陽安,陽安縣,553.0,Wukang Jun,hvd_44471,hvd_115932,县,30.403240000000004,今四川简阳县东二里沱江东岸东溪,武康郡,1282.0,32763,Yang'An Xian,Xian,阳安县,POINT,CHGIS,104.56525,114.0665,PL000000026256,32.9142,东汉,陽安,24.0,220.0,found,False,False,False,False,,0
陽安,陽安縣,-206.0,Runan Jun,hvd_83166,hvd_115751,县,32.88197,今河南确山县东北,汝南郡,534.0,32648,Yangan Xian,Xian,阳安县,POINT,CHGIS,114.04666,114.0665,PL000000026256,32.9142,东汉,陽安,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
陽安,陽安郡,742.0,Tang,hvd_111249,hvd_113618,郡,30.39027,四川省简阳市西北,唐,756.0,32014,Yang'An Jun,Jun,阳安郡,POINT,CHGIS,104.55041,114.0665,PL000000026256,32.9142,东汉,陽安,24.0,220.0,found,False,False,False,False,,0
陽安,陽安郡,534.0,\N,hvd_116056,\N,郡,32.88197,,\N,550.0,\N,Yangan Jun,Jun,阳安郡,POINT,CHGIS,114.04666,114.0665,PL000000026256,32.9142,东汉,陽安,24.0,220.0,found,False,False,False,False,,0
陽安,陽安街,1911.0,Pingle Xian,hvd_155611,hvd_122343,村镇,24.50388,广西壮族自治区平乐县阳安,平乐县,1911.0,34387,Yang'Anjie,Cun Zhen,阳安街,POINT,CHGIS,110.88876,114.0665,PL000000026256,32.9142,东汉,陽安,24.0,220.0,found,False,False,False,False,,0
羅縣,羅縣,-222.0,Changsha Jun,hvd_41775,hvd_32810,县,28.825090000000003,湖南汩罗市区北屈原农场境内,长沙郡,624.0,11818,Luo Xian,Xian,罗县,POINT,CHGIS,113.06493999999999,113.0551,PL000000029369,28.8769,东汉,羅縣,24.0,220.0,found,True,False,False,False,incoming_nested_in_target,1
連道,連道縣,-202.0,Changsha Guo,hvd_41776,hvd_32811,县,27.76683,湖南娄底市东涟水北侧,长沙国,419.0,11819,Liandao Xian,Xian,连道县,POINT,CHGIS,112.00813000000001,111.9114,PL000000030296,27.596999999999998,东汉,連道,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
連道,連道縣,260.0,Hepubeibuduwei,hvd_43865,hvd_115316,县,22.57366,今广西浦北县北寨圩镇,合浦北部都尉,279.0,32317,Liandao Xian,Xian,连道县,POINT,CHGIS,109.62461,111.9114,PL000000030296,27.596999999999998,东汉,連道,24.0,220.0,found,False,False,False,False,,0
湘南,湘南縣,-202.0,Changsha Guo,hvd_41777,hvd_32811,县,27.789709999999996,湖南湘潭县花石镇汉城桥,长沙国,124.0,11819,Xiangnan Xian,Xian,湘南县,POINT,CHGIS,112.70902,112.7183,PL000000028849,27.7972,东汉,湘南,24.0,220.0,found,False,False,False,False,partial_incl_end_of_target,0
湘南,湘南侯國,125.0,Changsha Jun,hvd_41778,hvd_32819,侯国,27.789709999999996,湖南湘潭县花石镇汉城桥,长沙郡,195.0,11827,Xiangnan Houguo,Hou Guo,湘南侯国,POINT,CHGIS,112.70902,112.7183,PL000000028849,27.7972,东汉,湘南,24.0,220.0,found,False,False,False,False,target_nested_in_incoming,0
湘南,湘南縣,195.0,Changsha Jun,hvd_41779,hvd_32819,县,27.789709999999996,湖南湘潭县花石镇汉城桥,长沙郡,478.0,11827,Xiangnan Xian,Xian,湘南县,POINT,CHGIS,112.70902,112.7183,PL000000028849,27.7972,东汉,湘南,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
容陵,容陵侯國,-129.0,Changsha Guo,hvd_41780,hvd_32813,侯国,26.94815,湖南攸县西南洣水北侧一带,长沙国,-113.0,11821,Qongling Houguo,Hou Guo,容陵侯国,POINT,CHGIS,113.27025,113.2477,PL000000028783,26.8868,东汉,容陵,24.0,220.0,found,False,False,False,False,,0
容陵,容陵縣,-112.0,Changsha Guo,hvd_41781,hvd_32813,县,26.94815,湖南攸县西南洣水北侧一带,长沙国,221.0,11821,Qongling Xian,Xian,容陵县,POINT,CHGIS,113.27025,113.2477,PL000000028783,26.8868,东汉,容陵,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
烝陽,烝陽侯國,8.0,Lingling Jun,hvd_41880,hvd_32884,侯国,27.17519,湖南衡阳市区西北,零陵郡,8.0,11892,Zhengyang Houguo,Hou Guo,烝阳侯国,POINT,CHGIS,112.16625,111.944,PL000000029125,27.1485,东汉,烝陽,24.0,220.0,found,False,False,False,False,,0
烝陽,烝陽縣,9.0,Lingling Jun,hvd_41881,hvd_32884,县,27.17519,湖南衡阳市区西北,零陵郡,24.0,11892,Zhengyang Xian,Xian,烝阳县,POINT,CHGIS,112.16625,111.944,PL000000029125,27.1485,东汉,烝陽,24.0,220.0,found,False,False,False,False,partial_incl_end_of_target,0
烝陽,烝陽侯國,25.0,Lingling Jun,hvd_41882,hvd_32886,侯国,27.17519,湖南衡阳市区西北,零陵郡,221.0,11894,Zhengyang Houguo,Hou Guo,烝阳侯国,POINT,CHGIS,112.16625,111.944,PL000000029125,27.1485,东汉,烝陽,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
烝陽,烝陽縣,222.0,Lingling Jun,hvd_41883,hvd_32886,县,27.17519,湖南衡阳市区西北,零陵郡,419.0,11894,Zhengyang Xian,Xian,烝阳县,POINT,CHGIS,112.16625,111.944,PL000000029125,27.1485,东汉,烝陽,24.0,220.0,found,False,False,False,False,,0
漢壽,漢壽縣,134.0,Wuling Jun,hvd_41901,hvd_32875,县,29.116979999999998,湖南常德市鼎城区断港头乡城址村,武陵郡,221.0,11883,Hanshou Xian,Xian,汉寿县,POINT,CHGIS,111.89573999999999,111.9081,PL000000029441,29.1109,东汉,漢壽,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
漢壽,漢壽縣,280.0,Wuling Jun,hvd_41903,hvd_32875,县,29.116979999999998,湖南常德市鼎城区断港头乡城址村,武陵郡,588.0,11883,Hanshou Xian,Xian,汉寿县,POINT,CHGIS,111.89573999999999,111.9081,PL000000029441,29.1109,东汉,漢壽,24.0,220.0,found,False,False,False,False,,0
漢壽,漢壽縣,217.0,Zitong Jun,hvd_44587,hvd_116216,县,32.102740000000004,今四川广元县南黄金坝,梓潼郡,279.0,32978,Hanshou Xian,Xian,汉寿县,POINT,CHGIS,105.71325,111.9081,PL000000029441,29.1109,东汉,漢壽,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
漢壽,漢壽縣,219.0,Zitong Jun,hvd_71085,hvd_116216,县,32.32973,今四川广元市元坝区,梓潼郡,266.0,32978,Hanshou Xian,Xian,汉寿县,POINT,CHGIS,105.96745,111.9081,PL000000029441,29.1109,东汉,漢壽,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
臨沅,臨沅縣,-221.0,Changsha Jun,hvd_41904,hvd_32810,县,29.034809999999997,湖南常德市武陵区城区,长沙郡,13.0,11818,Linyuan Xian,Xian,临沅县,POINT,CHGIS,111.6913,111.6999,PL000000029425,29.034000000000002,东汉,臨沅,24.0,220.0,found,False,True,False,False,,1
臨沅,臨沅縣,23.0,Wuling Jun,hvd_41906,hvd_32874,县,29.034809999999997,湖南常德市武陵区城区,武陵郡,588.0,11882,Linyuan Xian,Xian,临沅县,POINT,CHGIS,111.6913,111.6999,PL000000029425,29.034000000000002,东汉,臨沅,24.0,220.0,found,False,True,False,False,incoming_nested_in_target,1
沅南,沅南縣,50.0,Wuling Jun,hvd_41907,hvd_32875,县,28.785909999999998,湖南常德市鼎城区长茅岭乡古城山,武陵郡,588.0,11883,Yuannan Xian,Xian,沅南县,POINT,CHGIS,111.5953,111.5379,PL000000029447,28.9175,东汉,沅南,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
零陽,零陽縣,-202.0,Wuling Jun,hvd_41935,hvd_32872,县,29.4341,湖南慈利县城零阳镇东白公城,武陵郡,588.0,11880,Lingyang Xian,Xian,零阳县,POINT,CHGIS,111.14301,111.1755,PL000000029584,29.4343,东汉,零陽,24.0,220.0,found,False,True,False,False,incoming_nested_in_target,1
泠道,泠道縣,-202.0,Changsha Guo,hvd_41953,hvd_32811,县,25.51081,湖南蓝山县西北祠堂圩乡,长沙国,13.0,11819,Lingdao Xian,Xian,泠道县,POINT,CHGIS,112.09515,112.1445,PL000000029948,25.5999,东汉,泠道,24.0,220.0,found,False,False,False,False,,0
泠道,泠道縣,23.0,Lingling Jun,hvd_41955,hvd_32886,县,25.51081,湖南蓝山县西北祠堂圩乡,零陵郡,588.0,11894,Lingdao Xian,Xian,泠道县,POINT,CHGIS,112.09515,112.1445,PL000000029948,25.5999,东汉,泠道,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
泉陵,泉陵侯國,-124.0,Guiyang Jun,hvd_41956,hvd_32832,侯国,26.21034,湖南永州市南芝山区,桂阳郡,8.0,11840,Quanling Houguo,Hou Guo,泉陵侯国,POINT,CHGIS,111.61256000000002,111.6209,PL000000029844,26.2094,东汉,泉陵,24.0,220.0,found,False,True,False,False,,1
泉陵,泉陵縣,23.0,Lingling Jun,hvd_41958,hvd_32886,县,26.21034,湖南永州市南芝山区,零陵郡,588.0,11894,Quanling Xian,Xian,泉陵县,POINT,CHGIS,111.61256000000002,111.6209,PL000000029844,26.2094,东汉,泉陵,24.0,220.0,found,False,True,False,False,incoming_nested_in_target,1
謝沐,謝沐縣,-111.0,\N,hvd_41960,\N,县,25.11828,湖南江永县治西南新铺上附近,\N,588.0,\N,Xiemu Xian,Xian,谢沐县,POINT,CHGIS,111.17402,111.2283,PL000000029929,25.2021,东汉,謝沐,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
馮乘,馮乘縣,-111.0,\N,hvd_41975,\N,县,24.823339999999998,湖南江华瑶族自治县治西南,\N,970.0,\N,Fengcheng Xian,Xian,冯乘县,POINT,CHGIS,111.47849,111.5337,PL000000030013,24.8737,东汉,馮乘,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
馮乘,馮乘縣,-111.0,Cangwu Jun,hvd_43920,hvd_112840,县,24.93645,今湖南省江华县白芒营镇,苍梧郡,970.0,31268,Fengcheng Xian,Xian,冯乘县,POINT,CHGIS,111.50663999999999,111.5337,PL000000030013,24.8737,东汉,馮乘,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
營浦,營浦縣,-202.0,Changsha Guo,hvd_41980,hvd_32811,县,25.5373,湖南道县治道江镇东东门乡,长沙国,588.0,11819,Yingpu Xian,Xian,营浦县,POINT,CHGIS,111.62051000000001,111.6676,PL000000029904,25.5489,东汉,營浦,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
營道,營道縣,-32.0,Lingling Jun,hvd_41994,hvd_32884,县,25.503420000000002,湖南宁远县东南下胡家（冷水镇南）,零陵郡,13.0,11892,Yingdao Xian,Xian,营道县,POINT,CHGIS,111.98637,111.9956,PL000000029957,25.4758,东汉,營道,24.0,220.0,found,False,False,False,False,,0
營道,營道縣,23.0,Lingling Jun,hvd_41996,hvd_32886,县,25.503420000000002,今湖南宁远县东南下胡家（冷水镇南）,零陵郡,588.0,11894,Yingdao Xian,Xian,营道县,POINT,CHGIS,111.98637,111.9956,PL000000029957,25.4758,东汉,營道,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
營道,營道縣,621.0,Ying Zhou,hvd_41997,hvd_32894,县,25.57253,湖南道县驻地道江镇西,营州,742.0,11902,Yingdao Xian,Xian,营道县,POINT,CHGIS,111.37109,111.9956,PL000000029957,25.4758,东汉,營道,24.0,220.0,found,False,False,False,False,,0
營道,營道縣,962.0,Dao Zhou,hvd_41999,hvd_32899,县,25.53136,湖南道县驻地道江镇,道州,1375.0,11907,Yingdao Xian,Xian,营道县,POINT,CHGIS,111.59088,111.9956,PL000000029957,25.4758,东汉,營道,24.0,220.0,found,False,False,False,False,,0
營道,營道縣,589.0,Yong Zhou,hvd_42133,hvd_32887,县,25.59845,湖南宁远县驻地,永州,620.0,11895,Yingdao Xian,Xian,营道县,POINT,CHGIS,111.93868,111.9956,PL000000029957,25.4758,东汉,營道,24.0,220.0,found,False,False,False,False,,0
夫夷,夫夷縣,-202.0,Changsha Guo,hvd_42005,hvd_32811,县,27.00593,湖南邵阳县西南资水与夫夷水会合处,长沙国,-125.0,11819,Fuyi Xian,Xian,夫夷县,POINT,CHGIS,111.23486000000001,111.2502,PL000000029141,26.9834,东汉,夫夷,24.0,220.0,found,False,False,False,False,,0
夫夷,夫夷侯國,-124.0,Guiyang Jun,hvd_42006,hvd_32832,侯国,27.00593,湖南邵阳县西南资水与夫夷水会合处,桂阳郡,8.0,11840,Fuyi Houguo,Hou Guo,夫夷侯国,POINT,CHGIS,111.23486000000001,111.2502,PL000000029141,26.9834,东汉,夫夷,24.0,220.0,found,False,False,False,False,,0
夫夷,夫夷縣,9.0,Lingling Jun,hvd_42007,hvd_32884,县,27.00593,湖南邵阳县西南资水与夫夷水会合处,零陵郡,22.0,11892,Fuyi Xian,Xian,夫夷县,POINT,CHGIS,111.23486000000001,111.2502,PL000000029141,26.9834,东汉,夫夷,24.0,220.0,found,False,False,False,False,,0
夫夷,夫夷侯國,23.0,Lingling Jun,hvd_42008,hvd_32886,侯国,27.00593,湖南邵阳县西南资水与夫夷水会合处,零陵郡,221.0,11894,Fuyi Houguo,Hou Guo,夫夷侯国,POINT,CHGIS,111.23486000000001,111.2502,PL000000029141,26.9834,东汉,夫夷,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
夫夷,夫夷縣,222.0,Lingling Jun,hvd_42009,hvd_32886,县,27.00593,湖南邵阳县西南资水与夫夷水会合处,零陵郡,346.0,11894,Fuyi Xian,Xian,夫夷县,POINT,CHGIS,111.23486000000001,111.2502,PL000000029141,26.9834,东汉,夫夷,24.0,220.0,found,False,False,False,False,,0
都梁,都梁侯國,-124.0,Guiyang Jun,hvd_42016,hvd_32832,侯国,26.73872,湖南武冈县东七里桥,桂阳郡,8.0,11840,Duliang Houguo,Hou Guo,都梁侯国,POINT,CHGIS,110.64753999999999,110.6506,PL000000029246,26.7675,东汉,都梁,24.0,220.0,found,True,False,False,False,,1
都梁,都梁縣,9.0,Lingling Jun,hvd_42017,hvd_32884,县,26.73872,湖南武冈县东七里桥,零陵郡,588.0,11892,Duliang Xian,Xian,都梁县,POINT,CHGIS,110.64753999999999,110.6506,PL000000029246,26.7675,东汉,都梁,24.0,220.0,found,True,False,False,False,incoming_nested_in_target,1
昭陽,昭陽侯國,5.0,Lingling Jun,hvd_42018,hvd_32884,侯国,27.30527,湖南邵东县黄陂桥乡同意村城墙园,零陵郡,188.0,11892,Zhaoyang Houguo,Hou Guo,昭阳侯国,POINT,CHGIS,111.77311999999999,111.7905,PL000000029118,27.2654,东汉,昭陽,24.0,220.0,found,False,False,False,False,partial_incl_end_of_target,0
昭陽,昭陽縣,189.0,Lingling Jun,hvd_42019,hvd_32886,县,27.30527,湖南邵东县黄陂桥乡同意村城墙园,零陵郡,279.0,11894,Zhaoyang Xian,Xian,昭阳县,POINT,CHGIS,111.77311999999999,111.7905,PL000000029118,27.2654,东汉,昭陽,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
遷陵,遷陵縣,-202.0,Wuling Jun,hvd_42045,hvd_32872,县,28.751309999999997,湖南保靖县东龙溪乡（乳香岩）南,武陵郡,13.0,11880,Qianling Xian,Xian,迁陵县,POINT,CHGIS,109.49141999999999,109.7104,PL000000030341,28.7336,东汉,遷陵,24.0,220.0,found,False,False,False,False,,0
