input_id,input_nm_py,input_year_beg,input_year_end,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
PL000000042976,渝麋,24.0,220.0,107.1698,34.6443,not_found,False,False,False,False,,0
PL000000042990,杜陽,24.0,220.0,107.7,34.7228,not_found,False,False,False,False,,0
PL000000043041,平陵,24.0,220.0,108.6301,34.3618,not_found,False,False,False,False,,0
PL000000043054,安陵,24.0,220.0,108.7923,34.4582,not_found,False,False,False,False,,0
PL000000043059,長陵,24.0,220.0,108.8768,34.4568,not_found,False,False,False,False,,0
PL000000043088,池陽,24.0,220.0,108.8114,34.539,not_found,False,False,False,False,,0
PL000000043098,陽陵,24.0,220.0,108.941,34.4731,not_found,False,False,False,False,,0
PL000000043163,漆縣,24.0,220.0,108.1032,35.0436,not_found,False,False,False,False,,0
PL000000043185,陰槃,24.0,220.0,107.7246,35.2969,not_found,False,False,False,False,,0
PL000000043203,栒邑,24.0,220.0,108.4508,35.26,not_found,False,False,False,False,,0
PL000000043227,雲陽,24.0,220.0,108.4778,34.9062,not_found,False,False,False,False,,0
PL000000043241,美陽,24.0,220.0,108.0614,34.3378,not_found,False,False,False,False,,0
PL000000043256,茂陵,24.0,220.0,108.57,34.3545,not_found,False,False,False,False,,0
PL000000043265,槐里,24.0,220.0,108.5046,34.2848,not_found,False,False,False,False,,0
PL000000043323,鄭縣,24.0,220.0,109.7689,34.5192,not_found,False,False,False,False,,0
PL000000043372,臨晉,24.0,220.0,110.1259,34.7832,not_found,False,False,False,False,,0
PL000000043408,郃陽,24.0,220.0,110.3257,35.1899,not_found,False,False,False,False,,0
PL000000043459,重泉,24.0,220.0,109.7021,34.8116,not_found,False,False,False,False,,0
PL000000043463,蓮勺,24.0,220.0,109.5843,34.7931,not_found,False,False,False,False,,0
PL000000043467,衙縣,24.0,220.0,109.6846,35.3684,not_found,False,False,False,False,,0
PL000000043474,粟邑,24.0,220.0,109.5039,35.2876,not_found,False,False,False,False,,0
PL000000043496,頻陽,24.0,220.0,109.3242,34.9259,not_found,False,False,False,False,,0
PL000000043529,夏陽,24.0,220.0,110.411,35.4039,not_found,False,False,False,False,,0
PL000000043555,華陰,24.0,220.0,110.1206,34.5657,not_found,False,False,False,False,,0
PL000000043579,高奴,24.0,220.0,109.4948,36.6233,not_found,False,False,False,False,,0
PL000000043585,定陽,24.0,220.0,109.8479,36.3386,not_found,False,False,False,False,,0
PL000000043723,雕陰,24.0,220.0,109.3536,36.1256,not_found,False,False,False,False,,0
PL000000043868,南鄭,24.0,220.0,107.0439,33.0761,not_found,False,False,False,False,,0
PL000000043899,成固,24.0,220.0,107.3504,33.1606,not_found,False,False,False,False,,0
PL000000043973,褒中,24.0,220.0,106.9376,33.1995,not_found,False,False,False,False,,0
PL000000043988,沔陽,24.0,220.0,106.7102,33.1556,not_found,False,False,False,False,,0
PL000000044044,沮縣,24.0,220.0,106.4683,33.3084,not_found,False,False,False,False,,0
PL000000044079,龜茲,24.0,220.0,109.7701,38.4206,not_found,False,False,False,False,,0
PL000000044083,膚施,24.0,220.0,109.8809,38.0074,not_found,False,False,False,False,,0
PL000000044141,白土,24.0,220.0,110.1303,38.8138,not_found,False,False,False,False,,0
PL000000044156,圜陽,24.0,220.0,110.5113,38.2869,not_found,False,False,False,False,,0
PL000000044309,圜陰,24.0,220.0,110.4082,38.3863,not_found,False,False,False,False,,0
PL000000044381,西城,24.0,220.0,108.9903,32.7051,not_found,False,False,False,False,,0
PL000000047981,西城,24.0,220.0,79.8536,36.9572,not_found,False,False,False,False,,0
PL000000044503,上雒,24.0,220.0,109.9414,33.8694,not_found,False,False,False,False,,0
PL000000044537,商縣,24.0,220.0,110.3376,33.6937,not_found,False,False,False,False,,0
PL000000044610,金城,24.0,220.0,103.6165,36.0996,not_found,False,False,False,False,,0
PL000000044631,令居,24.0,220.0,103.1067,36.7771,not_found,False,False,False,False,,0
PL000000044652,浩亹,24.0,220.0,102.9203,36.5228,not_found,False,False,False,False,,0
PL000000044662,允街,24.0,220.0,103.3546,36.45,not_found,False,False,False,False,,0
PL000000044667,枝陽,24.0,220.0,103.4553,36.2777,not_found,False,False,False,False,,0
PL000000044690,榆中,24.0,220.0,104.0535,36.0321,not_found,False,False,False,False,,0
PL000000044693,勇士,24.0,220.0,104.1639,36.0135,not_found,False,False,False,False,,0
PL000000044722,日勒,24.0,220.0,101.5332,38.4204,not_found,False,False,False,False,,0
PL000000044750,番和,24.0,220.0,101.9782,38.247,not_found,False,False,False,False,,0
PL000000044758,驪靬,24.0,220.0,101.8901,38.1953,not_found,False,False,False,False,,0
PL000000044771,休屠,24.0,220.0,102.66799999999999,38.1596,not_found,False,False,False,False,,0
PL000000044864,上邽,24.0,220.0,105.7258,34.5853,not_found,False,False,False,False,,0
PL000000044891,冀縣,24.0,220.0,105.464,34.6989,not_found,False,False,False,False,,0
PL000000044893,望垣,24.0,220.0,105.6271,34.6802,not_found,False,False,False,False,,0
PL000000044958,略陽,24.0,220.0,105.9816,35.0273,not_found,False,False,False,False,,0
PL000000044973,顯親,24.0,220.0,105.6004,34.9665,not_found,False,False,False,False,,0
PL000000045026,隴縣,24.0,220.0,106.2378,34.9949,not_found,False,False,False,False,,0
PL000000045049,姑臧,24.0,220.0,102.6438,37.9272,not_found,False,False,False,False,,0
PL000000045075,鸞鳥,24.0,220.0,102.6411,37.7078,not_found,False,False,False,False,,0
PL000000045081,張掖,24.0,220.0,102.6655,37.5284,not_found,False,False,False,False,,0
PL000000045083,蒼松,24.0,220.0,102.7873,37.6613,not_found,False,False,False,False,,0
PL000000045117,武威,24.0,220.0,103.5322,38.8245,not_found,False,False,False,False,,0
PL000000045128,宣威,24.0,220.0,102.9956,38.5024,not_found,False,False,False,False,,0
PL000000045166,樸,24.0,220.0,103.2432,37.5732,not_found,False,False,False,False,,0
PL000000045202,屋蘭,24.0,220.0,100.6928,38.8805,not_found,False,False,False,False,,0
PL000000045211,觻得,24.0,220.0,100.3781,39.0885,not_found,False,False,False,False,,0
PL000000045259,氐池,24.0,220.0,100.8196,38.4324,not_found,False,False,False,False,,0
PL000000045271,昭武,24.0,220.0,100.2586,39.3373,not_found,False,False,False,False,,0
PL000000045307,表氏,24.0,220.0,99.6096,39.3949,not_found,False,False,False,False,,0
PL000000045334,刪丹,24.0,220.0,101.09700000000001,38.7815,not_found,False,False,False,False,,0
PL000000045435,鶉觚,24.0,220.0,107.6325,35.2307,not_found,False,False,False,False,,0
PL000000045534,阿陽,24.0,220.0,105.6721,35.4794,not_found,False,False,False,False,,0
PL000000045545,成紀,24.0,220.0,105.5671,35.2913,not_found,False,False,False,False,,0
PL000000045567,祿福,24.0,220.0,98.5203,39.7456,not_found,False,False,False,False,,0
PL000000045573,樂涫,24.0,220.0,98.9455,39.5356,not_found,False,False,False,False,,0
PL000000045618,會水,24.0,220.0,99.37899999999999,39.8785,not_found,False,False,False,False,,0
PL000000045649,廣至,24.0,220.0,95.631,40.3907,not_found,False,False,False,False,,0
PL000000045670,冥安,24.0,220.0,96.2151,40.2143,not_found,False,False,False,False,,0
PL000000045729,沙頭,24.0,220.0,96.9912,40.4143,not_found,False,False,False,False,,0
PL000000045741,玉門,24.0,220.0,97.5129,40.0153,not_found,False,False,False,False,,0
PL000000045786,敦煌,24.0,220.0,94.5963,40.1461,not_found,False,False,False,False,,0
PL000000046023,泥陽,24.0,220.0,108.2007,35.4666,not_found,False,False,False,False,,0
PL000000046050,彭陽,24.0,220.0,107.509,35.6507,not_found,False,False,False,False,,0
PL000000046065,臨涇,24.0,220.0,107.3508,35.537,not_found,False,False,False,False,,0
PL000000046092,平襄,24.0,220.0,105.1551,35.253,not_found,False,False,False,False,,0
PL000000046131,襄武,24.0,220.0,104.68299999999999,34.9704,not_found,False,False,False,False,,0
PL000000046147,豲道,24.0,220.0,104.7877,34.8902,not_found,False,False,False,False,,0
PL000000046156,首陽,24.0,220.0,104.319,35.1544,not_found,False,False,False,False,,0
PL000000046202,狄道,24.0,220.0,103.8668,35.3792,not_found,False,False,False,False,,0
PL000000046217,安故,24.0,220.0,103.8812,35.2095,not_found,False,False,False,False,,0
PL000000046225,鄣縣,24.0,220.0,104.4235,34.8432,not_found,False,False,False,False,,0
PL000000046258,臨洮,24.0,220.0,104.039,34.4364,not_found,False,False,False,False,,0
PL000000046319,下辨,24.0,220.0,105.6473,33.8043,not_found,False,False,False,False,,0
PL000000046363,陰平道,24.0,220.0,104.6747,32.9368,not_found,False,False,False,False,,0
PL000000046436,武都道,24.0,220.0,105.1791,33.8479,not_found,False,False,False,False,,0
PL000000046446,上祿,24.0,220.0,105.4434,33.7582,not_found,False,False,False,False,,0
PL000000046454,西縣,24.0,220.0,105.3859,34.4036,not_found,False,False,False,False,,0
PL000000046503,河池,24.0,220.0,106.0755,33.8205,not_found,False,False,False,False,,0
PL000000046568,枹罕,24.0,220.0,103.0517,35.5202,not_found,False,False,False,False,,0
PL000000046583,允吾,24.0,220.0,103.0744,36.1717,not_found,False,False,False,False,,0
PL000000046599,大夏,24.0,220.0,103.4944,35.5048,not_found,False,False,False,False,,0
PL000000046628,河關,24.0,220.0,102.9367,35.7784,not_found,False,False,False,False,,0
PL000000046708,白石,24.0,220.0,102.8881,35.3741,not_found,False,False,False,False,,0
PL000000046763,臨羌,24.0,220.0,101.3315,36.661,not_found,False,False,False,False,,0
PL000000046781,安夷,24.0,220.0,102.1227,36.4785,not_found,False,False,False,False,,0
PL000000046816,破羌,24.0,220.0,102.6578,36.451,not_found,False,False,False,False,,0
PL000000047103,廉縣,24.0,220.0,106.2497,38.5118,not_found,False,False,False,False,,0
PL000000047193,富平,24.0,220.0,106.105,37.929,not_found,False,False,False,False,,0
PL000000047313,烏氏,24.0,220.0,106.3867,35.7014,not_found,False,False,False,False,,0
PL000000047367,朝那,24.0,220.0,106.4701,35.8733,not_found,False,False,False,False,,0
PL000000047524,宜禾都尉城,24.0,220.0,92.9689,43.1137,not_found,False,False,False,False,,0
PL000000047651,烏壘,24.0,220.0,84.9612,42.0031,not_found,False,False,False,False,,0
PL000000047697,驩泥,24.0,220.0,88.1784,39.022,not_found,False,False,False,False,,0
PL000000047725,且末,24.0,220.0,85.4663,38.086,not_found,False,False,False,False,,0
PL000000047820,延城,24.0,220.0,82.9727,41.7175,not_found,False,False,False,False,,0
PL000000047845,溫宿,24.0,220.0,79.2369,41.2154,not_found,False,False,False,False,,0
PL000000047895,疏勒,24.0,220.0,75.9933,39.4687,not_found,False,False,False,False,,0
PL000000047917,莎車,24.0,220.0,77.2585,38.416,not_found,False,False,False,False,,0
PL000000048042,寧彌,24.0,220.0,81.8028,36.8876,not_found,False,False,False,False,,0
PL000000048052,精絕,24.0,220.0,82.7236,38.02,not_found,False,False,False,False,,0
PL000000048519,屯有,24.0,220.0,125.7989,38.6948,not_found,False,False,False,False,,0
PL000000048527,含資,24.0,220.0,126.17399999999999,38.4702,not_found,False,False,False,False,,0
PL000000048534,帶方,24.0,220.0,125.7711,38.4701,not_found,False,False,False,False,,0
PL000000048544,昭明,24.0,220.0,125.4346,38.3249,not_found,False,False,False,False,,0
PL000000048549,列口,24.0,220.0,125.2003,38.5243,not_found,False,False,False,False,,0
PL000000048560,番汗,24.0,220.0,125.6226,39.6732,not_found,False,False,False,False,,0
PL000000048567,增地,24.0,220.0,125.6406,39.5349,not_found,False,False,False,False,,0
PL000000048574,逐城,24.0,220.0,125.3361,38.9745,not_found,False,False,False,False,,0
PL000000048584,占蟬,24.0,220.0,125.3543,38.8494,not_found,False,False,False,False,,0
PL000000048594,朝鮮,24.0,220.0,125.7221,38.9596,not_found,False,False,False,False,,0
PL000000049167,龍城,24.0,220.0,102.6047,47.5246,not_found,False,False,False,False,,0
PL000000055145,望海,24.0,220.0,105.9569,21.2626,not_found,False,False,False,False,,0
PL000000055164,苟漏,24.0,220.0,105.5792,21.0733,not_found,False,False,False,False,,0
PL000000055174,龍編,24.0,220.0,106.1001,21.1113,not_found,False,False,False,False,,0
PL000000055207,羸 ,24.0,220.0,105.7783,21.0641,not_found,False,False,False,False,,0
PL000000055227,朱,24.0,220.0,105.8943,20.8585,not_found,False,False,False,False,,0
PL000000055243,西于,24.0,220.0,105.7624,21.1332,not_found,False,False,False,False,,0
PL000000055247,麊泠,24.0,220.0,105.6568,21.1843,not_found,False,False,False,False,,0
PL000000055248,封溪,24.0,220.0,105.7183,21.1922,not_found,False,False,False,False,,0
PL000000055262,居風,24.0,220.0,105.7656,19.9404,not_found,False,False,False,False,,0
PL000000055281,無編,24.0,220.0,105.7052,19.5432,not_found,False,False,False,False,,0
PL000000055284,胥浦,24.0,220.0,105.7254,19.8715,not_found,False,False,False,False,,0
PL000000055334,咸懽,24.0,220.0,105.4991,18.9846,not_found,False,False,False,False,,0
PL000000055359,朱吾,24.0,220.0,106.615,17.3565,not_found,False,False,False,False,,0
PL000000055362,比景,24.0,220.0,106.4325,17.6789,not_found,False,False,False,False,,0
PL000000055371,西卷,24.0,220.0,107.1324,16.773,not_found,False,False,False,False,,0
PL000000055376,盧容,24.0,220.0,107.5677,16.5016,not_found,False,False,False,False,,0
