,fuzzy_nm,input_id,input_nm_trad,input_type,input_year_beg,input_year_end,input_dynasty,input_other_id,input_prnt,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
45562,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,,2
45563,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,,2
45564,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,,2
45565,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,,2
45566,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,,2
45567,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,,2
45568,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,,2
45569,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,target_nested_in_incoming,2
45570,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,target_nested_in_incoming,2
45571,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,target_nested_in_incoming,2
45572,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,partial_incl_start_of_target,2
45573,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,,2
45574,夷陵,PL000000026837,夷陵,中國-湖北省-宜昌市-伍家崗區,24.0,220.0,东汉,CN0420503Z01AA,荊州刺史部,111.3481,30.6702,found,True,True,False,False,,2
45590,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45591,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45592,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,target_nested_in_incoming,2
45593,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,incoming_nested_in_target,2
45594,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45595,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45596,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,False,True,False,False,,1
45597,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45598,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45599,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45600,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,False,False,False,False,,0
45601,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,False,False,False,False,,0
45602,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45603,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45604,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45605,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,False,True,False,False,,1
45606,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45607,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45608,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45609,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,target_nested_in_incoming,2
45610,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,partial_incl_start_of_target,2
45611,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45612,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45613,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45614,房陵,PL000000026759,房陵,中國-湖北省-十堰市-房縣,24.0,220.0,东汉,CN0420325Z26AA,益州刺史部,110.736,32.0583,found,True,True,False,False,,2
45622,武當,PL000000026792,武當,中國-湖北省-十堰市-丹江口市,24.0,220.0,东汉,CN0420381Z09AA,荊州刺史部,111.1517,32.6846,found,True,True,False,False,,2
45623,武當,PL000000026792,武當,中國-湖北省-十堰市-丹江口市,24.0,220.0,东汉,CN0420381Z09AA,荊州刺史部,111.1517,32.6846,found,True,True,False,False,partial_incl_end_of_target,2
45624,武當,PL000000026792,武當,中國-湖北省-十堰市-丹江口市,24.0,220.0,东汉,CN0420381Z09AA,荊州刺史部,111.1517,32.6846,found,True,True,False,False,target_nested_in_incoming,2
45625,武當,PL000000026792,武當,中國-湖北省-十堰市-丹江口市,24.0,220.0,东汉,CN0420381Z09AA,荊州刺史部,111.1517,32.6846,found,True,True,False,False,partial_incl_start_of_target,2
45626,武當,PL000000026792,武當,中國-湖北省-十堰市-丹江口市,24.0,220.0,东汉,CN0420381Z09AA,荊州刺史部,111.1517,32.6846,found,True,True,False,False,,2
45627,武當,PL000000026792,武當,中國-湖北省-十堰市-丹江口市,24.0,220.0,东汉,CN0420381Z09AA,荊州刺史部,111.1517,32.6846,found,False,False,False,False,,0
45628,武當,PL000000026792,武當,中國-湖北省-十堰市-丹江口市,24.0,220.0,东汉,CN0420381Z09AA,荊州刺史部,111.1517,32.6846,found,False,False,False,False,,0
45629,武當,PL000000026792,武當,中國-湖北省-十堰市-丹江口市,24.0,220.0,东汉,CN0420381Z09AA,荊州刺史部,111.1517,32.6846,found,True,True,False,False,,2
45663,西陵,PL000000026545,西陵,中國-湖北省-武漢市-新洲區,24.0,220.0,东汉,CN0420117Z06AA,荊州刺史部,114.7722,30.8454,found,True,False,False,True,target_nested_in_incoming,2
45664,西陵,PL000000026545,西陵,中國-湖北省-武漢市-新洲區,24.0,220.0,东汉,CN0420117Z06AA,荊州刺史部,114.7722,30.8454,found,True,True,False,False,,2
45665,西陵,PL000000026545,西陵,中國-湖北省-武漢市-新洲區,24.0,220.0,东汉,CN0420117Z06AA,荊州刺史部,114.7722,30.8454,found,True,True,False,False,incoming_nested_in_target,2
45666,西陵,PL000000026545,西陵,中國-湖北省-武漢市-新洲區,24.0,220.0,东汉,CN0420117Z06AA,荊州刺史部,114.7722,30.8454,found,True,False,False,False,,1
45667,西陵,PL000000026545,西陵,中國-湖北省-武漢市-新洲區,24.0,220.0,东汉,CN0420117Z06AA,荊州刺史部,114.7722,30.8454,found,False,True,False,False,,1
45668,西陵,PL000000026545,西陵,中國-湖北省-武漢市-新洲區,24.0,220.0,东汉,CN0420117Z06AA,荊州刺史部,114.7722,30.8454,found,True,True,False,False,,2
45669,西陵,PL000000026545,西陵,中國-湖北省-武漢市-新洲區,24.0,220.0,东汉,CN0420117Z06AA,荊州刺史部,114.7722,30.8454,found,True,True,False,False,partial_incl_end_of_target,2
45670,西陵,PL000000026545,西陵,中國-湖北省-武漢市-新洲區,24.0,220.0,东汉,CN0420117Z06AA,荊州刺史部,114.7722,30.8454,found,False,True,False,False,,1
45671,西陵,PL000000026545,西陵,中國-湖北省-武漢市-新洲區,24.0,220.0,东汉,CN0420117Z06AA,荊州刺史部,114.7722,30.8454,found,False,True,False,False,,1
45672,西陵,PL000000026545,西陵,中國-湖北省-武漢市-新洲區,24.0,220.0,东汉,CN0420117Z06AA,荊州刺史部,114.7722,30.8454,found,True,False,False,False,,1
45673,章陵,PL000000027342,章陵,中國-湖北省-襄樊市-棗陽市,24.0,220.0,东汉,CN0420683Z27AA,荊州刺史部,112.7602,32.0025,found,True,True,False,False,partial_incl_start_of_target,2
45674,章陵,PL000000027342,章陵,中國-湖北省-襄樊市-棗陽市,24.0,220.0,东汉,CN0420683Z27AA,荊州刺史部,112.7602,32.0025,found,True,True,False,False,partial_incl_start_of_target,2
45675,章陵,PL000000027342,章陵,中國-湖北省-襄樊市-棗陽市,24.0,220.0,东汉,CN0420683Z27AA,荊州刺史部,112.7602,32.0025,found,True,True,False,False,partial_incl_start_of_target,2
45689,蘄春,PL000000028092,蘄春,中國-湖北省-黃岡市-蘄春縣,24.0,220.0,东汉,CN0421126Z17AA,荊州刺史部,115.3621,30.123,found,True,True,False,False,partial_incl_start_of_target,2
45690,蘄春,PL000000028092,蘄春,中國-湖北省-黃岡市-蘄春縣,24.0,220.0,东汉,CN0421126Z17AA,荊州刺史部,115.3621,30.123,found,True,True,False,False,,2
45691,蘄春,PL000000028092,蘄春,中國-湖北省-黃岡市-蘄春縣,24.0,220.0,东汉,CN0421126Z17AA,荊州刺史部,115.3621,30.123,found,True,True,False,False,,2
45692,蘄春,PL000000028092,蘄春,中國-湖北省-黃岡市-蘄春縣,24.0,220.0,东汉,CN0421126Z17AA,荊州刺史部,115.3621,30.123,found,True,True,False,False,partial_incl_end_of_target,2
45693,蘄春,PL000000028092,蘄春,中國-湖北省-黃岡市-蘄春縣,24.0,220.0,东汉,CN0421126Z17AA,荊州刺史部,115.3621,30.123,found,True,True,False,False,target_nested_in_incoming,2
45694,蘄春,PL000000028092,蘄春,中國-湖北省-黃岡市-蘄春縣,24.0,220.0,东汉,CN0421126Z17AA,荊州刺史部,115.3621,30.123,found,True,True,False,False,partial_incl_start_of_target,2
45695,蘄春,PL000000028092,蘄春,中國-湖北省-黃岡市-蘄春縣,24.0,220.0,东汉,CN0421126Z17AA,荊州刺史部,115.3621,30.123,found,True,True,False,False,,2
45696,蘄春,PL000000028092,蘄春,中國-湖北省-黃岡市-蘄春縣,24.0,220.0,东汉,CN0421126Z17AA,荊州刺史部,115.3621,30.123,found,True,True,False,False,,2
45697,蘄春,PL000000028092,蘄春,中國-湖北省-黃岡市-蘄春縣,24.0,220.0,东汉,CN0421126Z17AA,荊州刺史部,115.3621,30.123,found,False,False,False,False,,0
45698,蘄春,PL000000028092,蘄春,中國-湖北省-黃岡市-蘄春縣,24.0,220.0,东汉,CN0421126Z17AA,荊州刺史部,115.3621,30.123,found,False,False,False,False,,0
45699,蘄春,PL000000028092,蘄春,中國-湖北省-黃岡市-蘄春縣,24.0,220.0,东汉,CN0421126Z17AA,荊州刺史部,115.3621,30.123,found,True,True,False,False,,2
45700,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,target_nested_in_incoming,2
45701,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,,2
45702,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,,2
45703,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,,2
45704,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,incoming_nested_in_target,2
45705,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,,2
45706,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,target_nested_in_incoming,2
45707,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,,2
45708,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,,2
45709,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,,2
45710,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,ERROR__END_BEFORE_BEG,2
45711,上庸,PL000000026704,上庸,中國-湖北省-十堰市-竹山縣,24.0,220.0,东汉,CN0420323Z27AA,益州刺史部,110.1224,32.1998,found,True,True,False,False,,2
45714,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,False,False,False,,1
45715,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,True,False,False,,2
45716,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,True,False,False,target_nested_in_incoming,2
45717,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,True,False,False,target_nested_in_incoming,2
45718,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,True,False,False,partial_incl_start_of_target,2
45719,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,True,False,False,,2
45720,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,True,False,False,,2
45721,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,True,False,False,,2
45722,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,True,False,False,,2
45723,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,True,False,False,,2
45724,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,True,False,False,partial_incl_start_of_target,2
45725,順陽,PL000000025375,順陽,中國-河南省-南陽市-淅川縣,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,111.5678,32.9235,found,True,False,False,False,,1
45760,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,True,True,False,False,,2
45761,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,True,True,False,False,,2
45762,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,True,True,False,False,,2
45763,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,True,True,False,False,,2
45764,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,True,True,False,False,,2
45765,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,True,True,False,False,,2
45766,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,True,True,False,False,,2
45767,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,True,True,False,False,incoming_nested_in_target,2
45768,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,False,False,False,False,,0
45769,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,False,False,False,False,,0
45770,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,False,False,False,False,,0
45771,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,False,False,False,False,,0
45772,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,False,False,False,False,,0
45773,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,False,False,False,False,,0
45774,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,False,False,False,False,,0
45775,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,False,False,False,False,,0
45776,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,False,False,False,False,,0
45777,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,False,False,False,False,,0
45778,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,True,True,False,False,,2
45779,始安,PL000000032254,始安,中國-廣西壯族自治區-桂林市-秀峰區,24.0,220.0,东汉,CN0450302Z21AA,荊州刺史部,110.2945,25.2792,found,True,True,False,False,,2
45786,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,True,True,False,False,,2
45787,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,True,True,False,False,,2
45788,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,True,True,False,False,,2
45789,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,True,True,False,False,,2
45790,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,True,True,False,False,,2
45791,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,True,True,False,False,,2
45792,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,True,True,False,False,,2
45793,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,True,True,False,False,,2
45794,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,True,True,False,False,incoming_nested_in_target,2
45795,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,True,True,False,False,,2
45796,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,False,False,False,False,,0
45797,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,False,False,False,False,,0
45798,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,False,False,False,False,,0
45799,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,False,False,False,False,,0
45800,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,False,False,False,False,,0
45801,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,False,False,False,False,,0
45802,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,False,False,False,False,,0
45803,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,False,False,False,False,,0
45804,臨賀,PL000000033186,臨賀,中國-廣西壯族自治區-賀州市-八步區,24.0,220.0,东汉,CN0451102Z17AA,交州刺史部,111.6476,24.3251,found,True,True,False,False,,2
45838,領方,PL000000032051,領方,中國-廣西壯族自治區-南寧市-賓陽縣,24.0,220.0,东汉,CN0450126Z20AA,交州刺史部,108.7745,23.1803,found,True,True,False,False,,2
45839,領方,PL000000032051,領方,中國-廣西壯族自治區-南寧市-賓陽縣,24.0,220.0,东汉,CN0450126Z20AA,交州刺史部,108.7745,23.1803,found,True,True,False,False,incoming_nested_in_target,2
45840,領方,PL000000032051,領方,中國-廣西壯族自治區-南寧市-賓陽縣,24.0,220.0,东汉,CN0450126Z20AA,交州刺史部,108.7745,23.1803,found,True,True,False,False,,2
45841,領方,PL000000032051,領方,中國-廣西壯族自治區-南寧市-賓陽縣,24.0,220.0,东汉,CN0450126Z20AA,交州刺史部,108.7745,23.1803,found,True,True,False,False,,2
45842,領方,PL000000032051,領方,中國-廣西壯族自治區-南寧市-賓陽縣,24.0,220.0,东汉,CN0450126Z20AA,交州刺史部,108.7745,23.1803,found,False,False,False,False,,0
46471,由拳,PL000000012754,由拳,中國-浙江省-嘉興市-南湖區(**),24.0,220.0,东汉,CN0330402Z20AA,揚州刺史部,120.7686,30.7178,found,True,True,False,False,incoming_nested_in_target,2
46489,海鹽,PL000000012888,海鹽,中國-浙江省-嘉興市-平湖市,24.0,220.0,东汉,CN0330482Z09AA,揚州刺史部,121.0646,30.6996,found,True,True,False,False,,2
46490,海鹽,PL000000012888,海鹽,中國-浙江省-嘉興市-平湖市,24.0,220.0,东汉,CN0330482Z09AA,揚州刺史部,121.0646,30.6996,found,True,True,False,False,,2
46491,海鹽,PL000000012888,海鹽,中國-浙江省-嘉興市-平湖市,24.0,220.0,东汉,CN0330482Z09AA,揚州刺史部,121.0646,30.6996,found,True,True,False,False,partial_incl_end_of_target,2
46492,海鹽,PL000000012888,海鹽,中國-浙江省-嘉興市-平湖市,24.0,220.0,东汉,CN0330482Z09AA,揚州刺史部,121.0646,30.6996,found,True,True,False,False,partial_incl_start_of_target,2
46493,海鹽,PL000000012888,海鹽,中國-浙江省-嘉興市-平湖市,24.0,220.0,东汉,CN0330482Z09AA,揚州刺史部,121.0646,30.6996,found,True,True,False,False,,2
46494,海鹽,PL000000012888,海鹽,中國-浙江省-嘉興市-平湖市,24.0,220.0,东汉,CN0330482Z09AA,揚州刺史部,121.0646,30.6996,found,True,True,False,False,,2
46495,海鹽,PL000000012888,海鹽,中國-浙江省-嘉興市-平湖市,24.0,220.0,东汉,CN0330482Z09AA,揚州刺史部,121.0646,30.6996,found,True,True,False,False,,2
46496,海鹽,PL000000012888,海鹽,中國-浙江省-嘉興市-平湖市,24.0,220.0,东汉,CN0330482Z09AA,揚州刺史部,121.0646,30.6996,found,True,True,False,False,,2
