fuzzy_nm,tgaz_sys_id,tgaz_nm_py,tgaz_nm_simp,tgaz_nm_trad,tgaz_beg,tgaz_end,tgaz_data_source,tgaz_obj_type,tgaz_pres_loc,tgaz_prnt_id,tgaz_prnt_py,tgaz_prnt_simp,tgaz_prnt_sysid,tgaz_type_ch,tgaz_type_py,tgaz_x_coord,tgaz_y_coord,input_id,input_nm_trad,input_year_beg,input_year_end,input_dynasty,input_prnt,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
山桑,hvd_43373,Shansang Xian,山桑县,山桑縣,-203.0,25.0,CHGIS,POINT,安徽蒙城县芮集,12148,Pengcheng Jun,彭城郡,hvd_33420,县,Xian,116.5526,33.407990000000005,PL000000016546,山桑,24.0,220.0,东汉,豫州刺史部,116.5667,33.4481,found,False,False,False,False,partial_incl_end_of_target,0
山桑,hvd_43374,Shansang Houguo,山桑侯国,山桑侯國,26.0,219.0,CHGIS,POINT,安徽蒙城县芮集,\N,\N,\N,\N,侯国,Hou Guo,116.5526,33.407990000000005,PL000000016546,山桑,24.0,220.0,东汉,豫州刺史部,116.5667,33.4481,found,False,False,False,False,target_nested_in_incoming,0
山桑,hvd_43375,Shansang Xian,山桑县,山桑縣,220.0,384.0,CHGIS,POINT,安徽蒙城县芮集,\N,\N,\N,\N,县,Xian,116.5526,33.407990000000005,PL000000016546,山桑,24.0,220.0,东汉,豫州刺史部,116.5667,33.4481,found,False,False,False,False,partial_incl_start_of_target,0
舒縣,hvd_43173,Shu Xian,舒县,舒縣,-223.0,13.0,CHGIS,POINT,安徽庐江县金桥东北,\N,\N,\N,\N,县,Xian,117.17437,31.18897,PL000000016148,舒縣,24.0,220.0,东汉,揚州刺史部,117.2048,31.1605,found,False,False,False,False,,0
舒縣,hvd_43175,Shu Xian,舒县,舒縣,23.0,212.0,CHGIS,POINT,安徽庐江县金桥东北,\N,\N,\N,\N,县,Xian,117.17437,31.18897,PL000000016148,舒縣,24.0,220.0,东汉,揚州刺史部,117.2048,31.1605,found,False,False,False,False,partial_incl_end_of_target,0
舒縣,hvd_43176,Shu Xian,舒县,舒縣,280.0,546.0,CHGIS,POINT,安徽舒城县治,\N,\N,\N,\N,县,Xian,116.93853999999999,31.45645,PL000000016148,舒縣,24.0,220.0,东汉,揚州刺史部,117.2048,31.1605,found,False,False,False,False,,0
義成,hvd_43185,Yicheng Houguo,义成侯国,義成侯國,-33.0,27.0,CHGIS,POINT,安徽怀远县治东,\N,\N,\N,\N,侯国,Hou Guo,117.25811999999999,32.96662,PL000000015206,義成,24.0,220.0,东汉,揚州刺史部,117.2366,32.9995,found,False,False,False,False,partial_incl_end_of_target,0
義成,hvd_43186,Yicheng Xian,义成县,義成縣,28.0,310.0,CHGIS,POINT,安徽怀远县治东,\N,\N,\N,\N,县,Xian,117.25811999999999,32.96662,PL000000015206,義成,24.0,220.0,东汉,揚州刺史部,117.2366,32.9995,found,False,False,False,False,partial_incl_start_of_target,0
義成,hvd_45729,Yicheng Xian,义成县,義成縣,373.0,419.0,CHGIS,POINT,今湖北襄樊市汉水南襄阳区,\N,\N,\N,\N,县,Xian,112.1587,32.02652,PL000000015206,義成,24.0,220.0,东汉,揚州刺史部,117.2366,32.9995,found,False,False,False,False,,0
義成,hvd_45730,Yicheng Xian,义成县,義成縣,420.0,501.0,CHGIS,POINT,今湖北丹江口市（旧均县）北,\N,\N,\N,\N,县,Xian,111.50562,32.55406,PL000000015206,義成,24.0,220.0,东汉,揚州刺史部,117.2366,32.9995,found,False,False,False,False,,0
義成,hvd_45731,Yicheng Xian,义成县,義成縣,502.0,597.0,CHGIS,POINT,今湖北谷城县东四里汉水西岸、南河北岸,12590,Xiang Zhou,襄州,hvd_34359,县,Xian,111.66466000000001,32.26757,PL000000015206,義成,24.0,220.0,东汉,揚州刺史部,117.2366,32.9995,found,False,False,False,False,,0
義成,hvd_111610,Yichengjun Jiedushi,义成军节度使,義成軍節度使,785.0,885.0,CHGIS,POINT,河南省滑县东旧县,32014,Tang,唐,hvd_113618,防镇,Fang Zhen,114.62544,35.62207,PL000000015206,義成,24.0,220.0,东汉,揚州刺史部,117.2366,32.9995,found,False,False,False,False,,0
義成,hvd_111778,Yichengjun Jiedushi,义成军节度使,義成軍節度使,923.0,962.0,CHGIS,POINT,河南省滑县东旧县,32021,Houtang,后唐,hvd_113625,防镇,Fang Zhen,114.62544,35.62207,PL000000015206,義成,24.0,220.0,东汉,揚州刺史部,117.2366,32.9995,found,False,False,False,False,,0
義成,hvd_146127,Yicheng,义成,義成,1911.0,1911.0,CHGIS,POINT,山西晋城市北义城,34057,Fengtai Xian,凤台县,hvd_121891,村镇,Cun Zhen,112.94672,35.63108,PL000000015206,義成,24.0,220.0,东汉,揚州刺史部,117.2366,32.9995,found,False,False,False,False,,0
竹邑,hvd_43191,Zhuyi Xian,竹邑县,竹邑縣,-224.0,-204.0,CHGIS,POINT,安徽宿县符离镇,12147,Sishui Jun,泗水郡,hvd_33419,县,Xian,116.96673,33.76696,PL000000016014,竹邑,24.0,220.0,东汉,豫州刺史部,116.9795,33.7347,found,False,False,False,False,,0
竹邑,hvd_43194,Zhuyi Xian,竹邑县,竹邑縣,23.0,111.0,CHGIS,POINT,安徽宿县符离镇,12151,Chu Guo,楚国,hvd_33423,县,Xian,116.96673,33.76696,PL000000016014,竹邑,24.0,220.0,东汉,豫州刺史部,116.9795,33.7347,found,False,False,False,False,partial_incl_end_of_target,0
竹邑,hvd_43195,Zhuyi Houguo,竹邑侯国,竹邑侯國,112.0,219.0,CHGIS,POINT,安徽宿县符离镇,12153,Pengcheng Guo,彭城国,hvd_33425,侯国,Hou Guo,116.96673,33.76696,PL000000016014,竹邑,24.0,220.0,东汉,豫州刺史部,116.9795,33.7347,found,False,False,False,False,target_nested_in_incoming,0
竹邑,hvd_43196,Zhuyi Xian,竹邑县,竹邑縣,220.0,310.0,CHGIS,POINT,安徽宿县符离镇,12153,Pengcheng Guo,彭城国,hvd_33425,县,Xian,116.96673,33.76696,PL000000016014,竹邑,24.0,220.0,东汉,豫州刺史部,116.9795,33.7347,found,False,False,False,False,partial_incl_start_of_target,0
竹邑,hvd_43197,Zhuyi Xian,竹邑县,竹邑縣,527.0,582.0,CHGIS,POINT,安徽宿县符离镇,\N,\N,\N,\N,县,Xian,116.96673,33.76696,PL000000016014,竹邑,24.0,220.0,东汉,豫州刺史部,116.9795,33.7347,found,False,False,False,False,,0
向縣,hvd_43220,Xiang Xian,向县,向縣,-203.0,212.0,CHGIS,POINT,安徽怀远镇古城,12148,Pengcheng Jun,彭城郡,hvd_33420,县,Xian,117.13153999999999,33.077690000000004,PL000000015201,向縣,24.0,220.0,东汉,豫州刺史部,117.0861,33.1171,found,False,False,False,False,partial_incl_end_of_target,0
相縣,hvd_43222,Xiang Xian,相县,相縣,-224.0,13.0,CHGIS,POINT,安徽淮北市治北,12147,Sishui Jun,泗水郡,hvd_33419,县,Xian,116.79036,33.99372,PL000000015349,相縣,24.0,220.0,东汉,豫州刺史部,116.6625,33.9961,found,False,False,False,False,,0
相縣,hvd_43224,Xiang Xian,相县,相縣,23.0,549.0,CHGIS,POINT,安徽淮北市治北,12164,Pei Guo,沛国,hvd_33436,县,Xian,116.79036,33.99372,PL000000015349,相縣,24.0,220.0,东汉,豫州刺史部,116.6625,33.9961,found,False,False,False,False,incoming_nested_in_target,0
相縣,hvd_82192,Xiang Xian,相县,相縣,580.0,605.0,CHGIS,POINT,河南安阳市西十五里,31370,Xiang Zhou,相州,hvd_112948,县,Xian,114.26583000000001,36.1035,PL000000015349,相縣,24.0,220.0,东汉,豫州刺史部,116.6625,33.9961,found,False,False,False,False,,0
相縣,hvd_82193,Xiang Xian,相县,相縣,618.0,621.0,CHGIS,POINT,河南安阳市西十五里,29616,Xiang Zhou,相州,hvd_110871,县,Xian,114.26583000000001,36.1035,PL000000015349,相縣,24.0,220.0,东汉,豫州刺史部,116.6625,33.9961,found,False,False,False,False,,0
洨縣,hvd_43232,Xiao Xian,洨县,洨縣,23.0,310.0,CHGIS,POINT,安徽固镇县濠城,\N,\N,\N,\N,县,Xian,117.54943,33.320440000000005,PL000000015243,洨縣,24.0,220.0,东汉,豫州刺史部,117.5656,33.3081,found,False,False,False,False,incoming_nested_in_target,0
夏丘,hvd_43233,Xiaqiu Xian,夏丘县,夏丘縣,-203.0,13.0,CHGIS,POINT,安徽泗县治,12148,Pengcheng Jun,彭城郡,hvd_33420,县,Xian,117.87888000000001,33.47837,PL000000016100,夏丘,24.0,220.0,东汉,徐州刺史部,117.88799999999999,33.4773,found,False,False,False,False,,0
夏丘,hvd_43235,Xiaqiu Xian,夏丘县,夏丘縣,23.0,525.0,CHGIS,POINT,安徽泗县治,12158,Linhuai Jun,临淮郡,hvd_33430,县,Xian,117.87888000000001,33.47837,PL000000016100,夏丘,24.0,220.0,东汉,徐州刺史部,117.88799999999999,33.4773,found,False,False,False,False,incoming_nested_in_target,0
夏丘,hvd_43236,Xiaqiu Xian,夏丘县,夏丘縣,548.0,560.0,CHGIS,POINT,安徽泗县治,\N,\N,\N,\N,县,Xian,117.87888000000001,33.47837,PL000000016100,夏丘,24.0,220.0,东汉,徐州刺史部,117.88799999999999,33.4773,found,False,False,False,False,,0
夏丘,hvd_43238,Xiaqiu Xian,夏丘县,夏丘縣,598.0,622.0,CHGIS,POINT,安徽泗县治,12058,Si Zhou,泗州,hvd_33330,县,Xian,117.87888000000001,33.47837,PL000000016100,夏丘,24.0,220.0,东汉,徐州刺史部,117.88799999999999,33.4773,found,False,False,False,False,,0
虹縣,hvd_43239,Hong Xian,虹县,虹縣,644.0,1776.0,CHGIS,POINT,安徽泗县治,12060,Si Zhou,泗州,hvd_33332,县,Xian,117.87888000000001,33.47837,PL000000015228,虹縣,24.0,220.0,东汉,豫州刺史部,117.7333,33.2128,found,False,False,False,False,,0
虹縣,hvd_43241,Hong Xian,虹县,虹縣,-203.0,13.0,CHGIS,POINT,安徽五河县小圩,12148,Pengcheng Jun,彭城郡,hvd_33420,县,Xian,117.72431999999999,33.18223,PL000000015228,虹縣,24.0,220.0,东汉,豫州刺史部,117.7333,33.2128,found,False,False,False,False,,0
虹縣,hvd_43243,Hong Xian,虹县,虹縣,23.0,310.0,CHGIS,POINT,安徽五河县小圩,\N,\N,\N,\N,县,Xian,117.72431999999999,33.18223,PL000000015228,虹縣,24.0,220.0,东汉,豫州刺史部,117.7333,33.2128,found,False,False,False,False,incoming_nested_in_target,0
虹縣,hvd_43244,Hong Xian,虹县,虹縣,621.0,643.0,CHGIS,POINT,安徽五河县小圩,12250,Ren Zhou,仁州,hvd_33522,县,Xian,117.72431999999999,33.18223,PL000000015228,虹縣,24.0,220.0,东汉,豫州刺史部,117.7333,33.2128,found,False,False,False,False,,0
僮國,hvd_43248,Tong Guo,僮国,僮國,58.0,219.0,CHGIS,POINT,安徽泗县山头镇西北,12158,Linhuai Jun,临淮郡,hvd_33430,侯国,Hou Guo,118.07633999999999,33.719879999999996,PL000000016082,僮國,24.0,220.0,东汉,徐州刺史部,118.0478,33.7028,found,False,False,False,False,target_nested_in_incoming,0
徐縣,hvd_43250,Xu Xian,徐县,徐縣,-224.0,13.0,CHGIS,POINT,安徽泗洪县双沟镇东北,12147,Sishui Jun,泗水郡,hvd_33419,县,Xian,118.24323000000001,33.29722,PL000000011281,徐縣,24.0,220.0,东汉,徐州刺史部,118.2595,33.3235,found,False,False,False,False,,0
徐縣,hvd_43252,Xu Xian,徐县,徐縣,23.0,310.0,CHGIS,POINT,安徽泗洪县双沟镇东北,12158,Linhuai Jun,临淮郡,hvd_33430,县,Xian,118.24323000000001,33.29722,PL000000011281,徐縣,24.0,220.0,东汉,徐州刺史部,118.2595,33.3235,found,False,False,False,False,incoming_nested_in_target,0
淮陵,hvd_43282,Huailing Xian,淮陵县,淮陵縣,-201.0,13.0,CHGIS,POINT,安徽嘉山县女山湖镇西北,12135,Dongyang Jun,东阳郡,hvd_33407,县,Xian,118.17003999999999,33.01554,PL000000015862,淮陵,24.0,220.0,东汉,徐州刺史部,118.1501,33.0564,found,False,False,False,False,,0
淮陵,hvd_43284,Huailing Xian,淮陵县,淮陵縣,23.0,310.0,CHGIS,POINT,安徽嘉山县女山湖镇西北,12158,Linhuai Jun,临淮郡,hvd_33430,县,Xian,118.17003999999999,33.01554,PL000000015862,淮陵,24.0,220.0,东汉,徐州刺史部,118.1501,33.0564,found,False,False,False,False,incoming_nested_in_target,0
魯縣,hvd_43303,Lu Xian,鲁县,魯縣,505.0,549.0,CHGIS,POINT,安徽盱眙县桂五镇北,\N,\N,\N,\N,县,Xian,118.51363,32.89244,PL000000021508,魯縣,24.0,220.0,东汉,豫州刺史部,116.9966,35.5976,found,False,False,False,False,,0
魯縣,hvd_45180,Lu Xian,鲁县,魯縣,-182.0,582.0,CHGIS,POINT,今山东曲阜市,31000,Lu Guo,鲁国,hvd_112523,县,Xian,116.98606000000001,35.59755,PL000000021508,魯縣,24.0,220.0,东汉,豫州刺史部,116.9966,35.5976,found,False,True,False,False,incoming_nested_in_target,1
富波,hvd_43322,Fubo Xian,富波县,富波縣,-168.0,25.0,CHGIS,POINT,安徽阜南县黄岗南,\N,\N,\N,\N,县,Xian,115.8203,32.601259999999996,PL000000015952,富波,24.0,220.0,东汉,豫州刺史部,115.7727,32.5543,found,False,False,False,False,partial_incl_end_of_target,0
富波,hvd_43323,Fubo Houguo,富波侯国,富波侯國,26.0,36.0,CHGIS,POINT,安徽阜南县黄岗南,\N,\N,\N,\N,侯国,Hou Guo,115.8203,32.601259999999996,PL000000015952,富波,24.0,220.0,东汉,豫州刺史部,115.7727,32.5543,found,False,False,False,False,target_nested_in_incoming,0
富波,hvd_43324,Fubo Houguo,富波侯国,富波侯國,97.0,264.0,CHGIS,POINT,安徽阜南县黄岗南,\N,\N,\N,\N,侯国,Hou Guo,115.8203,32.601259999999996,PL000000015952,富波,24.0,220.0,东汉,豫州刺史部,115.7727,32.5543,found,False,False,False,False,partial_incl_start_of_target,0
原鹿,hvd_43325,Yuanlu Houguo,原鹿侯国,原鹿侯國,39.0,335.0,CHGIS,POINT,安徽阜南县于集东北,\N,\N,\N,\N,侯国,Hou Guo,115.6436,32.55328,PL000000015950,原鹿,24.0,220.0,东汉,豫州刺史部,115.5795,32.5739,found,False,False,False,False,partial_incl_start_of_target,0
陽泉,hvd_43335,Yangquan Xian,阳泉县,陽泉縣,-164.0,188.0,CHGIS,POINT,安徽霍邱县临水镇,\N,\N,\N,\N,县,Xian,115.88543,32.4794,PL000000016395,陽泉,24.0,220.0,东汉,揚州刺史部,115.9101,32.4971,found,False,False,False,False,partial_incl_end_of_target,0
陽泉,hvd_43336,Yangquan Houguo,阳泉侯国,陽泉侯國,189.0,219.0,CHGIS,POINT,安徽霍邱县临水镇,\N,\N,\N,\N,侯国,Hou Guo,115.88543,32.4794,PL000000016395,陽泉,24.0,220.0,东汉,揚州刺史部,115.9101,32.4971,found,False,False,False,False,target_nested_in_incoming,0
陽泉,hvd_43337,Yangquan Xian,阳泉县,陽泉縣,220.0,310.0,CHGIS,POINT,安徽寿县正阳镇西南,\N,\N,\N,\N,县,Xian,116.49408000000001,32.40933,PL000000016395,陽泉,24.0,220.0,东汉,揚州刺史部,115.9101,32.4971,found,False,False,False,False,partial_incl_start_of_target,0
陽泉,hvd_96142,Yangquan Xian,阳泉县,陽泉縣,223.0,265.0,CHGIS,POINT,今四川德阳县西北孝泉,\N,\N,\N,\N,县,Xian,104.27914,31.25282,PL000000016395,陽泉,24.0,220.0,东汉,揚州刺史部,115.9101,32.4971,found,False,False,False,False,,0
陽泉,hvd_96143,Yangquan Xian,阳泉县,陽泉縣,420.0,579.0,CHGIS,POINT,今四川德阳县西北孝泉,\N,\N,\N,\N,县,Xian,104.27914,31.25282,PL000000016395,陽泉,24.0,220.0,东汉,揚州刺史部,115.9101,32.4971,found,False,False,False,False,,0
陽泉,hvd_145821,Yangquan,阳泉,陽泉,1911.0,1911.0,CHGIS,POINT,山西汾阳县阳泉,34001,Fenyang Xian,汾阳县,hvd_121835,村镇,Cun Zhen,111.60523,37.22016,PL000000016395,陽泉,24.0,220.0,东汉,揚州刺史部,115.9101,32.4971,found,False,False,False,False,,0
譙縣,hvd_43338,Qiao Xian,谯县,譙縣,-225.0,13.0,CHGIS,POINT,安徽亳州市治,\N,\N,\N,\N,县,Xian,115.7709,33.879290000000005,PL000000016505,譙縣,24.0,220.0,东汉,豫州刺史部,115.78,33.8784,found,False,False,False,False,,0
譙縣,hvd_43340,Qiao Xian,谯县,譙縣,23.0,384.0,CHGIS,POINT,安徽亳州市治,\N,\N,\N,\N,县,Xian,115.7709,33.879290000000005,PL000000016505,譙縣,24.0,220.0,东汉,豫州刺史部,115.78,33.8784,found,False,False,False,False,incoming_nested_in_target,0
譙縣,hvd_43342,Qiao Xian,谯县,譙縣,607.0,1370.0,CHGIS,POINT,安徽亳州市治,12173,Qiao Jun,谯郡,hvd_33445,县,Xian,115.7709,33.879290000000005,PL000000016505,譙縣,24.0,220.0,东汉,豫州刺史部,115.78,33.8784,found,False,False,False,False,,0
小黃,hvd_43341,Xiaohuang Xian,小黄县,小黃縣,420.0,606.0,CHGIS,POINT,安徽亳州市治,12172,Bo Zhou,亳州,hvd_33444,县,Xian,115.7709,33.879290000000005,PL000000023430,小黃,24.0,220.0,东汉,兗州刺史部,114.5305,34.8081,found,False,False,False,False,,0
小黃,hvd_44337,Xiaohuang Xian,小黄县,小黃縣,-221.0,446.0,CHGIS,POINT,今河南开封县北小黄集,30918,Dang Jun,砀郡,hvd_112434,县,Xian,114.47828999999999,34.786809999999996,PL000000023430,小黃,24.0,220.0,东汉,兗州刺史部,114.5305,34.8081,found,False,False,False,False,incoming_nested_in_target,0
小黃,hvd_44338,Xiaohuang Xian,小黄县,小黃縣,487.0,555.0,CHGIS,POINT,今河南开封县北小黄集,32166,Chenliu Jun,陈留郡,hvd_115100,县,Xian,114.47828999999999,34.786809999999996,PL000000023430,小黃,24.0,220.0,东汉,兗州刺史部,114.5305,34.8081,found,False,False,False,False,,0
小黃,hvd_44339,Xiaohuang Xian,小黄县,小黃縣,621.0,626.0,CHGIS,POINT,今河南开封陈留镇西南四十里,29686,Bian Zhou,汴州,hvd_110961,县,Xian,114.38616,34.5793,PL000000023430,小黃,24.0,220.0,东汉,兗州刺史部,114.5305,34.8081,found,False,False,False,False,,0
小黃,hvd_126586,Xiaohuangpuxun,小黄圃汛,小黃圃汛,1911.0,1911.0,CHGIS,POINT,广东顺德县小黄圃,33401,Xiangshan Xian,香山县,hvd_121081,村镇,Cun Zhen,113.32386000000001,22.77731,PL000000023430,小黃,24.0,220.0,东汉,兗州刺史部,114.5305,34.8081,found,False,False,False,False,,0
小黃,hvd_131638,Xiaohuangdong,小黄洞,小黃洞,1911.0,1911.0,CHGIS,POINT,湖南临武县小王洞,33625,Linwu Xian,临武县,hvd_121306,村镇,Cun Zhen,112.46386000000001,25.17574,PL000000023430,小黃,24.0,220.0,东汉,兗州刺史部,114.5305,34.8081,found,False,False,False,False,,0
小黃,hvd_141469,Xiaohuangsha,小黄沙,小黃沙,1911.0,1911.0,CHGIS,POINT,江西南康县小黄沙,33941,Nankang Xian,南康县,hvd_121755,村镇,Cun Zhen,114.61171000000002,26.1853,PL000000023430,小黃,24.0,220.0,东汉,兗州刺史部,114.5305,34.8081,found,False,False,False,False,,0
思善,hvd_43347,Sishan Xian,思善县,思善縣,14.0,22.0,CHGIS,POINT,安徽亳州市大杨东南,\N,\N,\N,\N,县,Xian,115.99253999999999,33.63886,PL000000016525,思善,24.0,220.0,东汉,豫州刺史部,115.7777,33.5333,found,False,False,False,False,,0
思善,hvd_43378,Sishan Houguo,思善侯国,思善侯國,88.0,219.0,CHGIS,POINT,安徽亳州市古城,\N,\N,\N,\N,侯国,Hou Guo,115.7811,33.5385,PL000000016525,思善,24.0,220.0,东汉,豫州刺史部,115.7777,33.5333,found,False,False,False,False,target_nested_in_incoming,0
浚儀,hvd_43349,Junyi Xian,浚仪县,浚儀縣,424.0,597.0,CHGIS,POINT,安徽亳州市大杨东南,12172,Bo Zhou,亳州,hvd_33444,县,Xian,115.99253999999999,33.63886,PL000000023336,浚儀,24.0,220.0,东汉,兗州刺史部,114.3525,34.7847,found,False,False,False,False,,0
浚儀,hvd_44313,Junyi Xian,浚仪县,浚儀縣,526.0,605.0,CHGIS,POINT,今河南开封市,16073,Junyi Xian,浚仪县,hvd_43349,县,Xian,114.34333000000001,34.78548,PL000000023336,浚儀,24.0,220.0,东汉,兗州刺史部,114.3525,34.7847,found,False,True,False,False,,1
浚儀,hvd_44314,Junyi Xian,浚仪县,浚儀縣,606.0,616.0,CHGIS,POINT,今河南开封市东北三十里,31510,Zheng Zhou,郑州,hvd_113095,县,Xian,114.17591000000002,34.834,PL000000023336,浚儀,24.0,220.0,东汉,兗州刺史部,114.3525,34.7847,found,False,False,False,False,,0
浚儀,hvd_44315,Junyi Xian,浚仪县,浚儀縣,617.0,1008.0,CHGIS,POINT, 今河南开封市,29686,Bian Zhou,汴州,hvd_110961,县,Xian,114.34333000000001,34.78548,PL000000023336,浚儀,24.0,220.0,东汉,兗州刺史部,114.3525,34.7847,found,False,True,False,False,,1
浚儀,hvd_44392,Junyi Xian,浚仪县,浚儀縣,-137.0,493.0,CHGIS,POINT,今河南开封市,30929,Jichuan Jun,济川郡,hvd_112445,县,Xian,114.34333000000001,34.78548,PL000000023336,浚儀,24.0,220.0,东汉,兗州刺史部,114.3525,34.7847,found,False,True,False,False,incoming_nested_in_target,1
浚儀,hvd_82352,Junyi Xian,浚仪县,浚儀縣,606.0,616.0,CHGIS,POINT,今河南开封市东北三十里,31510,Zheng Zhou,郑州,hvd_113095,县,Xian,114.45527,34.879459999999995,PL000000023336,浚儀,24.0,220.0,东汉,兗州刺史部,114.3525,34.7847,found,False,False,False,False,,0
細陽,hvd_43358,Xiyang Xian,细阳县,細陽縣,-164.0,13.0,CHGIS,POINT,安徽太和县关集东北,\N,\N,\N,\N,县,Xian,115.74445,33.18829,PL000000015901,細陽,24.0,220.0,东汉,豫州刺史部,115.8167,33.1061,found,False,False,False,False,,0
細陽,hvd_43359,Xiyang Xian,细阳县,細陽縣,23.0,219.0,CHGIS,POINT,安徽太和县关集东北,\N,\N,\N,\N,县,Xian,115.74445,33.18829,PL000000015901,細陽,24.0,220.0,东汉,豫州刺史部,115.8167,33.1061,found,False,False,False,False,partial_incl_end_of_target,0
潁陽,hvd_43368,Yang Xian,颍阳县,潁陽縣,598.0,626.0,CHGIS,POINT,安徽太和县治东北,12179,Ying Zhou,颍州,hvd_33451,县,Xian,115.62218,33.17779,PL000000024878,潁陽,24.0,220.0,东汉,豫州刺史部,113.6178,33.9742,found,False,False,False,False,,0
潁陽,hvd_82902,Yingyang Xian,颍阳县,潁陽縣,467.0,575.0,CHGIS,POINT,今河南登封西偏南颍阳,32331,Henan Jun,河南郡,hvd_115334,县,Xian,112.74513999999999,34.42054,PL000000024878,潁陽,24.0,220.0,东汉,豫州刺史部,113.6178,33.9742,found,False,False,False,False,,0
潁陽,hvd_82907,Yingyang Xian,颍阳县,潁陽縣,727.0,1042.0,CHGIS,POINT,今河南登封西偏南颍阳,32329,Henanfu,河南府,hvd_115332,县,Xian,112.74513999999999,34.42054,PL000000024878,潁陽,24.0,220.0,东汉,豫州刺史部,113.6178,33.9742,found,False,False,False,False,,0
潁陽,hvd_82908,Yingyang Xian,颍阳县,潁陽縣,1044.0,1068.0,CHGIS,POINT,今河南登封西偏南颍阳,32329,Henanfu,河南府,hvd_115332,县,Xian,112.74513999999999,34.42054,PL000000024878,潁陽,24.0,220.0,东汉,豫州刺史部,113.6178,33.9742,found,False,False,False,False,,0
潁陽,hvd_82909,Yingyang Xian,颍阳县,潁陽縣,1087.0,1126.0,CHGIS,POINT,今河南登封西偏南颍阳,32329,Henanfu,河南府,hvd_115332,县,Xian,112.74513999999999,34.42054,PL000000024878,潁陽,24.0,220.0,东汉,豫州刺史部,113.6178,33.9742,found,False,False,False,False,,0
潁陽,hvd_83015,Yingyang Xian,颍阳县,潁陽縣,-230.0,78.0,CHGIS,POINT,今河南襄城东北颍桥镇北,31064,Yingchuan Jun,颍川郡,hvd_112596,县,Xian,113.58825,33.97408,PL000000024878,潁陽,24.0,220.0,东汉,豫州刺史部,113.6178,33.9742,found,False,True,False,False,partial_incl_end_of_target,1
潁陽,hvd_83016,Yingyang Hougu,颍阳侯国,潁陽侯國,79.0,91.0,CHGIS,POINT,今河南襄城东北颍桥镇北,32889,Yingchuan Jun,颍川郡,hvd_116101,国,Guo,113.58825,33.97408,PL000000024878,潁陽,24.0,220.0,东汉,豫州刺史部,113.6178,33.9742,found,False,True,False,False,target_nested_in_incoming,1
潁陽,hvd_83017,Yingyang Xian,颍阳县,潁陽縣,92.0,265.0,CHGIS,POINT,今河南襄城东北颍桥镇北,32889,Yingchuan Jun,颍川郡,hvd_116101,县,Xian,113.58825,33.97408,PL000000024878,潁陽,24.0,220.0,东汉,豫州刺史部,113.6178,33.9742,found,False,True,False,False,partial_incl_start_of_target,1
潁陽,hvd_149254,Yingyangzhen,颍阳镇,潁陽鎮,1911.0,1911.0,CHGIS,POINT,河南登封县颍阳,34136,Dengfeng Xian,登封县,hvd_121970,村镇,Cun Zhen,112.74513999999999,34.42054,PL000000024878,潁陽,24.0,220.0,东汉,豫州刺史部,113.6178,33.9742,found,False,False,False,False,,0
安風,hvd_43379,Anfeng Xian,安风县,安風縣,-121.0,396.0,CHGIS,POINT,安徽霍邱县治西南,\N,\N,\N,\N,县,Xian,116.23528,32.314170000000004,PL000000016415,安風,24.0,220.0,东汉,揚州刺史部,116.2315,32.2518,found,False,False,False,False,incoming_nested_in_target,0
安風,hvd_112634,Anfeng Jun,安风郡,安風郡,9.0,23.0,CHGIS,POINT,安徽省六安县,32046,Xinmang,新莽,hvd_113653,郡,Jun,116.49412,31.754590000000004,PL000000016415,安風,24.0,220.0,东汉,揚州刺史部,116.2315,32.2518,found,False,False,False,False,adjacent,0
沙羨,hvd_43420,Shaxian Xian,沙羡县,沙羨縣,-202.0,189.0,CHGIS,POINT,今湖北武汉市武昌县西南金口镇,12743,Nan Jun,南郡,hvd_34512,县,Xian,114.13541000000001,30.34289,PL000000026459,沙羨,24.0,220.0,东汉,荊州刺史部,114.1609,30.3375,found,False,False,False,False,partial_incl_end_of_target,0
沙羨,hvd_43421,Shaxian Xian,沙羡县,沙羨縣,190.0,255.0,CHGIS,POINT,今湖北武汉市武昌,31152,Jiangxia Jun,江夏郡,hvd_112701,县,Xian,114.30666000000001,30.57367,PL000000026459,沙羨,24.0,220.0,东汉,荊州刺史部,114.1609,30.3375,found,False,False,False,False,partial_incl_start_of_target,0
沙羨,hvd_43422,Shaxian Xian,沙羡县,沙羨縣,280.0,377.0,CHGIS,POINT,今湖北武汉市武昌,12761,Wuchang Jun,武昌郡,hvd_34530,县,Xian,114.30666000000001,30.57367,PL000000026459,沙羨,24.0,220.0,东汉,荊州刺史部,114.1609,30.3375,found,False,False,False,False,,0
鄂縣,hvd_43423,E Xian,鄂县,鄂縣,-202.0,220.0,CHGIS,POINT,今湖北鄂州市,12743,Nan Jun,南郡,hvd_34512,县,Xian,114.87991000000001,30.402720000000002,PL000000027414,鄂縣,24.0,220.0,东汉,荊州刺史部,114.8887,30.4017,found,False,False,False,True,incoming_nested_in_target,1
