,tgaz_sys_id,tgaz_nm_py,tgaz_nm_simp,tgaz_nm_trad,tgaz_beg,tgaz_end,tgaz_data_source,tgaz_obj_type,tgaz_pres_loc,tgaz_prnt_id,tgaz_prnt_py,tgaz_prnt_simp,tgaz_prnt_sysid,tgaz_type_ch,tgaz_type_py,tgaz_x_coord,tgaz_y_coord,input_id,input_nm_py,input_nm_simp,input_nm_trad,input_type,input_year_beg,input_year_end,input_dynasty,input_other_id,input_prnt,input_obj_type,input_x_coord,input_y_coord,_merge,out_x_coord_match,out_y_coord_match,out_beg_match,out_end_match,out_content_match_strength
2822,hvd_82255,Ji Xian,汲县,汲縣,488.0,555.0,CHGIS,POINT,今河南卫辉市西南汲城,32378,Ji Jun,汲郡,hvd_115407,县,xian,113.96857,35.38237,PL000000024483,,,汲縣,,24.0,220.0,东汉,CN0410781Z22AA,司隸校尉部,,113.9849,35.37,both,False,False,False,False,0
2823,hvd_82256,Ji Xian,汲县,汲縣,586.0,1911.0,CHGIS,POINT,今河南卫辉市,31371,Wei Zhou,卫州,hvd_112949,县,xian,114.07027,35.41039,PL000000024483,,,汲縣,,24.0,220.0,东汉,CN0410781Z22AA,司隸校尉部,,113.9849,35.37,both,False,False,False,False,0
2824,hvd_121903,Ji Xian,汲县,汲縣,1911.0,1911.0,CHGIS,POINT,河南卫辉市市治,33128,Weihui Fu,卫辉府,hvd_120241,县,xian,114.07027,35.41039,PL000000024483,,,汲縣,,24.0,220.0,东汉,CN0410781Z22AA,司隸校尉部,,113.9849,35.37,both,False,False,False,False,0
2825,hvd_196894,Ji Xian,汲县,汲縣,1911.0,1911.0,CHGIS,POLYGON,,75542,Weihui Fu,卫辉府,hvd_195257,县,xian,0.0,35.41039,PL000000024483,,,汲縣,,24.0,220.0,东汉,CN0410781Z22AA,司隸校尉部,,113.9849,35.37,both,False,False,False,False,0
2978,hvd_562,Wen Xian,温县,溫縣,1820.0,1820.0,CHGIS,POINT,河南温县,2070,Huaiqing Fu,怀庆府,hvd_9592,县,xian,113.07546,34.93812,PL000000024597,,,溫縣,,24.0,220.0,东汉,CN0410825Z25AA,司隸校尉部,,112.9535,34.9078,both,False,False,False,False,0
2979,hvd_82520,Wen Xian,温县,溫縣,-221.0,533.0,CHGIS,POINT,今河南温县西南招贤附近,32328,Henei Jun,河内郡,hvd_115329,县,xian,112.95068,34.91056,PL000000024597,,,溫縣,,24.0,220.0,东汉,CN0410825Z25AA,司隸校尉部,,112.9535,34.9078,both,False,False,False,False,0
2980,hvd_82521,Wen Xian,温县,溫縣,534.0,555.0,CHGIS,POINT,今河南武陟西南温城一带,32761,Wude Jun,武德郡,hvd_115926,县,xian,113.25908,35.03151,PL000000024597,,,溫縣,,24.0,220.0,东汉,CN0410825Z25AA,司隸校尉部,,112.9535,34.9078,both,False,False,False,False,0
2981,hvd_82522,Wen Xian,温县,溫縣,583.0,1911.0,CHGIS,POINT,今河南温县,31481,Huai Zhou,怀州,hvd_113064,县,xian,113.07546,34.93812,PL000000024597,,,溫縣,,24.0,220.0,东汉,CN0410825Z25AA,司隸校尉部,,112.9535,34.9078,both,False,False,False,False,0
2982,hvd_121909,Wen Xian,温县,溫縣,1911.0,1911.0,CHGIS,POINT,河南温县县治,33127,Huaiqing Fu,怀庆府,hvd_120240,县,xian,113.07546,34.93812,PL000000024597,,,溫縣,,24.0,220.0,东汉,CN0410825Z25AA,司隸校尉部,,112.9535,34.9078,both,False,False,False,False,0
2983,hvd_196905,Wen Xian,温县,溫縣,1911.0,1911.0,CHGIS,POLYGON,,75543,Huaiqing Fu,怀庆府,hvd_195258,县,xian,0.0,34.93812,PL000000024597,,,溫縣,,24.0,220.0,东汉,CN0410825Z25AA,司隸校尉部,,112.9535,34.9078,both,False,False,False,False,0
2984,hvd_563,Mi Xian,密县,密縣,1820.0,1820.0,CHGIS,POINT,河南密县,2075,Kaifeng Fu,开封府,hvd_9597,县,xian,113.35456,34.51463,PL000000023223,,,密縣,,24.0,220.0,东汉,CN0410183Z12AA,司隸校尉部,,113.5429,34.4541,both,False,False,False,False,0
2985,hvd_82458,Mi Xian,密县,密縣,-205.0,555.0,CHGIS,POINT,今河南密县东南大隗镇故城,30676,Henan Jun,河南郡,hvd_112141,县,xian,113.49292,34.44397,PL000000023223,,,密縣,,24.0,220.0,东汉,CN0410183Z12AA,司隸校尉部,,113.5429,34.4541,both,False,False,False,False,0
2986,hvd_82459,Mi Xian,密县,密縣,556.0,605.0,CHGIS,POINT,今河南密县东曲梁一带,32173,Chenggao Jun,成皋郡,hvd_115110,县,xian,113.58789,34.5113,PL000000023223,,,密縣,,24.0,220.0,东汉,CN0410183Z12AA,司隸校尉部,,113.5429,34.4541,both,False,False,False,False,0
2987,hvd_82460,Mi Xian,密县,密縣,616.0,605.0,CHGIS,POINT,今河南密县老城,29242,Xingyang Jun,荥阳郡,hvd_110405,县,xian,113.35732,34.50299,PL000000023223,,,密縣,,24.0,220.0,东汉,CN0410183Z12AA,司隸校尉部,,113.5429,34.4541,both,False,False,False,False,0
2988,hvd_121962,Mi Xian,密县,密縣,1911.0,1911.0,CHGIS,POINT,河南密县县治,33133,Kaifeng Fu,开封府,hvd_120246,县,xian,113.35456,34.51463,PL000000023223,,,密縣,,24.0,220.0,东汉,CN0410183Z12AA,司隸校尉部,,113.5429,34.4541,both,False,False,False,False,0
2989,hvd_196861,Mi Xian,密县,密縣,1911.0,1911.0,CHGIS,POLYGON,,75583,Kaifeng Fu,开封府,hvd_195298,县,xian,0.0,34.51463,PL000000023223,,,密縣,,24.0,220.0,东汉,CN0410183Z12AA,司隸校尉部,,113.5429,34.4541,both,False,False,False,False,0
2990,hvd_564,Gong Xian,巩县,鞏縣,1820.0,1820.0,CHGIS,POINT,河南巩县东北旧巩县,2073,Henan Fu,河南府,hvd_9595,县,xian,113.051,34.78511,PL000000023135,,,鞏縣,,24.0,220.0,东汉,CN0410181Z12AA,司隸校尉部,,112.9151,34.7331,both,False,False,False,False,0
2991,hvd_82874,Gong Xian,巩县,鞏縣,249.0,555.0,CHGIS,POINT,今河南巩县西康店,30676,Henan Jun,河南郡,hvd_112141,县,xian,112.92985,34.76676,PL000000023135,,,鞏縣,,24.0,220.0,东汉,CN0410181Z12AA,司隸校尉部,,112.9151,34.7331,both,False,False,False,False,0
2992,hvd_82875,Gong Xian,巩县,鞏縣,596.0,605.0,CHGIS,POINT,今河南巩县西康店,31309,Luo Zhou,洛州,hvd_112884,县,xian,112.92985,34.76676,PL000000023135,,,鞏縣,,24.0,220.0,东汉,CN0410181Z12AA,司隸校尉部,,112.9151,34.7331,both,False,False,False,False,0
2993,hvd_82876,Gong Xian,巩县,鞏縣,606.0,1911.0,CHGIS,POINT,今河南巩县东北老城,29206,Henan Jun,河南郡,hvd_110337,县,xian,113.051,34.78511,PL000000023135,,,鞏縣,,24.0,220.0,东汉,CN0410181Z12AA,司隸校尉部,,112.9151,34.7331,both,False,False,False,False,0
2994,hvd_122090,Gong Xian,巩县,鞏縣,1911.0,1911.0,CHGIS,POINT,河南巩县老城,33129,Henan Fu,河南府,hvd_120242,县,xian,113.0206,34.79113,PL000000023135,,,鞏縣,,24.0,220.0,东汉,CN0410181Z12AA,司隸校尉部,,112.9151,34.7331,both,False,False,False,False,0
2995,hvd_196913,Gong Xian,巩县,鞏縣,1911.0,1911.0,CHGIS,POLYGON,,75544,Henan Fu,河南府,hvd_195259,县,xian,0.0,34.79113,PL000000023135,,,鞏縣,,24.0,220.0,东汉,CN0410181Z12AA,司隸校尉部,,112.9151,34.7331,both,False,False,False,False,0
3168,hvd_595,Jia Xian,郏县,郟縣,1820.0,1820.0,CHGIS,POINT,河南郏县,2072,Ru Zhou,汝州,hvd_9594,县,xian,113.20341,33.97205,PL000000024001,,,郟縣,,24.0,220.0,东汉,CN0410425Z12AA,豫州刺史部,,113.2125,33.9713,both,False,False,False,False,0
3169,hvd_82976,Jia Xian,郏县,郟縣,-207.0,497.0,CHGIS,POINT,今河南郏县,31064,Yingchuan Jun,颍川郡,hvd_112596,县,xian,113.20341,33.97205,PL000000024001,,,郟縣,,24.0,220.0,东汉,CN0410425Z12AA,豫州刺史部,,113.2125,33.9713,both,False,False,False,False,0
3170,hvd_82983,Jia Xian,郏县,郟縣,1071.0,1126.0,CHGIS,POINT,今河南郏县,32888,Yingchangfu,颍昌府,hvd_116100,县,xian,113.20341,33.97205,PL000000024001,,,郟縣,,24.0,220.0,东汉,CN0410425Z12AA,豫州刺史部,,113.2125,33.9713,both,False,False,False,False,0
3171,hvd_82985,Jia Xian,郏县,郟縣,1034.0,1911.0,CHGIS,POINT,今河南郏县,21447,Ru Zhou,汝州,hvd_84013,县,xian,113.20341,33.97205,PL000000024001,,,郟縣,,24.0,220.0,东汉,CN0410425Z12AA,豫州刺史部,,113.2125,33.9713,both,False,False,False,False,0
3172,hvd_121971,Jia Xian,郏县,郟縣,1911.0,1911.0,CHGIS,POINT,河南郏县县治,33161,Ru Zhou,汝州,hvd_120274,县,xian,113.20341,33.97205,PL000000024001,,,郟縣,,24.0,220.0,东汉,CN0410425Z12AA,豫州刺史部,,113.2125,33.9713,both,False,False,False,False,0
3173,hvd_196924,Jia Xian,郏县,郟縣,1911.0,1911.0,CHGIS,POLYGON,,75546,Ru Zhou,汝州,hvd_195261,县,xian,0.0,33.97205,PL000000024001,,,郟縣,,24.0,220.0,东汉,CN0410425Z12AA,豫州刺史部,,113.2125,33.9713,both,False,False,False,False,0
3184,hvd_598,Ye Xian,叶县,葉縣,1820.0,1820.0,CHGIS,POINT,河南叶县,2077,Nanyang Fu,南阳府,hvd_9599,县,xian,113.34553,33.6233,PL000000023952,,,葉縣,,24.0,220.0,东汉,CN0410422Z19AA,荊州刺史部,,113.2975,33.4949,both,False,False,False,False,0
3185,hvd_82811,Ye Xian,叶县,葉縣,-272.0,1135.0,CHGIS,POINT,今河南叶县南旧县街,31140,Nanyang Jun,南阳郡,hvd_112680,县,xian,113.30022,33.50015,PL000000023952,,,葉縣,,24.0,220.0,东汉,CN0410422Z19AA,荊州刺史部,,113.2975,33.4949,both,False,False,False,False,0
3186,hvd_82812,Ye Xian,叶县,葉縣,1136.0,1911.0,CHGIS,POINT,今河南叶县,32651,Ru Zhou,汝州,hvd_115755,县,xian,113.34553,33.6233,PL000000023952,,,葉縣,,24.0,220.0,东汉,CN0410422Z19AA,荊州刺史部,,113.2975,33.4949,both,False,False,False,False,0
3187,hvd_121939,Ye Xian,叶县,葉縣,1911.0,1911.0,CHGIS,POINT,河南叶县县治,33130,Nanyang Fu,南阳府,hvd_120243,县,xian,113.34553,33.6233,PL000000023952,,,葉縣,,24.0,220.0,东汉,CN0410422Z19AA,荊州刺史部,,113.2975,33.4949,both,False,False,False,False,0
3188,hvd_196934,Ye Xian,叶县,葉縣,1911.0,1911.0,CHGIS,POLYGON,,75581,Nanyang Fu,南阳府,hvd_195296,县,xian,0.0,33.6233,PL000000023952,,,葉縣,,24.0,220.0,东汉,CN0410422Z19AA,荊州刺史部,,113.2975,33.4949,both,False,False,False,False,0
4026,hvd_736,Ling Xian,酃县,酃縣,1820.0,1820.0,CHGIS,POINT,湖南酃县,2105,Hengzhou Fu,衡州府,hvd_9627,县,xian,113.76665,26.49686,PL000000028893,,,酃縣,,24.0,220.0,东汉,CN0430405Z07AA,荊州刺史部,,112.6549,26.894,both,False,False,False,False,0
4027,hvd_41877,Ling Xian,酃县,酃縣,-202.0,394.0,CHGIS,POINT,湖南衡阳市东酃湖乡湖东村,11819,Changsha Guo,长沙国,hvd_32811,县,xian,112.68856,26.94536,PL000000028893,,,酃縣,,24.0,220.0,东汉,CN0430405Z07AA,荊州刺史部,,112.6549,26.894,both,False,False,False,False,0
4028,hvd_41878,Ling Xian,酃县,酃縣,1211.0,1911.0,CHGIS,POINT,湖南酃县驻地城关镇,11875,Heng Zhou,衡州,hvd_32867,县,xian,113.76665,26.49686,PL000000028893,,,酃縣,,24.0,220.0,东汉,CN0430405Z07AA,荊州刺史部,,112.6549,26.894,both,False,False,False,False,0
4029,hvd_121205,Ling Xian,酃县,酃縣,1911.0,1911.0,CHGIS,POINT,湖南酃县县治,33085,Hengzhou Fu,衡州府,hvd_120181,县,xian,113.76665,26.49686,PL000000028893,,,酃縣,,24.0,220.0,东汉,CN0430405Z07AA,荊州刺史部,,112.6549,26.894,both,False,False,False,False,0
4030,hvd_196201,Ling Xian,酃县,酃縣,1911.0,1911.0,CHGIS,POLYGON,,75441,Hengzhou Fu,衡州府,hvd_195143,县,xian,0.0,26.49686,PL000000028893,,,酃縣,,24.0,220.0,东汉,CN0430405Z07AA,荊州刺史部,,112.6549,26.894,both,False,False,False,False,0
4122,hvd_752,Feng Xian,丰县,豐縣,1820.0,1820.0,CHGIS,POINT,,2109,Xuzhou Fu,徐州府,hvd_9631,县,xian,116.58418,34.70362,PL000000009554,,,豐縣,,24.0,220.0,东汉,CN0320321Z10AA,豫州刺史部,,116.5934,34.7027,both,False,False,False,False,0
4123,hvd_42803,Feng Xian,丰县,豐縣,-154.0,13.0,CHGIS,POINT,江苏丰县,\N,\N,\N,\N,县,xian,116.58418,34.70362,PL000000009554,,,豐縣,,24.0,220.0,东汉,CN0320321Z10AA,豫州刺史部,,116.5934,34.7027,both,False,False,False,False,0
4124,hvd_42805,Feng Xian,丰县,豐縣,23.0,404.0,CHGIS,POINT,江苏丰县,12153,Pengcheng Guo,彭城国,hvd_33425,县,xian,116.58418,34.70362,PL000000009554,,,豐縣,,24.0,220.0,东汉,CN0320321Z10AA,豫州刺史部,,116.5934,34.7027,both,False,False,False,False,0
4125,hvd_42806,Feng Xian,丰县,豐縣,457.0,1911.0,CHGIS,POINT,江苏丰县,12165,Xu Zhou,徐州,hvd_33437,县,xian,116.58418,34.70362,PL000000009554,,,豐縣,,24.0,220.0,东汉,CN0320321Z10AA,豫州刺史部,,116.5934,34.7027,both,False,False,False,False,0
4126,hvd_121009,Feng Xian,丰县,豐縣,1911.0,1911.0,CHGIS,POINT,江苏丰县治,33007,Xuzhou Fu,徐州府,hvd_120102,县,xian,116.58418,34.70362,PL000000009554,,,豐縣,,24.0,220.0,东汉,CN0320321Z10AA,豫州刺史部,,116.5934,34.7027,both,False,False,False,False,0
4127,hvd_196454,Feng Xian,丰县,豐縣,1911.0,1911.0,CHGIS,POLYGON,,75483,Xuzhou Fu,徐州府,hvd_195185,县,xian,0.0,34.70362,PL000000009554,,,豐縣,,24.0,220.0,东汉,CN0320321Z10AA,豫州刺史部,,116.5934,34.7027,both,False,False,False,False,0
4128,hvd_753,Pei Xian,沛县,沛縣,1820.0,1820.0,CHGIS,POINT,,2109,Xuzhou Fu,徐州府,hvd_9631,县,xian,116.79961,34.62825,PL000000009570,,,沛縣,,24.0,220.0,东汉,CN0320322Z12AA,豫州刺史部,,116.9362,34.737,both,False,False,False,False,0
4129,hvd_42807,Pei Xian,沛县,沛縣,-223.0,1264.0,CHGIS,POINT,江苏沛县,12147,Sishui Jun,泗水郡,hvd_33419,县,xian,116.92695,34.738,PL000000009570,,,沛縣,,24.0,220.0,东汉,CN0320322Z12AA,豫州刺史部,,116.9362,34.737,both,False,False,False,False,0
4130,hvd_42808,Pei Xian,沛县,沛縣,1266.0,1356.0,CHGIS,POINT,江苏沛县,\N,\N,\N,\N,县,xian,116.92695,34.738,PL000000009570,,,沛縣,,24.0,220.0,东汉,CN0320322Z12AA,豫州刺史部,,116.9362,34.737,both,False,False,False,False,0
4131,hvd_42809,Pei Xian,沛县,沛縣,1357.0,1368.0,CHGIS,POINT,江苏沛县北刘园附近,\N,\N,\N,\N,县,xian,116.92827,34.74669,PL000000009570,,,沛縣,,24.0,220.0,东汉,CN0320322Z12AA,豫州刺史部,,116.9362,34.737,both,False,False,False,False,0
4132,hvd_42810,Pei Xian,沛县,沛縣,1369.0,1780.0,CHGIS,POINT,江苏沛县,12055,Xu Zhou,徐州,hvd_33321,县,xian,116.92695,34.738,PL000000009570,,,沛縣,,24.0,220.0,东汉,CN0320322Z12AA,豫州刺史部,,116.9362,34.737,both,False,False,False,False,0
4133,hvd_42811,Pei Xian,沛县,沛縣,1781.0,1850.0,CHGIS,POINT,江苏沛县西南栖山,12056,Xuzhou Fu,徐州府,hvd_33322,县,xian,116.79961,34.62825,PL000000009570,,,沛縣,,24.0,220.0,东汉,CN0320322Z12AA,豫州刺史部,,116.9362,34.737,both,False,False,False,False,0
4134,hvd_42812,Pei Xian,沛县,沛縣,1851.0,1860.0,CHGIS,POINT,山东微山县,12056,Xuzhou Fu,徐州府,hvd_33322,县,xian,117.1163,34.80447,PL000000009570,,,沛縣,,24.0,220.0,东汉,CN0320322Z12AA,豫州刺史部,,116.9362,34.737,both,False,False,False,False,0
4135,hvd_42813,Pei Xian,沛县,沛縣,1861.0,1911.0,CHGIS,POINT,江苏沛县,12056,Xuzhou Fu,徐州府,hvd_33322,县,xian,116.92695,34.738,PL000000009570,,,沛縣,,24.0,220.0,东汉,CN0320322Z12AA,豫州刺史部,,116.9362,34.737,both,False,False,False,False,0
4136,hvd_43304,Pei Xian,沛县,沛縣,461.0,579.0,CHGIS,POINT,安徽天长县石梁西南,\N,\N,\N,\N,县,xian,118.86167,32.69339,PL000000009570,,,沛縣,,24.0,220.0,东汉,CN0320322Z12AA,豫州刺史部,,116.9362,34.737,both,False,False,False,False,0
4137,hvd_121010,Pei Xian,沛县,沛縣,1911.0,1911.0,CHGIS,POINT,江苏沛县治,33007,Xuzhou Fu,徐州府,hvd_120102,县,xian,116.92695,34.738,PL000000009570,,,沛縣,,24.0,220.0,东汉,CN0320322Z12AA,豫州刺史部,,116.9362,34.737,both,False,False,False,False,0
4138,hvd_196453,Pei Xian,沛县,沛縣,1911.0,1911.0,CHGIS,POLYGON,,75483,Xuzhou Fu,徐州府,hvd_195185,县,xian,0.0,34.738,PL000000009570,,,沛縣,,24.0,220.0,东汉,CN0320322Z12AA,豫州刺史部,,116.9362,34.737,both,False,False,False,False,0
4147,hvd_755,Xiao Xian,萧县,蕭縣,1820.0,1820.0,CHGIS,POINT,,2109,Xuzhou Fu,徐州府,hvd_9631,县,xian,116.93383,34.19253,PL000000016056,,,蕭縣,,24.0,220.0,东汉,CN0341322Z11AA,豫州刺史部,,116.9131,34.2356,both,False,False,False,False,0
4148,hvd_42782,Xiao Xian,萧县,蕭縣,-223.0,555.0,CHGIS,POINT,安徽萧县西北三台山,12147,Sishui Jun,泗水郡,hvd_33419,县,xian,116.92397,34.20547,PL000000016056,,,蕭縣,,24.0,220.0,东汉,CN0341322Z11AA,豫州刺史部,,116.9131,34.2356,both,False,False,False,False,0
4149,hvd_42786,Xiao Xian,萧县,蕭縣,607.0,1264.0,CHGIS,POINT,安徽萧县西北三台山,12166,Pengcheng Jun,彭城郡,hvd_33438,县,xian,116.92397,34.20547,PL000000016056,,,蕭縣,,24.0,220.0,东汉,CN0341322Z11AA,豫州刺史部,,116.9131,34.2356,both,False,False,False,False,0
4150,hvd_42787,Xiao Xian,萧县,蕭縣,1275.0,1576.0,CHGIS,POINT,安徽萧县西北三台山,12055,Xu Zhou,徐州,hvd_33321,县,xian,116.92397,34.20547,PL000000016056,,,蕭縣,,24.0,220.0,东汉,CN0341322Z11AA,豫州刺史部,,116.9131,34.2356,both,False,False,False,False,0
4151,hvd_42788,Xiao Xian,萧县,蕭縣,1577.0,1911.0,CHGIS,POINT,安徽萧县,12055,Xu Zhou,徐州,hvd_33321,县,xian,116.93383,34.19253,PL000000016056,,,蕭縣,,24.0,220.0,东汉,CN0341322Z11AA,豫州刺史部,,116.9131,34.2356,both,False,False,False,False,0
4152,hvd_43189,Xiao Xian,萧县,蕭縣,527.0,604.0,CHGIS,POINT,安徽凤台县治,12179,Ying Zhou,颍州,hvd_33451,县,xian,116.72009,32.70559,PL000000016056,,,蕭縣,,24.0,220.0,东汉,CN0341322Z11AA,豫州刺史部,,116.9131,34.2356,both,False,False,False,False,0
4153,hvd_82151,Xiao Xian,萧县,蕭縣,513.0,555.0,CHGIS,POINT,今河南虞城北利民镇西南,32585,Pei Jun,沛郡,hvd_115666,县,xian,115.88795,34.51082,PL000000016056,,,蕭縣,,24.0,220.0,东汉,CN0341322Z11AA,豫州刺史部,,116.9131,34.2356,both,False,False,False,False,0
4154,hvd_121012,Xiao Xian,萧县,蕭縣,1911.0,1911.0,CHGIS,POINT,安徽萧县治,33007,Xuzhou Fu,徐州府,hvd_120102,县,xian,116.93383,34.19253,PL000000016056,,,蕭縣,,24.0,220.0,东汉,CN0341322Z11AA,豫州刺史部,,116.9131,34.2356,both,False,False,False,False,0
4155,hvd_196001,Xiao Xian,萧县,蕭縣,1911.0,1911.0,CHGIS,POLYGON,,75483,Xuzhou Fu,徐州府,hvd_195185,县,xian,0.0,34.19253,PL000000016056,,,蕭縣,,24.0,220.0,东汉,CN0341322Z11AA,豫州刺史部,,116.9131,34.2356,both,False,False,False,False,0
4668,hvd_841,Gan Xian,赣县,贛縣,1820.0,1820.0,CHGIS,POINT,江西赣州市,2128,Ganzhou Fu,赣州府,hvd_9650,县,xian,114.93248,25.847,PL000000019123,,,贛縣,,24.0,220.0,东汉,CN0360702Z19AA,揚州刺史部,,114.836,25.8434,both,False,False,False,False,0
4669,hvd_40830,Gan Xian,赣县,贛縣,-201.0,288.0,CHGIS,POINT,江西赣州市西南、章水北,11700,Yuzhang Jun,豫章郡,hvd_32581,县,xian,114.88235,25.83528,PL000000019123,,,贛縣,,24.0,220.0,东汉,CN0360702Z19AA,揚州刺史部,,114.836,25.8434,both,False,False,False,False,0
4670,hvd_40831,Gan Xian,赣县,贛縣,289.0,348.0,CHGIS,POINT,江西赣州市东北葛藤窝,11673,Nankang Jun,南康郡,hvd_32554,县,xian,114.95437,25.88232,PL000000019123,,,贛縣,,24.0,220.0,东汉,CN0360702Z19AA,揚州刺史部,,114.836,25.8434,both,False,False,False,False,0
4671,hvd_40832,Gan Xian,赣县,贛縣,349.0,410.0,CHGIS,POINT,江西赣州市,11674,Nankang Jun,南康郡,hvd_32555,县,xian,114.93248,25.847,PL000000019123,,,贛縣,,24.0,220.0,东汉,CN0360702Z19AA,揚州刺史部,,114.836,25.8434,both,False,False,False,False,0
4672,hvd_40833,Gan Xian,赣县,贛縣,411.0,552.0,CHGIS,POINT,江西赣州市赣水东,11675,Nankang Jun,南康郡,hvd_32556,县,xian,114.95788,25.86097,PL000000019123,,,贛縣,,24.0,220.0,东汉,CN0360702Z19AA,揚州刺史部,,114.836,25.8434,both,False,False,False,False,0
4673,hvd_40834,Gan Xian,赣县,贛縣,553.0,1911.0,CHGIS,POINT,江西赣州市,11678,Nankang Jun,南康郡,hvd_32559,县,xian,114.93248,25.847,PL000000019123,,,贛縣,,24.0,220.0,东汉,CN0360702Z19AA,揚州刺史部,,114.836,25.8434,both,False,False,False,False,0
4674,hvd_121758,Gan Xian,赣县,贛縣,1911.0,1911.0,CHGIS,POINT,江西赣州市市治,33114,Ganzhou Fu,赣州府,hvd_120211,县,xian,114.93248,25.847,PL000000019123,,,贛縣,,24.0,220.0,东汉,CN0360702Z19AA,揚州刺史部,,114.836,25.8434,both,False,False,False,False,0
4675,hvd_196757,Gan Xian,赣县,贛縣,1911.0,1911.0,CHGIS,POLYGON,,75534,Ganzhou Fu,赣州府,hvd_195236,县,xian,0.0,25.847,PL000000019123,,,贛縣,,24.0,220.0,东汉,CN0360702Z19AA,揚州刺史部,,114.836,25.8434,both,False,False,False,False,0
4907,hvd_926,Chang'an Xian,长安县,長安縣,1820.0,1820.0,CHGIS,POINT,陕西西安市,2137,Xi'an Fu,西安府,hvd_9659,县,xian,108.94421,34.26661,PL000000042390,,,長安縣,,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,,108.8534,34.306,both,False,False,False,False,0
4908,hvd_70621,Changan Xian,长安县,長安縣,-202.0,8.0,CHGIS,POINT,今西安市西北十二里未央、草滩一带,32426,Jingzhaoyin,京兆尹,hvd_115474,县,xian,108.93719,34.31799,PL000000042390,,,長安縣,,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,,108.8534,34.306,both,False,False,False,False,0
4909,hvd_70623,Changan Xian,长安县,長安縣,23.0,582.0,CHGIS,POINT,今西安市西北十二里未央、草滩一带,32426,Jingzhaoyin,京兆尹,hvd_115474,县,xian,108.93719,34.31799,PL000000042390,,,長安縣,,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,,108.8534,34.306,both,False,False,False,False,0
4910,hvd_70624,Changan Xian,长安县,長安縣,583.0,665.0,CHGIS,POINT,今西安市西市,\N,\N,\N,\N,县,xian,108.90697,34.24642,PL000000042390,,,長安縣,,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,,108.8534,34.306,both,False,False,False,False,0
4911,hvd_70625,Changan Xian,长安县,長安縣,666.0,702.0,CHGIS,POINT,今西安市西市,32423,Jingzhaofu,京兆府,hvd_115470,县,xian,108.90697,34.24642,PL000000042390,,,長安縣,,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,,108.8534,34.306,both,False,False,False,False,0
4912,hvd_70626,Changan Xian,长安县,長安縣,703.0,1911.0,CHGIS,POINT,今西安市西市,32423,Jingzhaofu,京兆府,hvd_115470,县,xian,108.90697,34.24642,PL000000042390,,,長安縣,,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,,108.8534,34.306,both,False,False,False,False,0
4913,hvd_95600,Changan Xian,长安县,長安縣,417.0,447.0,CHGIS,POINT,今山西太原市柴村,32715,Taiyuan Jun,太原郡,hvd_115853,县,xian,112.38794,37.72863,PL000000042390,,,長安縣,,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,,108.8534,34.306,both,False,False,False,False,0
4914,hvd_95601,Changan Xian,长安县,長安縣,500.0,574.0,CHGIS,POINT,今山西太原市柴村,11719,Taiyuan Jun,太原郡,hvd_32600,县,xian,112.38794,37.72863,PL000000042390,,,長安縣,,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,,108.8534,34.306,both,False,False,False,False,0
4915,hvd_121526,Chang'an Xian,长安县,長安縣,1911.0,1911.0,CHGIS,POINT,陕西西安市,33065,Xi'an Fu,西安府,hvd_120161,县,xian,108.94421,34.26661,PL000000042390,,,長安縣,,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,,108.8534,34.306,both,False,False,False,False,0
4916,hvd_196066,Chang'an Xian,长安县,長安縣,1911.0,1911.0,CHGIS,POLYGON,,75414,Xi'an Fu,西安府,hvd_195116,县,xian,0.0,34.26661,PL000000042390,,,長安縣,,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,,108.8534,34.306,both,False,False,False,False,0
4923,hvd_928,Hu Xian,鄠县,鄠縣,1820.0,1820.0,CHGIS,POINT,陕西户县,2137,Xi'an Fu,西安府,hvd_9659,县,xian,108.6039,34.11182,PL000000042678,,,鄠縣,,24.0,220.0,东汉,CN0610125Z16AA,司隸校尉部,,108.6128,34.1114,both,False,False,False,False,0
4924,hvd_70747,Hu Xian,鄠县,鄠縣,-201.0,1911.0,CHGIS,POINT,今陕西户县,32908,Youfufeng,右扶风,hvd_116125,县,xian,108.6039,34.11182,PL000000042678,,,鄠縣,,24.0,220.0,东汉,CN0610125Z16AA,司隸校尉部,,108.6128,34.1114,both,False,False,False,False,0
4925,hvd_121317,Hu Xian,鄠县,鄠縣,1911.0,1911.0,CHGIS,POINT,陕西省户县县治,33065,Xi'an Fu,西安府,hvd_120161,县,xian,108.6039,34.11182,PL000000042678,,,鄠縣,,24.0,220.0,东汉,CN0610125Z16AA,司隸校尉部,,108.6128,34.1114,both,False,False,False,False,0
